Id	BranchId	ItemCategoryId	ItemManufacturerId	ProductCode	ImportId	Name	Size	Count	UnitCost	PickOrder	AverageShelfLife	ItemCommissionCategoryId	ItemTaxCategoryId	ItemDepositCategoryId	ItemFinanceCategoryId	ItemCompanyKitchenCategoryId	IsIngredient	IngredientMeasure	PrepickTransferToWarehouseEnabled	Deleted	IsInvoiceOnly	
=1002	[NULL]	=53	=6	=190024	[NULL]	=Healthy Choice Turkey Sweet Potatoes	[NULL]	=1	=2.0000	=190024	=1 YEAR	=2	=4	[NULL]	=2	[NULL]	=False	[NULL]	=False	=False	=False	
=1003	[NULL]	=13	=19	=30046	[NULL]	=Raisinets 1.58oz 492837	[NULL]	=36	=0.5500	=30046	=180 days	=4	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=1004	[NULL]	=53	=0	=190025	[NULL]	=Sliced Apples and Caramel	[NULL]	=1	=1.0000	=190025	=21 Days	=2	=4	[NULL]	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1005	[NULL]	=53	=0	=190026	[NULL]	=Carrots and Ranch Dip	=2.75oz	=1	=1.0000	=190026	=21 Days	=2	=4	[NULL]	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1006	[NULL]	=50	=14	=80038	[NULL]	=Lance Whole Grain Crackers	[NULL]	=36	=0.2400	=80038	=120	=5	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=1007	[NULL]	=18	=102	=150013	[NULL]	=V-8 Splash 224397	=16 oz	=12	=0.8300	[NULL]	=six months	=61	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=1008	[NULL]	=54	=0	=190027	[NULL]	=Marie Calendar Pot Roast	[NULL]	=1	=2.0000	=190027	=six months	=17	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1009	[NULL]	=52	=0	=190028	[NULL]	=Apple with Peanut Butter Dippin Stix	[NULL]	=1	=1.0000	=190028	=three weeks	=17	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1010	[NULL]	=50	=14	=80039	[NULL]	=Lance Toast Chee PB Cracker 1.5oz 142024	[NULL]	=40	=0.1700	=80039	=120 days	=5	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=1011	[NULL]	=39	=5	=25025	[NULL]	=Minute Maid Orange Juice 10 oz. 355940	=10 oz	=24	=0.5600	[NULL]	=3 months	=16	=5	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=1012	[NULL]	=39	=5	=25026	[NULL]	=Minute Maid Apple Juice 10 oz.  349237	=10 oz.	=24	=0.5400	[NULL]	=3 months	=16	=5	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=1013	[NULL]	=50	=18	=90026	[NULL]	=Fig Newton 2 oz. 222616	=2 oz	=24	=0.3400	[NULL]	=4 months	=5	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=1014	[NULL]	=53	=0	=180023	[NULL]	=Flipz White Fudge Pretzels 5 oz.	=5 oz.	=1	=1.9300	=180023	=8 months	=2	=3	=1	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=1015	[NULL]	=50	=14	=80040	[NULL]	=Lance Toasty Crackers 1 1/4 oz.  142066	=1.25 oz.	=40	=0.1700	[NULL]	=4 months	=5	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=1016	[NULL]	=26	=5	=25027	[NULL]	=Minute Maid CranGrape 15.2 oz.  4785	=15.2 oz	=24	=0.7700	[NULL]	=4 months	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=1017	[NULL]	=54	=19	=190029	[NULL]	=Skinny Cow Chocolate Ice Cream Sandwich	=4 oz	=10	=0.5000	[NULL]	=6 months	=2	=6	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=1018	[NULL]	=35	=120	=45070	[NULL]	=PopChips Sweet Potato 0.8oz 700009	=0.8 oz	=72	=0.5700	=45070	=60	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=1019	[NULL]	=50	=14	=50031	[NULL]	=VanOLunch Cookies 1.65oz	=1.65oz	=120	=0.2100	=50031	=180 days	=5	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=1020	[NULL]	=52	=0	=160073	[NULL]	=Yoplait Fruplait	=4 oz.	=12	=0.4600	[NULL]	=4 weeks	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=1021	[NULL]	=53	=19	=190030	[NULL]	=Stouffers Lasagna 19oz	=19oz	=1	=2.0000	=190030	=12 months	=2	=4	[NULL]	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1022	[NULL]	=15	=116	=177320	[NULL]	=Turkey and Swiss Cheese Hoagie	[NULL]	=1	=2.9500	[NULL]	=7 days	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=1023	[NULL]	=28	=80	=110015	[NULL]	=La Croix Lemon 12 oz	=12oz	=24	=0.3600	=110015	=365 days	=46	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=1024	[NULL]	=50	=11	=80041	[NULL]	=Next Thin Snack Product	=2oz	=24	=0.3700	=80041	=180 days	=5	=4	[NULL]	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=1025	[NULL]	=28	=80	=110016	[NULL]	=La Croix Lime 12oz can 151525	=12oz	=24	=0.3600	=110016	=365 days	=46	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=1026	[NULL]	=53	=0	=180024	[NULL]	=Flipz Milk Chocolate Pretzels 5oz	=5oz	=1	=1.0000	=180024	=8 months	=16	=4	[NULL]	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=1027	[NULL]	=51	=0	=90027	[NULL]	=Appleways Apple 1.2oz 70120	=1.2 oz	=72	=0.2800	=90027	=90 days	=5	=4	=1	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=1028	[NULL]	=35	=8	=45071	[NULL]	=Lays Cheesy Garlic Bread 1.5oz 23399	=1.5oz	=64	=0.4200	=45071	=45 days	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=1029	[NULL]	=52	=121	=910625	[NULL]	=SF Chicken Salad on Italian Wheat	=4.4 oz.	=1	=1.5000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1030	[NULL]	=52	=121	=910632	[NULL]	=SF Tuna Salad on Italian Wheat	=4.3 oz.	=1	=1.5000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1031	[NULL]	=52	=121	=910649	[NULL]	=SF Ham & AMerican on Italian Wheat	=5.2 oz.	=1	=1.5000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1032	[NULL]	=52	=121	=910656	[NULL]	=SF Turkey & American on Italian Wheat	=5.2 oz.	=1	=1.5000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1033	[NULL]	=52	=121	=910557	[NULL]	=SF All American Foot Long	=9.02 oz.	=1	=2.7000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1034	[NULL]	=52	=121	=910045	[NULL]	=SF Turkey and Cheddar Hoagie	=7.3 oz.	=1	=2.6000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1035	[NULL]	=52	=121	=910052	[NULL]	=SF Ham and Cheddar Hoagie	=7.3 oz.	=1	=2.6000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1036	[NULL]	=15	=121	=910533	[NULL]	=SF Roast Beef Hoagie	=6.4 oz.	=1	=2.6000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1037	[NULL]	=15	=121	=910144	[NULL]	=SF Ham and Swiss Sandwich	=7.5 oz.	=1	=2.2500	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1038	[NULL]	=15	=121	=910113	[NULL]	=SF Peanut Butter, Jelly and Granola	=9.4 oz.	=1	=2.2500	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1039	[NULL]	=15	=121	=910212	[NULL]	=SF Club Sandwich	=7.1 oz.	=1	=2.3500	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1040	[NULL]	=15	=121	=910137	[NULL]	=SF Turkey and Cheddar Sandwich	=8.6 oz.	=1	=2.4000	[NULL]	=5 days	=2	=6	=1	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1041	[NULL]	=52	=121	=910182	[NULL]	=SF Original Chicken Salad on Texas Toast	=7.4 oz.	=1	=2.5000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1042	[NULL]	=52	=121	=910311	[NULL]	=SF Chicken Salad on 9 Grain Bread	=7.4 oz.	=1	=2.5000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1043	[NULL]	=52	=121	=910175	[NULL]	=SF Tuna Salad on Wheat Berry	=7.4 oz.	=1	=2.5000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1044	[NULL]	=26	=37	=25028	[NULL]	=Diet AW Root Beer 20oz	=20oz	=24	=0.7000	=25028	=60 days	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=1045	[NULL]	=54	=0	=190031	[NULL]	=Banana Dippers 76922	=.55 oz	=20	=0.4900	[NULL]	=6 months	=2	=3	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1046	[NULL]	=52	=121	=910281	[NULL]	=SF Honey Pecan Chicken Salad JalapenoCornBread	=8.2 oz.	=1	=2.5000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1047	[NULL]	=52	=121	=910298	[NULL]	=SF Italian on Ciabatta	=8.5 oz.	=1	=2.9000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1048	[NULL]	=52	=121	=910236	[NULL]	=SF Pulled Pork on Jalapeno Cheese Bun	=8.8 oz.	=1	=3.0000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1049	[NULL]	=52	=121	=910755	[NULL]	=SF Cubano Sandwich	=10.01 oz.	=1	=2.8000	[NULL]	=5 oz.	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1050	[NULL]	=52	=121	=910731	[NULL]	=SF Rajin Cajun Sandwich	=10 oz	=1	=2.8000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1051	[NULL]	=52	=121	=910243	[NULL]	=SF CAB Pastrami Hoagie	=9 oz	=1	=3.4000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1052	[NULL]	=52	=121	=910496	[NULL]	=SF Chicken Monterey	=7.4 oz.	=1	=3.0000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1053	[NULL]	=52	=121	=901048	[NULL]	=SF CAB Roast Beef & Rye	=7.5 oz.	=1	=3.7500	[NULL]	=5 days	=2	=6	=1	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1054	[NULL]	=52	=121	=901047	[NULL]	=SF The Black Russian	=8.6 oz.	=1	=3.7500	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1055	[NULL]	=52	=121	=910120	[NULL]	=SF CAB Jalapeno Rio Roast Beef	=9.4 oz.	=1	=3.8000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1056	[NULL]	=52	=121	=910168	[NULL]	=SF Turkey Wrap	=8.9 oz.	=1	=2.8000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1057	[NULL]	=52	=121	=910151	[NULL]	=SF Ham Wrap	=8.9 oz.	=1	=2.8000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1058	[NULL]	=52	=121	=910786	[NULL]	=SF Cool Cucumber Hummus Wrap	=8 oz.	=1	=2.8000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1059	[NULL]	=52	=121	=910724	[NULL]	=SF Spinach Mozzarella Wrap	=7.25 oz.	=1	=3.1000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1060	[NULL]	=52	=121	=910779	[NULL]	=SF Southwest Style Bacon, Lettuce, Tomato Wrap	=7.4 oz.	=1	=3.1000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1061	[NULL]	=52	=121	=910762	[NULL]	=SF Whole Wheat Club Wrap	=9.4 oz.	=1	=3.1000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1062	[NULL]	=52	=121	=910687	[NULL]	=SF Garden Salad	=5 oz.	=1	=2.5000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1063	[NULL]	=52	=121	=910595	[NULL]	=SF Mixed Berry Salad	=5.1 oz.	=1	=2.6000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=False	=False	=False	
=1064	[NULL]	=52	=121	=910717	[NULL]	=SF Chef Salad	=7.5 oz.	=1	=3.5000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1065	[NULL]	=52	=121	=910618	[NULL]	=SF Spinach Salad with Bacon	=8 oz.	=1	=3.5000	[NULL]	=5 days	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1066	[NULL]	=52	=121	=910694	[NULL]	=SF Chicken Caesar Salad	=7.5 oz.	=1	=3.7000	[NULL]	=5 days	=2	=6	=1	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1067	[NULL]	=23	=43	=40080	[NULL]	=Snyder's Hot Buffalo Wing	=1 oz.	=72	=0.2700	[NULL]	=6 weeks	=8	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=1068	[NULL]	=13	=0	=30047	[NULL]	=Russell Sugar Free Pecan Delight	=1 oz.	=30	=0.6100	[NULL]	=5 months	=4	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=1069	[NULL]	=54	=0	=160074	[NULL]	=Burry Bagel with Cream Cheese	=4.7 oz.	=24	=0.8300	[NULL]	=3 weeks	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=1070	[NULL]	=54	=0	=160075	[NULL]	=Jimmy Dean Delights Turkey Sausage Muffin	=5.1 oz.	=12	=1.0000	[NULL]	=6 months	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=1071	[NULL]	=53	=99	=120020	[NULL]	=Apple Cinnamon Oatmeal	=1.51 oz	=24	=0.8500	[NULL]	=6 months	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=1072	[NULL]	=53	=0	=30048	[NULL]	=Kind Bars	=1.4 oz.	=18	=1.0500	[NULL]	=8 months	=7	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=1073	[NULL]	=35	=59	=45072	[NULL]	=LSS Guacachip Tortilla Chip 1.5 oz 274064	=1.5 oz.	=60	=0.3900	[NULL]	=2 months	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=1074	[NULL]	=53	=0	=180025	[NULL]	=Sabra Hummus with Pretzel 4.56 oz. 01195	=4.56 oz.	=12	=1.7900	[NULL]	=2 months	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1075	[NULL]	=35	=8	=45073	[NULL]	=LSS Miss Vickies Sea Salt Vinegar 1.375oz 44446	=1.375	=64	=0.4500	=45073	=45 days	=9	=4	[NULL]	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=1076	[NULL]	=45	=0	=60054	[NULL]	=Sugar Donuts 3 oz 766136	=3 oz.	=12	=0.4300	[NULL]	=6 weeks	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=1077	=1	=27	=82	=1000000000000000	[NULL]	=Powerade Lemon Lime  5994 new unique	[NULL]	=24	=0.5900	=100004	[NULL]	=18	=7	=2	=4	[NULL]	=False	[NULL]	=True	=False	=False	
=1078	[NULL]	=25	=37	=10011	[NULL]	=Diet 7 Up 12 oz can  50019	[NULL]	=24	=0.1900	=10011	[NULL]	=23	=15	=2	=8	[NULL]	=False	[NULL]	=True	=False	=False	
=1079	[NULL]	=52	=116	=178120ruslan1	[NULL]	=Breakfast Meal Western Omelet Sandwichruslan1	=	=1	=2.3500	=178120	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
