Id	MachineId	CollectionDateTime	RestockUtcDateTime	LastCollectionDateTime	PreviousRestockUtcDateTime	IsRecentCreatedDateTime	IsRecentUtcCreatedDateTime	CreatedBy	Deleted	PrepickId	CollectedBillsCount	CollectedCoinsCount	RefundAmountInCents	BagNumber	AllSalesAmountInCents	LastRestockAllSalesAmountInCents	CashSalesQuantity	LastRestockCashSalesQuantity	CashSalesAmountInCents	LastRestockCashSalesAmountInCents	CardSalesQuantity	LastRestockCardSalesQuantity	CardSalesAmountInCents	LastRestockCardSalesAmountInCents	TokenSalesQuantity	LastRestockTokenSalesQuantity	TokenSalesAmountInCents	LastRestockTokenSalesAmountInCents	FreeSalesQuantity	LastRestockFreeSalesQuantity	FreeSalesAmountInCents	LastRestockFreeSalesAmountInCents	CashInAmountInCents	LastRestockCashInAmountInCents	BillsInAmount	LastRestockBillsInAmount	CoinsToTubeAmountInCents	LastRestockCoinsToTubesAmountInCents	CoinsToBoxAmountInCents	LastRestockCoinsToBoxAmountInCents	CashDispensedAmountInCents	LastRestockCashDispensedAmountInCents	CoinRefillAmountInCents	CoinsInTubeAmountInCents	CollectedTokensCount	CollectedTokensValueInCents	LastRestockTestVendAmountInCents	CreatedByUserId	RestockedByUserId	LastRestockAllSalesQuantity	AllSalesQuantity	ScheduleDate	ScheduleId	RestockSummaryFrozen	
=16891	=999971	=12/20/2013 12:29:56	=12/20/2013 20:29:56	=12/12/2013 11:44:25	=12/12/2013 19:44:25	=False	=False	[NULL]	=False	=1994	=0	=0	=0	=997	=1083350	=0	=24762	=213	=1083350	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1115610	=0	=8943	=0	=119080	=0	=102230	=0	=40960	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/20/2013 00:00:00	=2398	=False	
=16893	=999948	=12/20/2013 13:00:27	=12/20/2013 21:00:27	=12/17/2013 11:44:26	=12/17/2013 19:44:26	=False	=False	[NULL]	=False	=1995	=0	=0	=0	=1005	=635055	=0	=9636	=147	=635055	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=759930	=0	=4252	=0	=150240	=0	=184490	=0	=119785	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/20/2013 00:00:00	=2399	=False	
=16897	=1037536	=12/23/2013 07:24:12	=12/23/2013 15:24:12	=12/16/2013 08:49:03	=12/16/2013 16:49:03	=False	=False	[NULL]	=False	=1996	=79	=785	=0	=102	=1900175	=12920	=17820	=83	=1599070	=7465	=2692	=49	=301105	=5455	=0	=0	=0	=0	=0	=0	=0	=0	=2154750	=12415	=14073	=78	=413780	=3930	=333670	=685	=577030	=4950	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/23/2013 00:00:00	=2402	=False	
=16899	=1182033	=12/23/2013 08:01:46	=12/23/2013 16:01:46	=12/12/2013 08:14:04	=12/12/2013 16:14:04	=False	=False	[NULL]	=False	=1996	=24	=2735	=0	=89	=785740	=5300	=18055	=212	=785740	=5300	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=925825	=7220	=5225	=25	=147400	=1985	=255925	=2735	=143095	=1920	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/23/2013 00:00:00	=2402	=False	
=16903	=999987	=12/23/2013 09:24:55	=12/23/2013 17:24:55	=12/10/2013 09:42:22	=12/10/2013 17:42:22	=False	=False	[NULL]	=False	=1997	=45	=1050	=0	=133	=640400	=5550	=13391	=222	=640400	=5550	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=764375	=9035	=3956	=45	=171280	=3485	=197495	=1050	=126155	=3485	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/23/2013 00:00:00	=2403	=False	
=16904	=1181945	=12/23/2013 09:58:59	=12/23/2013 17:58:59	=12/13/2013 09:11:22	=12/13/2013 17:11:22	=False	=False	[NULL]	=False	=1997	=26	=1200	=0	=149	=812095	=3850	=24343	=154	=812095	=3850	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=986255	=5800	=1265	=26	=275260	=2000	=584495	=1200	=264710	=1950	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/23/2013 00:00:00	=2403	=False	
=16905	=1037537	=12/23/2013 10:21:21	=12/23/2013 18:21:21	=12/17/2013 12:20:37	=12/17/2013 20:20:37	=False	=False	[NULL]	=False	=1996	=59	=3110	=0	=141	=134375	=9455	=1744	=120	=134375	=9455	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=171320	=11705	=1012	=66	=34400	=2005	=35720	=3100	=37090	=2250	=700	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/23/2013 00:00:00	=2402	=False	
=16913	=1014674	=12/23/2013 13:04:14	=12/23/2013 21:04:14	=12/19/2013 10:43:33	=12/19/2013 18:43:33	=False	=False	[NULL]	=False	=1997	=185	=165	=0	=143	=8383530	=18160	=118897	=204	=8383530	=18160	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=11810380	=24295	=82653	=204	=3067820	=3765	=477260	=130	=3427925	=6135	=1900	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/23/2013 00:00:00	=2403	=False	
=16914	=999976	=12/23/2013 13:17:01	=12/23/2013 21:17:01	=12/18/2013 06:13:22	=12/18/2013 14:13:22	=False	=False	[NULL]	=False	=1996	=0	=0	=0	=990	=213300	=0	=10843	=71	=213300	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=232150	=0	=1510	=0	=35555	=0	=45595	=0	=17360	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/23/2013 00:00:00	=2402	=False	
=16915	=1157779	=12/23/2013 13:42:43	=12/23/2013 21:42:43	=12/16/2013 08:18:58	=12/16/2013 16:18:58	=False	=False	[NULL]	=False	=1997	=137	=150	=0	=131	=4236210	=14250	=47312	=160	=4236210	=14250	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=5445665	=17830	=42738	=137	=998330	=3980	=173535	=150	=1209740	=3580	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/23/2013 00:00:00	=2403	=False	
=16916	=1157801	=12/23/2013 13:46:43	=12/23/2013 21:46:43	=12/19/2013 11:30:51	=12/19/2013 19:30:51	=False	=False	[NULL]	=False	=1997	=204	=1370	=0	=90	=4751345	=21825	=54127	=251	=4751345	=21825	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=5410020	=25175	=42086	=206	=659890	=3380	=541530	=1195	=659665	=3350	=200	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/23/2013 00:00:00	=2403	=False	
=16920	=1142319	=12/24/2013 07:25:45	=12/24/2013 15:25:45	=12/05/2013 12:48:02	=12/05/2013 20:48:02	=False	=False	[NULL]	=False	=1999	=94	=2475	=0	=93	=1283115	=11495	=12882	=107	=1283115	=11495	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1437755	=13365	=9453	=94	=139975	=1385	=352480	=2580	=156430	=1945	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/24/2013 00:00:00	=2407	=False	
=16931	=1142537	=12/24/2013 10:53:26	=12/24/2013 18:53:26	=12/12/2013 13:07:15	=12/12/2013 21:07:15	=False	=False	[NULL]	=False	=1999	=49	=670	=0	=120	=1629405	=5560	=24623	=62	=1629405	=5560	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1991660	=6020	=11424	=49	=628625	=450	=220635	=670	=650920	=460	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/24/2013 00:00:00	=2407	=False	
=16932	=999977	=12/26/2013 06:31:46	=12/26/2013 14:31:46	=12/17/2013 06:15:54	=12/17/2013 14:15:54	=False	=False	[NULL]	=False	=2000	=0	=0	=0	=999	=587310	=0	=28817	=150	=-7801298	=0	=0	=0	=0	=0	=0	=0	=8388608	=0	=0	=0	=0	=0	=955795	=0	=487	=0	=495610	=0	=378720	=0	=366615	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/26/2013 00:00:00	=2408	=False	
=16934	=999988	=12/26/2013 07:27:52	=12/26/2013 15:27:52	=12/04/2013 08:01:41	=12/04/2013 16:01:41	=False	=False	[NULL]	=False	=2001	=21	=2175	=0	=145	=359885	=4100	=9592	=164	=359885	=4100	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=498410	=5775	=2290	=21	=139450	=1550	=129960	=2125	=138575	=1675	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/26/2013 00:00:00	=2409	=False	
=16935	=999989	=12/26/2013 07:40:27	=12/26/2013 15:40:27	=12/17/2013 10:16:15	=12/17/2013 18:16:15	=False	=False	[NULL]	=False	=2001	=21	=2850	=0	=82	=680815	=4950	=20310	=198	=680815	=4950	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=879530	=6530	=4069	=21	=199825	=1580	=272805	=2850	=199305	=1580	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/26/2013 00:00:00	=2409	=False	
=16940	=1181455	=12/26/2013 09:09:08	=12/26/2013 17:09:08	=12/02/2013 09:40:28	=12/02/2013 17:40:28	=False	=False	[NULL]	=False	=2001	=21	=675	=0	=124	=119455	=2835	=3413	=81	=119455	=2835	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=176240	=4700	=699	=21	=57230	=1925	=49110	=675	=54110	=1720	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/26/2013 00:00:00	=2409	=False	
=16942	=1180466	=12/26/2013 09:20:42	=12/26/2013 17:20:42	=12/02/2013 10:01:10	=12/02/2013 18:01:10	=False	=False	[NULL]	=False	=2001	=35	=1065	=0	=139	=438420	=4270	=6722	=122	=438420	=4270	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=543930	=6835	=2715	=35	=108560	=2270	=163870	=1065	=107615	=2565	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/26/2013 00:00:00	=2409	=False	
=16943	=1180284	=12/26/2013 09:37:57	=12/26/2013 17:37:57	=12/16/2013 11:08:43	=12/16/2013 19:08:43	=False	=False	[NULL]	=False	=2001	=39	=1135	=0	=81	=657895	=5405	=18927	=153	=657895	=5405	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1005130	=8335	=4313	=39	=341030	=3295	=232800	=1140	=347555	=2930	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/26/2013 00:00:00	=2409	=False	
=16949	=1181967	=12/27/2013 07:40:02	=12/27/2013 15:40:02	=12/17/2013 09:34:01	=12/17/2013 17:34:01	=False	=False	[NULL]	=False	=2002	=23	=3610	=0	=140	=732270	=5125	=26297	=205	=732270	=5125	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=985685	=7375	=2655	=23	=249455	=1450	=470730	=3625	=242960	=1895	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/27/2013 00:00:00	=2411	=False	
=16959	=1180282	=12/27/2013 10:57:25	=12/27/2013 18:57:25	=12/02/2013 08:58:04	=12/02/2013 16:58:04	=False	=False	[NULL]	=False	=2003	=15	=2950	=0	=133	=1017690	=4550	=15270	=130	=1017690	=4550	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1155590	=5965	=3302	=15	=142850	=1530	=682540	=2935	=140045	=1405	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/27/2013 00:00:00	=2410	=False	
=16960	=1181436	=12/27/2013 11:20:39	=12/27/2013 19:20:39	=12/02/2013 09:50:45	=12/02/2013 17:50:45	=False	=False	[NULL]	=False	=2003	=31	=1230	=0	=90	=149415	=4340	=4269	=124	=149415	=4340	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=213435	=6545	=827	=31	=66885	=2215	=63850	=1230	=61890	=2205	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/27/2013 00:00:00	=2410	=False	
=16961	=1037533	=12/27/2013 11:43:16	=12/27/2013 19:43:16	=12/19/2013 12:17:41	=12/19/2013 20:17:41	=False	=False	[NULL]	=False	=2002	=0	=0	=0	=999	=18639115	=0	=361273	=68	=18639115	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=25261130	=0	=137974	=0	=5521915	=0	=5941815	=0	=6677800	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/27/2013 00:00:00	=2411	=False	
=16964	=999972	=12/27/2013 12:03:48	=12/27/2013 20:03:48	=12/19/2013 11:47:50	=12/19/2013 19:47:50	=False	=False	[NULL]	=False	=2002	=0	=0	=0	=998	=1011925	=0	=31567	=73	=1011925	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1344710	=0	=6572	=0	=336560	=0	=350950	=0	=365475	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/27/2013 00:00:00	=2411	=False	
=16965	=1157756	=12/27/2013 12:15:42	=12/27/2013 20:15:42	=12/11/2013 12:57:03	=12/11/2013 20:57:03	=False	=False	[NULL]	=False	=2003	=136	=1310	=0	=148	=1734830	=14970	=19545	=170	=1734830	=14970	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1925920	=16820	=14992	=138	=184450	=1720	=242270	=1300	=191425	=1850	=200	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/27/2013 00:00:00	=2410	=False	
=16966	=1047406	=12/27/2013 13:06:05	=12/27/2013 21:06:05	=12/11/2013 13:37:51	=12/11/2013 21:37:51	=False	=False	[NULL]	=False	=2003	=173	=3055	=0	=142	=2445160	=20355	=32457	=233	=2445160	=20355	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=3080740	=23400	=19156	=173	=635580	=3045	=529560	=3055	=642955	=3045	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/27/2013 00:00:00	=2410	=False	
=16967	=1157751	=12/27/2013 13:20:34	=12/27/2013 21:20:34	=12/20/2013 08:32:26	=12/20/2013 16:32:26	=False	=False	[NULL]	=False	=2003	=148	=1685	=0	=92	=2751010	=16185	=31357	=184	=2751010	=16185	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=3104810	=17975	=23913	=148	=334610	=1490	=378900	=1685	=354075	=1790	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/27/2013 00:00:00	=2410	=False	
=16968	=999955	=12/30/2013 07:23:03	=12/30/2013 15:23:03	=12/20/2013 09:56:27	=12/20/2013 17:56:27	=False	=False	[NULL]	=False	=2005	=0	=0	=0	=1018	=2520805	=0	=26342	=85	=2520805	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=2736240	=0	=18774	=0	=209075	=0	=649765	=0	=215155	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/30/2013 00:00:00	=2415	=False	
=16969	=999991	=12/30/2013 08:26:44	=12/30/2013 16:26:44	=12/04/2013 08:14:48	=12/04/2013 16:14:48	=False	=False	[NULL]	=False	=2004	=12	=1605	=0	=91	=1416290	=2750	=41624	=110	=1416290	=2750	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=2086000	=3685	=6391	=12	=669275	=880	=777625	=1605	=592320	=930	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/30/2013 00:00:00	=2414	=False	
=16970	=1157801	=12/30/2013 08:51:07	=12/30/2013 16:51:07	=12/23/2013 13:46:43	=12/23/2013 21:46:43	=False	=False	[NULL]	=False	=2005	=191	=3065	=0	=82	=4773405	=22060	=54380	=253	=4773405	=22060	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=5434555	=24535	=42277	=191	=662260	=2370	=544595	=3065	=662140	=2475	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/30/2013 00:00:00	=2415	=False	
=16972	=1157779	=12/30/2013 09:07:27	=12/30/2013 17:07:27	=12/23/2013 13:42:43	=12/23/2013 21:42:43	=False	=False	[NULL]	=False	=2005	=110	=0	=200	=152	=4247865	=11655	=47443	=131	=4247865	=11655	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=5461405	=15740	=42867	=129	=1001170	=2840	=173535	=0	=1213825	=4085	=1700	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/30/2013 00:00:00	=2415	=False	
=16974	=1014674	=12/30/2013 09:42:08	=12/30/2013 17:42:08	=12/23/2013 13:04:14	=12/23/2013 21:04:14	=False	=False	[NULL]	=False	=2005	=159	=620	=0	=145	=8400410	=16880	=119087	=190	=8400410	=16880	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=11830940	=20560	=82822	=169	=3070875	=3055	=477865	=605	=3431605	=3680	=1000	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/30/2013 00:00:00	=2415	=False	
=16975	=999966	=12/30/2013 09:52:59	=12/30/2013 17:52:59	=12/03/2013 11:14:12	=12/03/2013 19:14:12	=False	=False	[NULL]	=False	=2004	=83	=485	=0	=144	=167400	=7475	=1700	=77	=167400	=7475	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=220745	=11275	=1545	=83	=52210	=2600	=14035	=375	=39755	=2850	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/30/2013 00:00:00	=2414	=False	
=16977	=1037528	=12/30/2013 10:44:24	=12/30/2013 18:44:24	=12/13/2013 11:11:01	=12/13/2013 19:11:01	=False	=False	[NULL]	=False	=2004	=121	=3400	=0	=120	=1362500	=15515	=212779	=192	=1362500	=15515	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1362500	=15515	=85202	=123	=0	=0	=2954080	=3475	=0	=0	=200	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/30/2013 00:00:00	=2414	=False	
=16978	=1028250	=12/30/2013 11:11:31	=12/30/2013 19:11:31	=12/17/2013 09:25:41	=12/17/2013 17:25:41	=False	=False	[NULL]	=False	=2004	=131	=2000	=0	=93	=2902310	=13740	=37512	=163	=2902310	=13740	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=4287655	=19305	=29045	=137	=895835	=3605	=487320	=2000	=1386395	=5565	=500	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/30/2013 00:00:00	=2414	=False	
=16983	=1174961	=12/30/2013 13:10:36	=12/30/2013 21:10:36	=12/16/2013 06:32:44	=12/16/2013 14:32:44	=False	=False	[NULL]	=False	=2004	=19	=500	=0	=741	=474300	=3650	=9585	=73	=474300	=3650	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=790825	=4605	=4781	=19	=243635	=2205	=69090	=500	=297415	=905	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/30/2013 00:00:00	=2414	=False	
=16985	=999958	=12/30/2013 13:50:12	=12/30/2013 21:50:12	=12/13/2013 11:21:52	=12/13/2013 19:21:52	=False	=False	[NULL]	=False	=2005	=46	=845	=0	=95	=1265225	=5075	=9884	=32	=1265225	=5075	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1526455	=6440	=10250	=46	=265845	=1025	=235610	=815	=254670	=1365	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/30/2013 00:00:00	=2415	=False	
=16986	=999959	=12/30/2013 13:53:58	=12/30/2013 21:53:58	=12/13/2013 11:02:10	=12/13/2013 19:02:10	=False	=False	[NULL]	=False	=2005	=32	=750	=0	=143	=1569325	=3950	=30169	=23	=1569325	=3950	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=2249245	=5200	=9963	=42	=712475	=275	=540470	=725	=680680	=1200	=1000	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/30/2013 00:00:00	=2415	=False	
=16987	=1192844	=12/30/2013 14:44:20	=12/30/2013 22:44:20	=12/13/2013 16:34:40	=12/14/2013 00:34:40	=False	=False	[NULL]	=False	=2005	=122	=535	=0	=131	=234350	=12300	=1564	=82	=234350	=12300	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=298065	=15340	=2024	=122	=61420	=2605	=34245	=535	=61995	=3040	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/30/2013 00:00:00	=2415	=False	
=16988	=1192845	=12/30/2013 12:00:00	=12/30/2013 20:00:00	=12/13/2013 13:00:00	=12/13/2013 21:00:00	=False	=False	=george@gulpitvending.com	=False	=2005	=105	=355	=0	=149	=0	=0	=0	=0	=0	=0	=0	[NULL]	=0	[NULL]	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	[NULL]	=2000	=0	=0	=0	=0	=2398	[NULL]	[NULL]	[NULL]	=12/30/2013 00:00:00	=2415	=False	
=16990	=999968	=12/31/2013 07:15:00	=12/31/2013 15:15:00	=12/19/2013 07:00:55	=12/19/2013 15:00:55	=False	=False	[NULL]	=False	=2006	=46	=2040	=0	=116	=826835	=11305	=7894	=84	=638445	=6540	=2224	=56	=188390	=4765	=0	=0	=0	=0	=0	=0	=0	=0	=803255	=8460	=4811	=45	=158700	=1920	=163455	=2040	=164560	=1920	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/31/2013 00:00:00	=2416	=False	
=16991	=999976	=12/31/2013 07:29:07	=12/31/2013 15:29:07	=12/23/2013 13:17:01	=12/23/2013 21:17:01	=False	=False	[NULL]	=False	=2007	=0	=0	=0	=1018	=213300	=0	=10873	=30	=213300	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=232150	=0	=1510	=0	=35555	=0	=45595	=0	=17360	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/31/2013 00:00:00	=2417	=False	
=16995	=1142314	=12/31/2013 09:17:29	=12/31/2013 17:17:29	=12/18/2013 08:40:25	=12/18/2013 16:40:25	=False	=False	[NULL]	=False	=2006	=87	=2725	=0	=83	=1946895	=11245	=26225	=150	=1946895	=11245	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=2478675	=14155	=14741	=87	=520180	=2730	=484395	=2725	=533790	=2910	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/31/2013 00:00:00	=2416	=False	
=16997	=1157751	=12/31/2013 10:12:57	=12/31/2013 18:12:57	=12/27/2013 13:20:34	=12/27/2013 21:20:34	=False	=False	[NULL]	=False	=2007	=76	=1825	=0	=91	=2760510	=9500	=31465	=108	=2760510	=9500	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=3115470	=10660	=23991	=78	=335645	=1035	=380725	=1825	=355235	=1160	=200	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/31/2013 00:00:00	=2417	=False	
=17000	=1146952	=12/31/2013 10:52:38	=12/31/2013 18:52:38	=12/20/2013 09:20:59	=12/20/2013 17:20:59	=False	=False	[NULL]	=False	=2007	=95	=895	=0	=108	=1241340	=10120	=14285	=115	=1241340	=10120	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1458605	=12680	=10433	=95	=212095	=2285	=203210	=895	=219590	=2560	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/31/2013 00:00:00	=2417	=False	
=17002	=1037537	=12/31/2013 11:36:26	=12/31/2013 19:36:26	=12/23/2013 10:21:21	=12/23/2013 18:21:21	=False	=False	[NULL]	=False	=2006	=94	=610	=0	=140	=143740	=9365	=1865	=121	=143740	=9365	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=184595	=13275	=1106	=94	=37690	=3290	=36305	=585	=41000	=3910	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/31/2013 00:00:00	=2416	=False	
=17004	=1150790	=12/31/2013 11:55:02	=12/31/2013 19:55:02	=12/17/2013 11:54:54	=12/17/2013 19:54:54	=False	=False	[NULL]	=False	=2006	=95	=355	=1000	=86	=4698220	=10025	=43993	=82	=4698220	=10025	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=5088815	=12430	=38601	=105	=329785	=1900	=898930	=30	=403740	=2530	=1000	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/31/2013 00:00:00	=2416	=False	
=17006	=1150590	=12/31/2013 12:10:09	=12/31/2013 20:10:09	=12/17/2013 12:42:00	=12/17/2013 20:42:00	=False	=False	[NULL]	=False	=2006	=139	=1010	=0	=141	=3979025	=14885	=38225	=229	=3979025	=14885	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=4679685	=21265	=31933	=138	=689265	=6465	=797120	=1000	=708395	=6455	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/31/2013 00:00:00	=2416	=False	
=17010	=999948	=01/02/2014 09:14:45	=01/02/2014 17:14:45	=12/20/2013 13:00:27	=12/20/2013 21:00:27	=False	=False	[NULL]	=False	=2009	=0	=0	=0	=1005	=635055	=0	=9813	=177	=635055	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=759930	=0	=4252	=0	=150240	=0	=184490	=0	=119785	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/02/2014 00:00:00	=2421	=False	
=17011	=1150618	=01/02/2014 09:50:03	=01/02/2014 17:50:03	=12/20/2013 08:33:34	=12/20/2013 16:33:34	=False	=False	[NULL]	=False	=2008	=66	=3535	=0	=146	=1914620	=10165	=40435	=120	=1914620	=10165	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=2530840	=12765	=13039	=68	=665730	=2475	=561210	=3490	=667465	=2600	=200	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/02/2014 00:00:00	=2420	=False	
=17013	=1150816	=01/02/2014 10:24:34	=01/02/2014 18:24:34	=12/20/2013 09:05:26	=12/20/2013 17:05:26	=False	=False	[NULL]	=False	=2008	=66	=730	=0	=88	=872880	=7835	=11065	=91	=872880	=7835	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1200585	=9815	=8414	=68	=265505	=2290	=93680	=725	=334760	=1980	=200	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/02/2014 00:00:00	=2420	=False	
=17019	=1047478	=01/02/2014 12:38:23	=01/02/2014 20:38:23	=12/12/2013 13:21:29	=12/12/2013 21:21:29	=False	=False	[NULL]	=False	=2009	=44	=2425	=0	=106	=347095	=6350	=4324	=78	=347095	=6350	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=401760	=7330	=2607	=44	=44705	=505	=96355	=2425	=54730	=980	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=01/02/2014 00:00:00	=2421	=False	
