TaxCommissionPeriodId	MachineId	CommissionPlanDetailId	IsNoCommission	RestockId	TaxCommissionRuleId	ItemId	SalesQuantity	AllocatedSalesAmountInCents	AdjustedAllocatedSalesAmountInCents	TaxAmountInCents	DepositAmountInCents	AllocatedRefundAmountInCents	AllocatedCashlessAmountInCents	AllocatedDoNotDeductCashlessAmountInCents	UnitCostInCents	CommissionAmountInCents	AllocatedGuaranteeAmountInCents	
=1	=1142314	=1	=True	=16995	=1	=749	=1	=67	=67.00000	=8.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142314	=1	=True	=16995	=1	=761	=1	=86	=86.00000	=10.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142314	=1	=True	=16995	=1	=892	=1	=86	=86.00000	=10.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142314	=1	=True	=16995	=1	=899	=1	=66	=66.00000	=7.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142314	=1	=True	=16995	=1	=930	=8	=691	=691.00000	=79.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142314	=1	=True	=16995	=1	=981	=3	=229	=229.00000	=26.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142314	=1	=True	=16995	=1	=1010	=5	=330	=330.00000	=38.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142314	=1	=True	=16995	=1	=1013	=1	=66	=66.00000	=8.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16408	=1	=248	=14	=960	=960.00000	=201.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16408	=1	=253	=21	=1440	=1440.00000	=301.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16408	=1	=264	=12	=822	=822.00000	=171.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16408	=1	=268	=9	=617	=617.00000	=129.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16408	=1	=272	=4	=274	=274.00000	=55.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16408	=1	=348	=7	=1476	=1476.00000	=306.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16408	=1	=444	=1	=105	=105.00000	=22.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16408	=1	=452	=3	=633	=633.00000	=131.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16408	=1	=453	=8	=843	=843.00000	=174.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16408	=1	=454	=2	=211	=211.00000	=44.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16408	=1	=458	=5	=527	=527.00000	=91.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16408	=1	=571	=13	=1713	=1713.00000	=358.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16408	=1	=573	=3	=396	=396.00000	=83.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16408	=1	=575	=4	=527	=527.00000	=110.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16408	=1	=677	=1	=210	=210.00000	=43.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16408	=1	=707	=1	=132	=132.00000	=27.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16408	=1	=754	=3	=206	=206.00000	=43.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16408	=1	=765	=7	=922	=922.00000	=183.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16408	=1	=766	=7	=923	=923.00000	=183.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16408	=1	=958	=7	=1291	=1291.00000	=268.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16408	=1	=1044	=1	=132	=132.00000	=29.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16638	=1	=248	=14	=913	=913.00000	=189.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16638	=1	=249	=1	=65	=65.00000	=14.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16638	=1	=250	=1	=65	=65.00000	=13.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16638	=1	=253	=4	=261	=261.00000	=55.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16638	=1	=264	=8	=522	=522.00000	=108.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16638	=1	=268	=2	=131	=131.00000	=27.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16638	=1	=348	=2	=402	=402.00000	=82.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16638	=1	=432	=2	=401	=401.00000	=84.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16638	=1	=444	=2	=201	=201.00000	=41.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16638	=1	=452	=4	=803	=803.00000	=165.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16638	=1	=453	=12	=1204	=1204.00000	=249.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16638	=1	=454	=3	=301	=301.00000	=64.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16638	=1	=458	=6	=603	=603.00000	=105.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16638	=1	=571	=9	=1129	=1129.00000	=234.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16638	=1	=573	=2	=251	=251.00000	=52.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16638	=1	=575	=8	=1004	=1004.00000	=210.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16638	=1	=578	=1	=125	=125.00000	=26.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16638	=1	=677	=3	=602	=602.00000	=124.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16638	=1	=707	=4	=501	=501.00000	=104.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16638	=1	=765	=7	=878	=878.00000	=175.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16638	=1	=766	=1	=126	=126.00000	=26.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16638	=1	=870	=2	=250	=250.00000	=52.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16638	=1	=958	=8	=1405	=1405.00000	=292.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16638	=1	=1044	=3	=377	=377.00000	=77.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=247	=3	=201	=201.00000	=42.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=248	=10	=671	=671.00000	=139.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=250	=1	=67	=67.00000	=13.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=253	=4	=269	=269.00000	=56.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=256	=1	=68	=68.00000	=14.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=264	=17	=1141	=1141.00000	=238.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=268	=1	=67	=67.00000	=15.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=272	=2	=135	=135.00000	=28.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=348	=4	=826	=826.00000	=171.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=432	=2	=413	=413.00000	=87.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=452	=3	=620	=620.00000	=128.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=453	=9	=930	=930.00000	=193.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=454	=1	=103	=103.00000	=22.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=458	=4	=414	=414.00000	=73.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=571	=12	=1550	=1550.00000	=321.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=573	=3	=387	=387.00000	=82.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=575	=4	=516	=516.00000	=107.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=677	=1	=207	=207.00000	=44.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=738	=1	=67	=67.00000	=14.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=739	=1	=67	=67.00000	=13.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=754	=2	=134	=134.00000	=28.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=765	=7	=904	=904.00000	=180.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=766	=5	=646	=646.00000	=126.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=958	=6	=1085	=1085.00000	=226.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=960	=1	=129	=129.00000	=26.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142319	=1	=True	=16920	=1	=1044	=2	=258	=258.00000	=53.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142537	=1	=True	=16263	=1	=252	=3	=869	=869.00000	=67.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142537	=1	=True	=16263	=1	=264	=5	=1448	=1448.00000	=111.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142537	=1	=True	=16263	=1	=444	=14	=6236	=6236.00000	=474.00000	=14	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142537	=1	=True	=16263	=1	=445	=3	=1336	=1336.00000	=102.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142537	=1	=True	=16263	=1	=446	=2	=891	=891.00000	=67.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142537	=1	=True	=16263	=1	=452	=1	=890	=890.00000	=68.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142537	=1	=True	=16263	=1	=707	=3	=1670	=1670.00000	=128.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142537	=1	=True	=16761	=1	=252	=22	=1314	=1314.00000	=100.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142537	=1	=True	=16761	=1	=260	=4	=239	=239.00000	=18.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142537	=1	=True	=16761	=1	=264	=12	=717	=717.00000	=54.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142537	=1	=True	=16761	=1	=444	=36	=3309	=3309.00000	=249.00000	=36	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142537	=1	=True	=16761	=1	=445	=27	=2482	=2482.00000	=189.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142537	=1	=True	=16761	=1	=446	=29	=2665	=2665.00000	=203.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142537	=1	=True	=16761	=1	=452	=1	=184	=184.00000	=13.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142537	=1	=True	=16931	=1	=252	=10	=651	=651.00000	=50.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142537	=1	=True	=16931	=1	=260	=1	=65	=65.00000	=5.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142537	=1	=True	=16931	=1	=264	=8	=521	=521.00000	=40.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142537	=1	=True	=16931	=1	=444	=15	=1503	=1503.00000	=113.00000	=15	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142537	=1	=True	=16931	=1	=445	=16	=1603	=1603.00000	=122.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142537	=1	=True	=16931	=1	=446	=11	=1102	=1102.00000	=85.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1142537	=1	=True	=16931	=1	=707	=1	=125	=125.00000	=10.00000	=0	=0	=0.00000	=0.00000	=0.00000	=0.00000	=0.00000	
=1	=1146935	=67	=False	=16254	=324	=247	=35	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-2275.00000	=0.00000	
=1	=1146935	=67	=False	=16254	=324	=249	=27	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1755.00000	=0.00000	
=1	=1146935	=67	=False	=16254	=324	=264	=13	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-845.00000	=0.00000	
=1	=1146935	=67	=False	=16254	=324	=269	=5	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-325.00000	=0.00000	
=1	=1146935	=67	=False	=16254	=324	=272	=18	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1170.00000	=0.00000	
=1	=1146935	=67	=False	=16254	=325	=593	=44	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-3080.00000	=0.00000	
=1	=1146935	=67	=False	=16447	=324	=247	=72	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-4680.00000	=0.00000	
=1	=1146935	=67	=False	=16447	=324	=249	=51	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-3315.00000	=0.00000	
=1	=1146935	=67	=False	=16447	=324	=264	=41	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-2665.00000	=0.00000	
=1	=1146935	=67	=False	=16447	=324	=269	=21	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1365.00000	=0.00000	
=1	=1146935	=67	=False	=16447	=324	=272	=22	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1430.00000	=0.00000	
=1	=1146935	=67	=False	=16447	=325	=593	=97	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-6790.00000	=0.00000	
=1	=1146935	=67	=False	=16529	=324	=247	=36	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-2340.00000	=0.00000	
=1	=1146935	=67	=False	=16529	=324	=249	=10	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-650.00000	=0.00000	
=1	=1146935	=67	=False	=16529	=324	=264	=6	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-390.00000	=0.00000	
=1	=1146935	=67	=False	=16529	=324	=269	=6	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-390.00000	=0.00000	
=1	=1146935	=67	=False	=16529	=324	=272	=2	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-130.00000	=0.00000	
=1	=1146935	=67	=False	=16529	=325	=593	=24	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1680.00000	=0.00000	
=1	=1146935	=67	=False	=16666	=324	=247	=61	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-3965.00000	=0.00000	
=1	=1146935	=67	=False	=16666	=324	=249	=22	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1430.00000	=0.00000	
=1	=1146935	=67	=False	=16666	=324	=264	=21	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1365.00000	=0.00000	
=1	=1146935	=67	=False	=16666	=324	=269	=5	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-325.00000	=0.00000	
=1	=1146935	=67	=False	=16666	=324	=272	=11	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-715.00000	=0.00000	
=1	=1146935	=67	=False	=16666	=325	=593	=34	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-2380.00000	=0.00000	
=1	=1146935	=67	=False	=16845	=324	=247	=117	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-7605.00000	=0.00000	
=1	=1146935	=67	=False	=16845	=324	=249	=50	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-3250.00000	=0.00000	
=1	=1146935	=67	=False	=16845	=324	=264	=38	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-2470.00000	=0.00000	
=1	=1146935	=67	=False	=16845	=324	=269	=9	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-585.00000	=0.00000	
=1	=1146935	=67	=False	=16845	=324	=272	=28	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1820.00000	=0.00000	
=1	=1146935	=67	=False	=16845	=325	=593	=86	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-6020.00000	=0.00000	
=1	=1146952	=65	=False	=16266	=320	=280	=4	=429	=433.00000	=33.00000	=0	=0	=0.00000	=0.00000	=0.00000	=58.00000	=6.00000	
=1	=1146952	=65	=False	=16266	=320	=282	=5	=536	=542.00000	=41.00000	=0	=0	=0.00000	=0.00000	=0.00000	=72.00000	=7.00000	
=1	=1146952	=65	=False	=16266	=320	=283	=2	=215	=218.00000	=16.00000	=0	=0	=0.00000	=0.00000	=0.00000	=29.00000	=3.00000	
=1	=1146952	=65	=False	=16266	=320	=286	=6	=644	=650.00000	=50.00000	=0	=0	=0.00000	=0.00000	=0.00000	=86.00000	=8.00000	
=1	=1146952	=65	=False	=16266	=320	=301	=2	=214	=216.00000	=16.00000	=0	=0	=0.00000	=0.00000	=0.00000	=29.00000	=3.00000	
=1	=1146952	=65	=False	=16266	=320	=347	=2	=193	=195.00000	=8.00000	=0	=0	=0.00000	=0.00000	=0.00000	=27.00000	=3.00000	
=1	=1146952	=65	=False	=16266	=320	=350	=5	=456	=460.00000	=19.00000	=0	=0	=0.00000	=0.00000	=0.00000	=63.00000	=6.00000	
=1	=1146952	=65	=False	=16266	=320	=351	=10	=911	=920.00000	=37.00000	=0	=0	=0.00000	=0.00000	=0.00000	=126.00000	=12.00000	
=1	=1146952	=65	=False	=16266	=320	=356	=14	=1126	=1137.00000	=45.00000	=0	=0	=0.00000	=0.00000	=0.00000	=157.00000	=15.00000	
=1	=1146952	=65	=False	=16266	=320	=375	=2	=161	=162.00000	=12.00000	=0	=0	=0.00000	=0.00000	=0.00000	=21.00000	=2.00000	
=1	=1146952	=65	=False	=16266	=320	=376	=2	=161	=163.00000	=12.00000	=0	=0	=0.00000	=0.00000	=0.00000	=21.00000	=2.00000	
=1	=1146952	=65	=False	=16266	=320	=377	=2	=161	=162.00000	=13.00000	=0	=0	=0.00000	=0.00000	=0.00000	=21.00000	=2.00000	
=1	=1146952	=65	=False	=16266	=320	=384	=9	=966	=975.00000	=38.00000	=0	=0	=0.00000	=0.00000	=0.00000	=133.00000	=12.00000	
=1	=1146952	=65	=False	=16266	=320	=385	=3	=321	=324.00000	=13.00000	=0	=0	=0.00000	=0.00000	=0.00000	=46.00000	=5.00000	
=1	=1146952	=65	=False	=16266	=320	=387	=10	=912	=921.00000	=36.00000	=0	=0	=0.00000	=0.00000	=0.00000	=127.00000	=12.00000	
=1	=1146952	=65	=False	=16266	=320	=395	=6	=643	=650.00000	=25.00000	=0	=0	=0.00000	=0.00000	=0.00000	=89.00000	=8.00000	
=1	=1146952	=65	=False	=16266	=320	=400	=6	=643	=649.00000	=25.00000	=0	=0	=0.00000	=0.00000	=0.00000	=90.00000	=9.00000	
=1	=1146952	=65	=False	=16266	=320	=409	=11	=884	=892.00000	=36.00000	=0	=0	=0.00000	=0.00000	=0.00000	=122.00000	=11.00000	
=1	=1146952	=65	=False	=16266	=320	=414	=1	=81	=81.00000	=4.00000	=0	=0	=0.00000	=0.00000	=0.00000	=11.00000	=1.00000	
=1	=1146952	=65	=False	=16266	=320	=423	=10	=804	=812.00000	=31.00000	=0	=0	=0.00000	=0.00000	=0.00000	=111.00000	=10.00000	
=1	=1146952	=65	=False	=16266	=320	=467	=1	=96	=97.00000	=3.00000	=0	=0	=0.00000	=0.00000	=0.00000	=13.00000	=1.00000	
=1	=1146952	=65	=False	=16266	=320	=480	=7	=675	=682.00000	=27.00000	=0	=0	=0.00000	=0.00000	=0.00000	=94.00000	=9.00000	
=1	=1146952	=65	=False	=16266	=320	=481	=1	=97	=98.00000	=4.00000	=0	=0	=0.00000	=0.00000	=0.00000	=15.00000	=2.00000	
=1	=1146952	=65	=False	=16266	=320	=528	=9	=869	=877.00000	=34.00000	=0	=0	=0.00000	=0.00000	=0.00000	=121.00000	=11.00000	
=1	=1146952	=65	=False	=16266	=320	=611	=4	=322	=325.00000	=13.00000	=0	=0	=0.00000	=0.00000	=0.00000	=44.00000	=4.00000	
=1	=1146952	=65	=False	=16266	=320	=682	=7	=750	=757.00000	=56.00000	=0	=0	=0.00000	=0.00000	=0.00000	=100.00000	=9.00000	
=1	=1146952	=65	=False	=16266	=320	=749	=1	=80	=81.00000	=3.00000	=0	=0	=0.00000	=0.00000	=0.00000	=12.00000	=1.00000	
=1	=1146952	=65	=False	=16266	=320	=757	=7	=751	=759.00000	=30.00000	=0	=0	=0.00000	=0.00000	=0.00000	=105.00000	=10.00000	
=1	=1146952	=65	=False	=16266	=320	=899	=4	=321	=325.00000	=13.00000	=0	=0	=0.00000	=0.00000	=0.00000	=45.00000	=4.00000	
=1	=1146952	=65	=False	=16266	=320	=954	=1	=91	=92.00000	=4.00000	=0	=0	=0.00000	=0.00000	=0.00000	=12.00000	=1.00000	
=1	=1146952	=65	=False	=16266	=320	=972	=10	=1072	=1083.00000	=42.00000	=0	=0	=0.00000	=0.00000	=0.00000	=150.00000	=14.00000	
=1	=1146952	=65	=False	=16266	=320	=991	=1	=91	=92.00000	=3.00000	=0	=0	=0.00000	=0.00000	=0.00000	=12.00000	=1.00000	
=1	=1146952	=65	=False	=16266	=320	=1006	=4	=322	=325.00000	=13.00000	=0	=0	=0.00000	=0.00000	=0.00000	=44.00000	=4.00000	
=1	=1146952	=65	=False	=16266	=320	=1010	=2	=161	=163.00000	=6.00000	=0	=0	=0.00000	=0.00000	=0.00000	=22.00000	=2.00000	
=1	=1146952	=65	=False	=16266	=320	=1013	=4	=322	=325.00000	=12.00000	=0	=0	=0.00000	=0.00000	=0.00000	=45.00000	=4.00000	
=1	=1146952	=65	=False	=16266	=321	=316	=3	=225	=227.00000	=9.00000	=0	=0	=0.00000	=0.00000	=0.00000	=2.00000	=2.00000	
=1	=1146952	=65	=False	=16266	=321	=318	=2	=150	=152.00000	=7.00000	=0	=0	=0.00000	=0.00000	=0.00000	=2.00000	=2.00000	
=1	=1146952	=65	=False	=16266	=321	=594	=2	=150	=151.00000	=5.00000	=0	=0	=0.00000	=0.00000	=0.00000	=2.00000	=2.00000	
=1	=1146952	=65	=False	=16397	=320	=280	=4	=396	=400.00000	=30.00000	=0	=0	=0.00000	=0.00000	=0.00000	=53.00000	=5.00000	
=1	=1146952	=65	=False	=16397	=320	=282	=9	=891	=900.00000	=68.00000	=0	=0	=0.00000	=0.00000	=0.00000	=119.00000	=11.00000	
=1	=1146952	=65	=False	=16397	=320	=283	=2	=198	=200.00000	=16.00000	=0	=0	=0.00000	=0.00000	=0.00000	=25.00000	=2.00000	
=1	=1146952	=65	=False	=16397	=320	=284	=2	=198	=200.00000	=15.00000	=0	=0	=0.00000	=0.00000	=0.00000	=27.00000	=3.00000	
=1	=1146952	=65	=False	=16397	=320	=286	=10	=990	=1000.00000	=76.00000	=0	=0	=0.00000	=0.00000	=0.00000	=133.00000	=13.00000	
