Id	CanteenDownloadRequestId	MachineId	SelectionName	ProductId	Need	ExtraSystem	Extra	
=22320	=162	=1637623	=D4	=270	=0	=0	[NULL]	
=22321	=162	=1637623	=D5	=270	=0	=0	[NULL]	
=22322	=162	=1637623	=D6	=270	=0	=0	[NULL]	
=22323	=162	=1637623	=D7	=1497	=0	=0	[NULL]	
=22324	=162	=1637623	=D8	=1497	=0	=0	[NULL]	
=22325	=162	=1637623	=D9	=1497	=0	=0	[NULL]	
=22326	=162	=1637623	=E1	=32	=0	=0	[NULL]	
=22327	=162	=1637623	=E2	=32	=0	=0	[NULL]	
=22328	=162	=1637623	=E3	=33	=0	=0	[NULL]	
=22329	=162	=1637623	=E4	=19	=0	=0	[NULL]	
=22330	=162	=1637623	=E5	=13	=0	=0	[NULL]	
=22331	=162	=1637623	=E6	=19	=0	=0	[NULL]	
=22332	=162	=1637623	=E7	=29	=0	=0	[NULL]	
=22333	=162	=1637623	=E8	=33	=0	=0	[NULL]	
=22334	=162	=1637623	=E9	=29	=0	=0	[NULL]	
=22335	=162	=1637624	=A0	=355	=0	=0	[NULL]	
=22336	=162	=1637624	=A2	=365	=0	=0	[NULL]	
=22337	=162	=1637624	=A4	=367	=0	=0	[NULL]	
=22338	=162	=1637624	=A6	=383	=0	=0	[NULL]	
=22339	=162	=1637624	=B0	=948	=0	=0	[NULL]	
=22340	=162	=1637624	=B2	=906	=0	=0	[NULL]	
=22341	=162	=1637624	=B4	=8200	=0	=0	[NULL]	
=22342	=162	=1637624	=B6	=366	=0	=0	[NULL]	
=22343	=162	=1637624	=C0	=752	=0	=0	[NULL]	
=22344	=162	=1637624	=C2	=356	=0	=0	[NULL]	
=22345	=162	=1637624	=C4	=1013	=0	=0	[NULL]	
=22346	=162	=1637624	=C6	=1008	=0	=0	[NULL]	
=22347	=162	=1637624	=D0	=4603	=0	=0	[NULL]	
=22348	=162	=1637624	=D2	=1139	=0	=0	[NULL]	
=22349	=162	=1637624	=D4	=1147	=0	=0	[NULL]	
=22350	=162	=1637624	=D6	=453	=0	=0	[NULL]	
=22351	=162	=1637624	=E0	=5147	=0	=0	[NULL]	
=22352	=162	=1637624	=E1	=465	=0	=0	[NULL]	
=22353	=162	=1637624	=E2	=1633	=0	=0	[NULL]	
=22354	=162	=1637624	=E3	=223	=0	=0	[NULL]	
=22355	=162	=1637624	=E4	=190	=0	=0	[NULL]	
=22356	=162	=1637624	=E5	=994	=0	=0	[NULL]	
=22357	=162	=1637624	=E6	=240	=0	=0	[NULL]	
=22358	=162	=1637624	=E7	=7375	=0	=0	[NULL]	
=22359	=162	=1637624	=F0	=1237	=0	=0	[NULL]	
=22360	=162	=1637624	=F2	=4802	=0	=0	[NULL]	
=22361	=162	=1637624	=F4	=488	=0	=0	[NULL]	
=22362	=162	=1637624	=F6	=635	=0	=0	[NULL]	
=22363	=162	=1637625	=A1	=802	=8	=0	[NULL]	
=22364	=162	=1637625	=A2	=802	=8	=0	[NULL]	
=22365	=162	=1637625	=A3	=802	=8	=0	[NULL]	
=22366	=162	=1637625	=A4	=270	=8	=0	[NULL]	
=22367	=162	=1637625	=A5	=270	=7	=0	[NULL]	
=22368	=162	=1637625	=A6	=2122	=8	=0	[NULL]	
=22369	=162	=1637625	=A7	=660	=7	=0	[NULL]	
=22370	=162	=1637625	=A8	=1279	=3	=0	[NULL]	
=22371	=162	=1637625	=A9	=660	=8	=0	[NULL]	
=22372	=162	=1637625	=B1	=133	=8	=0	[NULL]	
=22373	=162	=1637625	=B2	=133	=8	=0	[NULL]	
=22374	=162	=1637625	=B3	=133	=8	=0	[NULL]	
=22375	=162	=1637625	=B4	=133	=8	=0	[NULL]	
=22376	=162	=1637625	=B5	=133	=8	=0	[NULL]	
=22377	=162	=1637625	=B6	=594	=8	=0	[NULL]	
=22378	=162	=1637625	=B7	=129	=8	=0	[NULL]	
=22379	=162	=1637625	=B8	=129	=8	=0	[NULL]	
=22380	=162	=1637625	=B9	=129	=8	=0	[NULL]	
=22381	=162	=1637625	=C1	=115	=8	=0	[NULL]	
=22382	=162	=1637625	=C2	=115	=4	=0	[NULL]	
=22383	=162	=1637625	=C3	=115	=5	=0	[NULL]	
=22384	=162	=1637625	=C4	=115	=8	=0	[NULL]	
=22385	=162	=1637625	=C5	=115	=5	=1	[NULL]	
=22386	=162	=1637625	=C6	=115	=4	=1	[NULL]	
=22387	=162	=1637625	=C7	=113	=8	=0	[NULL]	
=22388	=162	=1637625	=C8	=113	=6	=0	[NULL]	
=22389	=162	=1637625	=C9	=113	=8	=0	[NULL]	
=22390	=162	=1637625	=D1	=252	=8	=0	[NULL]	
=22391	=162	=1637625	=D2	=252	=8	=0	[NULL]	
=22392	=162	=1637625	=D3	=252	=8	=0	[NULL]	
=22393	=162	=1637625	=D4	=252	=5	=1	[NULL]	
=22394	=162	=1637625	=D5	=252	=8	=0	[NULL]	
=22395	=162	=1637625	=D6	=252	=8	=0	[NULL]	
=22396	=162	=1637625	=D7	=654	=7	=0	[NULL]	
=22397	=162	=1637625	=D8	=654	=6	=0	[NULL]	
=22398	=162	=1637625	=D9	=654	=8	=0	[NULL]	
=22399	=162	=1637625	=E1	=32	=8	=0	[NULL]	
=22400	=162	=1637625	=E2	=32	=8	=0	[NULL]	
=22401	=162	=1637625	=E3	=32	=8	=0	[NULL]	
=22402	=162	=1637625	=E4	=21	=5	=0	[NULL]	
=22403	=162	=1637625	=E5	=21	=8	=0	[NULL]	
=22404	=162	=1637625	=E6	=21	=8	=0	[NULL]	
=22405	=162	=1637625	=E7	=137	=8	=0	[NULL]	
=22406	=162	=1637625	=E8	=137	=5	=0	[NULL]	
=22407	=162	=1637625	=E9	=137	=8	=0	[NULL]	
=22408	=162	=1637626	=110	=355	=10	=0	[NULL]	
=22409	=162	=1637626	=112	=365	=10	=0	[NULL]	
=22410	=162	=1637626	=114	=367	=10	=0	[NULL]	
=22411	=162	=1637626	=116	=383	=10	=0	[NULL]	
=22412	=162	=1637626	=118	=402	=10	=0	[NULL]	
=22413	=162	=1637626	=120	=948	=10	=0	[NULL]	
=22414	=162	=1637626	=122	=906	=10	=0	[NULL]	
=22415	=162	=1637626	=124	=593	=10	=0	[NULL]	
=22416	=162	=1637626	=126	=366	=10	=0	[NULL]	
=22417	=162	=1637626	=128	=1008	=10	=0	[NULL]	
=22418	=162	=1637626	=130	=752	=10	=0	[NULL]	
=22419	=162	=1637626	=132	=356	=12	=0	[NULL]	
=22420	=162	=1637626	=134	=1013	=10	=0	[NULL]	
=22421	=162	=1637626	=136	=379	=10	=0	[NULL]	
=22422	=162	=1637626	=138	=8200	=10	=0	[NULL]	
=22423	=162	=1637626	=140	=4603	=12	=0	[NULL]	
=22424	=162	=1637626	=142	=1139	=12	=0	[NULL]	
=22425	=162	=1637626	=144	=1147	=15	=0	[NULL]	
=22426	=162	=1637626	=146	=453	=12	=0	[NULL]	
=22427	=162	=1637626	=148	=635	=12	=0	[NULL]	
=22428	=162	=1637626	=150	=5147	=18	=0	[NULL]	
=22429	=162	=1637626	=151	=465	=18	=0	[NULL]	
=22430	=162	=1637626	=152	=1633	=18	=0	[NULL]	
=22431	=162	=1637626	=153	=223	=9	=0	[NULL]	
=22432	=162	=1637626	=154	=190	=18	=0	[NULL]	
=22433	=162	=1637626	=155	=994	=18	=0	[NULL]	
=22434	=162	=1637626	=156	=469	=18	=0	[NULL]	
=22435	=162	=1637626	=157	=591	=18	=0	[NULL]	
=22436	=162	=1637626	=158	=7375	=15	=0	[NULL]	
=22437	=162	=1637626	=159	=213	=15	=0	[NULL]	
=22438	=162	=1637626	=160	=453	=12	=0	[NULL]	
=22439	=162	=1637626	=162	=83	=12	=0	[NULL]	
=22440	=162	=1637626	=164	=488	=12	=0	[NULL]	
=22441	=162	=1637626	=166	=4802	=12	=0	[NULL]	
=22442	=162	=1637626	=168	=77	=15	=0	[NULL]	
=22443	=162	=1746183	=A1	=500	=3	=0	[NULL]	
=22444	=162	=1746183	=A2	=500	=5	=0	[NULL]	
=22445	=162	=1746183	=A3	=500	=4	=0	[NULL]	
=22446	=162	=1746183	=A4	=499	=4	=0	[NULL]	
=22447	=162	=1746183	=A5	=499	=5	=0	[NULL]	
=22448	=162	=1746183	=A6	=499	=5	=0	[NULL]	
=22449	=162	=1746183	=A7	=105	=8	=0	[NULL]	
=22450	=162	=1746183	=A8	=105	=8	=0	[NULL]	
=22451	=162	=1746183	=A9	=105	=8	=0	[NULL]	
=22452	=162	=1746183	=B1	=110	=8	=0	[NULL]	
=22453	=162	=1746183	=B2	=110	=8	=0	[NULL]	
=22454	=162	=1746183	=B3	=110	=8	=0	[NULL]	
=22455	=162	=1746183	=B4	=255	=8	=0	[NULL]	
=22456	=162	=1746183	=B5	=255	=8	=0	[NULL]	
=22457	=162	=1746183	=B6	=255	=8	=0	[NULL]	
=22458	=162	=1746183	=B7	=108	=8	=0	[NULL]	
=22459	=162	=1746183	=B8	=108	=4	=0	[NULL]	
=22460	=162	=1746183	=B9	=108	=1	=0	[NULL]	
=22461	=162	=1746183	=C1	=123	=5	=0	[NULL]	
=22462	=162	=1746183	=C2	=123	=7	=0	[NULL]	
=22463	=162	=1746183	=C3	=123	=7	=0	[NULL]	
=22464	=162	=1746183	=C4	=140	=8	=0	[NULL]	
=22465	=162	=1746183	=C5	=140	=7	=0	[NULL]	
=22466	=162	=1746183	=C6	=140	=5	=0	[NULL]	
=22467	=162	=1746183	=C7	=104	=8	=0	[NULL]	
=22468	=162	=1746183	=C8	=104	=8	=0	[NULL]	
=22469	=162	=1746183	=C9	=104	=8	=0	[NULL]	
=22470	=162	=1746183	=D1	=1149	=8	=0	[NULL]	
=22471	=162	=1746183	=D2	=1149	=8	=0	[NULL]	
=22472	=162	=1746183	=D3	=1149	=6	=0	[NULL]	
=22473	=162	=1746183	=D4	=111	=8	=0	[NULL]	
=22474	=162	=1746183	=D5	=111	=8	=0	[NULL]	
=22475	=162	=1746183	=D6	=111	=8	=0	[NULL]	
=22476	=162	=1746183	=D7	=4949	=8	=0	[NULL]	
=22477	=162	=1746183	=D8	=4949	=8	=0	[NULL]	
=22478	=162	=1746183	=D9	=4949	=0	=0	[NULL]	
=22479	=162	=1746183	=E1	=611	=8	=0	[NULL]	
=22480	=162	=1746183	=E2	=611	=8	=0	[NULL]	
=22481	=162	=1746183	=E3	=611	=6	=0	[NULL]	
=22482	=162	=1746183	=E4	=270	=7	=0	[NULL]	
=22483	=162	=1746183	=E5	=802	=8	=0	[NULL]	
=22484	=162	=1746183	=E6	=802	=8	=0	[NULL]	
=22485	=162	=1746183	=E7	=649	=8	=0	[NULL]	
=22486	=162	=1746183	=E8	=649	=8	=0	[NULL]	
=22487	=162	=1746183	=E9	=649	=5	=0	[NULL]	
=22488	=162	=1746184	=110	=355	=9	=0	[NULL]	
=22489	=162	=1746184	=111	=365	=8	=0	[NULL]	
=22490	=162	=1746184	=112	=367	=10	=0	[NULL]	
=22491	=162	=1746184	=113	=383	=4	=0	[NULL]	
=22492	=162	=1746184	=114	=402	=10	=0	[NULL]	
=22493	=162	=1746184	=120	=948	=10	=0	[NULL]	
=22494	=162	=1746184	=121	=906	=10	=0	[NULL]	
=22495	=162	=1746184	=122	=752	=10	=0	[NULL]	
=22496	=162	=1746184	=123	=366	=10	=0	[NULL]	
=22497	=162	=1746184	=124	=1026	=10	=0	[NULL]	
=22498	=162	=1746184	=130	=752	=10	=0	[NULL]	
=22499	=162	=1746184	=131	=356	=10	=0	[NULL]	
=22500	=162	=1746184	=132	=1013	=10	=0	[NULL]	
=22501	=162	=1746184	=133	=379	=10	=0	[NULL]	
=22502	=162	=1746184	=134	=1013	=10	=0	[NULL]	
=22503	=162	=1746184	=140	=8200	=10	=0	[NULL]	
=22504	=162	=1746184	=141	=1704	=12	=0	[NULL]	
=22505	=162	=1746184	=142	=1147	=8	=0	[NULL]	
=22506	=162	=1746184	=143	=453	=5	=0	[NULL]	
=22507	=162	=1746184	=144	=635	=6	=0	[NULL]	
=22508	=162	=1746184	=150	=5147	=14	=0	[NULL]	
=22509	=162	=1746184	=151	=465	=18	=0	[NULL]	
=22510	=162	=1746184	=152	=1633	=18	=0	[NULL]	
=22511	=162	=1746184	=153	=223	=9	=0	[NULL]	
=22512	=162	=1746184	=154	=190	=6	=0	[NULL]	
=22513	=162	=1746184	=155	=994	=12	=0	[NULL]	
=22514	=162	=1746184	=156	=469	=9	=0	[NULL]	
=22515	=162	=1746184	=157	=591	=18	=0	[NULL]	
=22516	=162	=1746184	=158	=7375	=13	=0	[NULL]	
=22517	=162	=1746184	=159	=213	=6	=0	[NULL]	
=22518	=162	=1746184	=160	=1016	=12	=0	[NULL]	
=22519	=162	=1746184	=161	=737	=12	=0	[NULL]	
=22520	=162	=1746184	=162	=488	=12	=0	[NULL]	
=22521	=162	=1746184	=163	=3105	=8	=0	[NULL]	
=22522	=162	=1746184	=164	=77	=8	=0	[NULL]	
=22523	=162	=383976	=A1	=8725	=1	=0	[NULL]	
=22524	=162	=383976	=A2	=365	=1	=0	[NULL]	
=22525	=162	=383976	=A3	=367	=8	=0	[NULL]	
=22526	=162	=383976	=A4	=906	=8	=0	[NULL]	
=22527	=162	=383976	=A5	=396	=0	=0	[NULL]	
=22528	=162	=383976	=B1	=383	=8	=0	[NULL]	
=22529	=162	=383976	=B2	=8200	=8	=0	[NULL]	
=22530	=162	=383976	=B3	=752	=9	=0	[NULL]	
=22531	=162	=383976	=B4	=1961	=8	=0	[NULL]	
=22532	=162	=383976	=B5	=402	=8	=0	[NULL]	
=22533	=162	=383976	=C1	=1013	=8	=0	[NULL]	
=22534	=162	=383976	=C2	=367	=0	=0	[NULL]	
=22535	=162	=383976	=C3	=593	=0	=0	[NULL]	
=22536	=162	=383976	=C4	=355	=8	=0	[NULL]	
=22537	=162	=383976	=C5	=948	=0	=0	[NULL]	
=22538	=162	=383976	=D1	=4603	=0	=0	[NULL]	
=22539	=162	=383976	=D2	=1139	=9	=0	[NULL]	
=22540	=162	=383976	=D3	=488	=0	=0	[NULL]	
=22541	=162	=383976	=D4	=1961	=9	=0	[NULL]	
=22542	=162	=383976	=D5	=3105	=9	=0	[NULL]	
=22543	=162	=383976	=E1	=1016	=9	=0	[NULL]	
=22544	=162	=383976	=E2	=4802	=6	=0	[NULL]	
=22545	=162	=383976	=E3	=83	=9	=0	[NULL]	
=22546	=162	=383976	=E4	=869	=0	=0	[NULL]	
=22547	=162	=383976	=E5	=77	=0	=0	[NULL]	
=22548	=162	=383976	=F1	=465	=0	=0	[NULL]	
=22549	=162	=383976	=F10	=213	=12	=0	[NULL]	
=22550	=162	=383976	=F2	=450	=0	=0	[NULL]	
=22551	=162	=383976	=F3	=223	=0	=0	[NULL]	
=22552	=162	=383976	=F4	=993	=18	=0	[NULL]	
=22553	=162	=383976	=F5	=5147	=14	=0	[NULL]	
=22554	=162	=383976	=F6	=591	=14	=0	[NULL]	
=22555	=162	=383976	=F7	=7375	=14	=0	[NULL]	
=22556	=162	=383976	=F8	=190	=18	=0	[NULL]	
=22557	=162	=383976	=F9	=994	=18	=0	[NULL]	
=22558	=162	=383978	=A1	=593	=0	=0	[NULL]	
=22559	=162	=383978	=A2	=383	=0	=0	[NULL]	
=22560	=162	=383978	=A3	=1012	=0	=0	[NULL]	
=22561	=162	=383978	=A4	=1961	=0	=0	[NULL]	
=22562	=162	=383978	=A5	=379	=0	=0	[NULL]	
=22563	=162	=383978	=B1	=367	=0	=0	[NULL]	
=22564	=162	=383978	=B2	=8200	=0	=0	[NULL]	
=22565	=162	=383978	=B3	=752	=0	=0	[NULL]	
=22566	=162	=383978	=B4	=1008	=0	=0	[NULL]	
=22567	=162	=383978	=B5	=1961	=0	=0	[NULL]	
=22568	=162	=383978	=C1	=365	=0	=0	[NULL]	
=22569	=162	=383978	=C2	=8725	=0	=0	[NULL]	
=22570	=162	=383978	=C3	=593	=0	=0	[NULL]	
=22571	=162	=383978	=C4	=355	=0	=0	[NULL]	
=22572	=162	=383978	=C5	=948	=0	=0	[NULL]	
=22573	=162	=383978	=D1	=906	=0	=0	[NULL]	
=22574	=162	=383978	=D2	=1013	=0	=0	[NULL]	
=22575	=162	=383978	=D3	=1139	=0	=0	[NULL]	
=22576	=162	=383978	=D4	=4603	=0	=0	[NULL]	
=22577	=162	=383978	=D5	=356	=0	=0	[NULL]	
=22578	=162	=383978	=E1	=469	=0	=0	[NULL]	
=22579	=162	=383978	=E10	=213	=0	=0	[NULL]	
=22580	=162	=383978	=E2	=994	=0	=0	[NULL]	
=22581	=162	=383978	=E3	=591	=0	=0	[NULL]	
=22582	=162	=383978	=E4	=190	=0	=0	[NULL]	
=22583	=162	=383978	=E5	=5147	=0	=0	[NULL]	
=22584	=162	=383978	=E6	=465	=0	=0	[NULL]	
=22585	=162	=383978	=E7	=5155	=0	=0	[NULL]	
=22586	=162	=383978	=E8	=240	=0	=0	[NULL]	
=22587	=162	=383978	=E9	=7375	=0	=0	[NULL]	
=22588	=162	=383978	=F1	=3105	=0	=0	[NULL]	
=22589	=162	=383978	=F2	=869	=0	=0	[NULL]	
=22590	=162	=383978	=F3	=83	=0	=0	[NULL]	
=22591	=162	=383978	=F4	=453	=0	=0	[NULL]	
=22592	=162	=383978	=F5	=77	=0	=0	[NULL]	
=22593	=162	=383980	=A1	=1012	=0	=0	[NULL]	
=22594	=162	=383980	=A2	=752	=0	=0	[NULL]	
=22595	=162	=383980	=A3	=367	=0	=0	[NULL]	
=22596	=162	=383980	=A4	=396	=0	=0	[NULL]	
=22597	=162	=383980	=B1	=4603	=0	=0	[NULL]	
=22598	=162	=383980	=B2	=365	=0	=0	[NULL]	
=22599	=162	=383980	=B3	=83	=0	=0	[NULL]	
=22600	=162	=383980	=B4	=906	=0	=0	[NULL]	
=22601	=162	=383980	=C1	=593	=0	=0	[NULL]	
=22602	=162	=383980	=C2	=355	=0	=0	[NULL]	
=22603	=162	=383980	=C3	=356	=0	=0	[NULL]	
=22604	=162	=383980	=C4	=8200	=0	=0	[NULL]	
=22605	=162	=383980	=D1	=465	=0	=0	[NULL]	
=22606	=162	=383980	=D2	=1633	=0	=0	[NULL]	
=22607	=162	=383980	=D3	=5147	=0	=0	[NULL]	
=22608	=162	=383980	=D4	=5147	=0	=0	[NULL]	
=22609	=162	=383980	=D5	=190	=0	=0	[NULL]	
=22610	=162	=383980	=D6	=994	=0	=0	[NULL]	
=22611	=162	=383980	=D7	=5155	=0	=0	[NULL]	
=22612	=162	=383980	=D8	=7374	=0	=0	[NULL]	
=22613	=162	=383980	=E1	=240	=0	=0	[NULL]	
=22614	=162	=383980	=E2	=450	=0	=0	[NULL]	
=22615	=162	=383980	=E3	=223	=0	=0	[NULL]	
=22616	=162	=383980	=E4	=1633	=0	=0	[NULL]	
=22617	=162	=383980	=E5	=469	=0	=0	[NULL]	
=22618	=162	=383980	=E6	=464	=0	=0	[NULL]	
=22619	=162	=383980	=E7	=7375	=0	=0	[NULL]	
=22620	=162	=383980	=E8	=591	=0	=0	[NULL]	
=22621	=162	=383980	=F1	=869	=0	=0	[NULL]	
=22622	=162	=383980	=F2	=3105	=0	=0	[NULL]	
=22623	=162	=383980	=F3	=453	=0	=0	[NULL]	
=22624	=162	=383980	=F4	=77	=0	=0	[NULL]	
=22625	=162	=383984	=A1	=906	=0	=0	[NULL]	
=22626	=162	=383984	=A2	=1012	=0	=0	[NULL]	
=22627	=162	=383984	=A3	=355	=0	=0	[NULL]	
=22628	=162	=383984	=A4	=752	=0	=0	[NULL]	
=22629	=162	=383984	=B1	=593	=0	=0	[NULL]	
=22630	=162	=383984	=B2	=383	=0	=0	[NULL]	
=22631	=162	=383984	=B3	=4603	=0	=0	[NULL]	
=22632	=162	=383984	=B4	=948	=0	=0	[NULL]	
=22633	=162	=383984	=C1	=365	=0	=0	[NULL]	
=22634	=162	=383984	=C2	=355	=0	=0	[NULL]	
=22635	=162	=383984	=C3	=396	=0	=0	[NULL]	
=22636	=162	=383984	=C4	=8200	=0	=0	[NULL]	
=22637	=162	=383984	=D1	=240	=0	=0	[NULL]	
=22638	=162	=383984	=D2	=7374	=0	=0	[NULL]	
=22639	=162	=383984	=D3	=465	=0	=0	[NULL]	
=22640	=162	=383984	=D4	=7375	=0	=0	[NULL]	
=22641	=162	=383984	=D5	=5147	=0	=0	[NULL]	
=22642	=162	=383984	=D6	=223	=0	=0	[NULL]	
=22643	=162	=383984	=D7	=7375	=0	=0	[NULL]	
=22644	=162	=383984	=D8	=213	=0	=0	[NULL]	
=22645	=162	=383984	=E1	=1604	=0	=0	[NULL]	
=22646	=162	=383984	=E2	=217	=0	=0	[NULL]	
=22647	=162	=383984	=E3	=994	=0	=0	[NULL]	
=22648	=162	=383984	=E4	=450	=0	=0	[NULL]	
=22649	=162	=383984	=E5	=465	=0	=0	[NULL]	
=22650	=162	=383984	=E6	=465	=0	=0	[NULL]	
=22651	=162	=383984	=E7	=591	=0	=0	[NULL]	
=22652	=162	=383984	=E8	=213	=0	=0	[NULL]	
=22653	=162	=383984	=F1	=453	=0	=0	[NULL]	
=22654	=162	=383984	=F2	=3105	=0	=0	[NULL]	
=22655	=162	=383984	=F3	=869	=0	=0	[NULL]	
=22656	=162	=383984	=F4	=635	=0	=0	[NULL]	
=22657	=162	=383986	=A0	=355	=7	=0	[NULL]	
=22658	=162	=383986	=A2	=365	=7	=0	[NULL]	
=22659	=162	=383986	=A4	=367	=7	=0	[NULL]	
=22660	=162	=383986	=A6	=1013	=7	=0	[NULL]	
=22661	=162	=383986	=A8	=396	=3	=0	[NULL]	
=22662	=162	=383986	=B0	=1012	=9	=0	[NULL]	
=22663	=162	=383986	=B2	=383	=11	=0	[NULL]	
=22664	=162	=383986	=B4	=752	=10	=0	[NULL]	
=22665	=162	=383986	=B6	=8200	=9	=0	[NULL]	
=22666	=162	=383986	=B8	=379	=2	=0	[NULL]	
=22667	=162	=383986	=C0	=1139	=10	=1	[NULL]	
=22668	=162	=383986	=C2	=1961	=10	=0	[NULL]	
=22669	=162	=383986	=C4	=356	=12	=0	[NULL]	
=22670	=162	=383986	=C6	=906	=12	=0	[NULL]	
=22671	=162	=383986	=C8	=948	=10	=0	[NULL]	
=22672	=162	=383986	=D0	=488	=8	=0	[NULL]	
=22673	=162	=383986	=D2	=4603	=6	=0	[NULL]	
=22674	=162	=383986	=D4	=83	=8	=0	[NULL]	
=22675	=162	=383986	=D6	=3105	=10	=0	[NULL]	
=22676	=162	=383986	=D8	=77	=1	=0	[NULL]	
=22677	=162	=383986	=E0	=465	=13	=0	[NULL]	
=22678	=162	=383986	=E1	=5147	=13	=0	[NULL]	
=22679	=162	=383986	=E2	=240	=6	=0	[NULL]	
=22680	=162	=383986	=E3	=450	=13	=0	[NULL]	
=22681	=162	=383986	=E4	=223	=15	=0	[NULL]	
=22682	=162	=383986	=E5	=994	=15	=0	[NULL]	
=22683	=162	=383986	=E6	=190	=7	=0	[NULL]	
=22684	=162	=383986	=E7	=217	=4	=0	[NULL]	
=22685	=162	=383986	=E8	=7375	=7	=0	[NULL]	
=22686	=162	=383986	=E9	=213	=3	=0	[NULL]	
=22687	=162	=383986	=F0	=1016	=9	=0	[NULL]	
=22688	=162	=383986	=F2	=737	=7	=0	[NULL]	
=22689	=162	=383986	=F4	=453	=7	=0	[NULL]	
=22690	=162	=383986	=F6	=1147	=8	=0	[NULL]	
=22691	=162	=383986	=F8	=77	=1	=0	[NULL]	
=22692	=162	=383988	=A0	=906	=9	=0	[NULL]	
=22693	=162	=383988	=A2	=365	=7	=1	[NULL]	
=22694	=162	=383988	=A4	=383	=9	=0	[NULL]	
=22695	=162	=383988	=A6	=1013	=9	=0	[NULL]	
=22696	=162	=383988	=A8	=1008	=9	=0	[NULL]	
=22697	=162	=383988	=B0	=367	=9	=0	[NULL]	
=22698	=162	=383988	=B2	=8200	=9	=0	[NULL]	
=22699	=162	=383988	=B4	=356	=9	=0	[NULL]	
=22700	=162	=383988	=B6	=593	=11	=0	[NULL]	
=22701	=162	=383988	=B8	=379	=5	=1	[NULL]	
=22702	=162	=383988	=C0	=355	=10	=0	[NULL]	
=22703	=162	=383988	=C2	=752	=8	=0	[NULL]	
=22704	=162	=383988	=C4	=4603	=12	=0	[NULL]	
=22705	=162	=383988	=C6	=1139	=10	=0	[NULL]	
=22706	=162	=383988	=C8	=948	=9	=0	[NULL]	
=22707	=162	=383988	=D0	=488	=11	=1	[NULL]	
=22708	=162	=383988	=D2	=83	=9	=0	[NULL]	
=22709	=162	=383988	=D4	=453	=8	=1	[NULL]	
=22710	=162	=383988	=D6	=737	=8	=0	[NULL]	
=22711	=162	=383988	=D8	=576	=12	=0	[NULL]	
=22712	=162	=383988	=E0	=240	=4	=1	[NULL]	
=22713	=162	=383988	=E1	=465	=11	=0	[NULL]	
=22714	=162	=383988	=E2	=994	=13	=0	[NULL]	
=22715	=162	=383988	=E3	=5155	=13	=0	[NULL]	
=22716	=162	=383988	=E4	=464	=13	=0	[NULL]	
=22717	=162	=383988	=E5	=5147	=15	=0	[NULL]	
=22718	=162	=383988	=E6	=7375	=8	=1	[NULL]	
=22719	=162	=383988	=E7	=450	=12	=0	[NULL]	
=22720	=162	=383988	=E8	=1633	=6	=1	[NULL]	
=22721	=162	=383988	=E9	=213	=5	=0	[NULL]	
=22722	=162	=383988	=F0	=1016	=9	=0	[NULL]	
=22723	=162	=383988	=F2	=4802	=6	=0	[NULL]	
=22724	=162	=383988	=F4	=1237	=9	=0	[NULL]	
=22725	=162	=383988	=F6	=3105	=5	=0	[NULL]	
=22726	=162	=383988	=F8	=635	=5	=0	[NULL]	
=22727	=162	=383992	=A0	=383	=1	=0	[NULL]	
=22728	=162	=383992	=A2	=1013	=0	=0	[NULL]	
=22729	=162	=383992	=A4	=367	=1	=0	[NULL]	
=22730	=162	=383992	=A6	=366	=0	=0	[NULL]	
=22731	=162	=383992	=A8	=402	=0	=0	[NULL]	
=22732	=162	=383992	=B0	=8200	=0	=0	[NULL]	
=22733	=162	=383992	=B2	=593	=0	=0	[NULL]	
=22734	=162	=383992	=B4	=356	=5	=0	[NULL]	
=22735	=162	=383992	=B6	=752	=1	=0	[NULL]	
=22736	=162	=383992	=B8	=1961	=2	=0	[NULL]	
=22737	=162	=383992	=C0	=1012	=0	=0	[NULL]	
=22738	=162	=383992	=C2	=906	=4	=0	[NULL]	
=22739	=162	=383992	=C4	=365	=3	=0	[NULL]	
=22740	=162	=383992	=C6	=355	=0	=0	[NULL]	
=22741	=162	=383992	=C8	=396	=5	=0	[NULL]	
=22742	=162	=383992	=D0	=1016	=12	=0	[NULL]	
=22743	=162	=383992	=D2	=737	=1	=0	[NULL]	
=22744	=162	=383992	=D4	=488	=0	=0	[NULL]	
=22745	=162	=383992	=D6	=1016	=12	=0	[NULL]	
=22746	=162	=383992	=D8	=3105	=2	=0	[NULL]	
=22747	=162	=383992	=E0	=240	=0	=0	[NULL]	
=22748	=162	=383992	=E1	=223	=0	=0	[NULL]	
=22749	=162	=383992	=E2	=464	=1	=0	[NULL]	
=22750	=162	=383992	=E3	=450	=0	=0	[NULL]	
=22751	=162	=383992	=E4	=5147	=5	=0	[NULL]	
=22752	=162	=383992	=E5	=465	=5	=0	[NULL]	
=22753	=162	=383992	=E6	=1633	=0	=0	[NULL]	
=22754	=162	=383992	=E7	=7375	=1	=0	[NULL]	
=22755	=162	=383992	=E8	=994	=3	=0	[NULL]	
=22756	=162	=383992	=E9	=213	=2	=0	[NULL]	
=22757	=162	=383992	=F0	=4603	=1	=0	[NULL]	
=22758	=162	=383992	=F2	=576	=0	=0	[NULL]	
=22759	=162	=383992	=F4	=83	=1	=0	[NULL]	
=22760	=162	=383992	=F6	=453	=5	=0	[NULL]	
