RestockId	DeliveryOrderId	SaleId	MachineId	EffectiveDate	TaxJurisdictionDetailId	TaxCommissionRuleId	ItemId	AllocatedSalesAmountInCents	TaxableAllocatedSalesAmountInCents	TaxableAllocatedNetSalesAmountInCents	TaxBasisInCents	TaxAmountInCents	DepositAmountInCents	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=274	=375	=74	=74	=74	=68.36028	=4.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=274	=376	=148	=148	=148	=136.72055	=9.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=274	=590	=74	=74	=74	=68.36028	=4.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=274	=761	=295	=295	=295	=272.51732	=17.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=310	=69	=69	=69	=66.26651	=2.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=316	=207	=207	=207	=198.79952	=7.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=317	=276	=276	=276	=265.06603	=8.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=324	=552	=552	=552	=530.13205	=17.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=329	=177	=177	=177	=169.98800	=6.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=350	=251	=251	=251	=241.05642	=8.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=351	=670	=670	=670	=643.45738	=21.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=353	=251	=251	=251	=241.05642	=7.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=356	=74	=74	=74	=71.06843	=3.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=357	=207	=207	=207	=198.79952	=6.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=383	=689	=689	=689	=661.70468	=20.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=385	=591	=591	=591	=567.58703	=18.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=389	=788	=788	=788	=756.78271	=24.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=395	=788	=788	=788	=756.78271	=23.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=400	=394	=394	=394	=378.39136	=12.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=409	=517	=517	=517	=496.51861	=16.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=414	=296	=296	=296	=284.27371	=9.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=423	=295	=295	=295	=283.31333	=8.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=427	=788	=788	=788	=756.78271	=24.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=441	=335	=335	=335	=321.72869	=10.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=480	=532	=532	=532	=510.92437	=16.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=528	=710	=710	=710	=681.87275	=21.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=543	=975	=975	=975	=936.37455	=29.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=569	=887	=887	=887	=851.86074	=27.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=686	=83	=83	=83	=79.71188	=2.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=899	=591	=591	=591	=567.58703	=18.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=997	=197	=197	=197	=189.19568	=6.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=26	=275	=1010	=812	=812	=812	=779.83193	=25.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=282	=280	=394	=394	=394	=363.97229	=4.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=282	=282	=1281	=1281	=1281	=1183.37182	=12.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=282	=283	=99	=99	=99	=91.45497	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=282	=284	=98	=98	=98	=90.53118	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=282	=286	=985	=985	=985	=909.93072	=9.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=282	=289	=296	=296	=296	=273.44111	=3.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=282	=291	=99	=99	=99	=91.45497	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=282	=375	=74	=74	=74	=68.36028	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=282	=376	=148	=148	=148	=136.72055	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=282	=590	=74	=74	=74	=68.36028	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=282	=761	=295	=295	=295	=272.51732	=3.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=310	=69	=69	=69	=66.26651	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=316	=207	=207	=207	=198.79952	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=317	=276	=276	=276	=265.06603	=2.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=324	=552	=552	=552	=530.13205	=3.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=329	=177	=177	=177	=169.98800	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=350	=251	=251	=251	=241.05642	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=351	=670	=670	=670	=643.45738	=3.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=353	=251	=251	=251	=241.05642	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=356	=74	=74	=74	=71.06843	=0.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=357	=207	=207	=207	=198.79952	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=383	=689	=689	=689	=661.70468	=3.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=385	=591	=591	=591	=567.58703	=3.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=389	=788	=788	=788	=756.78271	=4.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=395	=788	=788	=788	=756.78271	=4.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=400	=394	=394	=394	=378.39136	=2.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=409	=517	=517	=517	=496.51861	=3.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=414	=296	=296	=296	=284.27371	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=423	=295	=295	=295	=283.31333	=2.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=427	=788	=788	=788	=756.78271	=4.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=441	=335	=335	=335	=321.72869	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=480	=532	=532	=532	=510.92437	=3.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=528	=710	=710	=710	=681.87275	=3.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=543	=975	=975	=975	=936.37455	=5.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=569	=887	=887	=887	=851.86074	=4.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=686	=83	=83	=83	=79.71188	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=899	=591	=591	=591	=567.58703	=2.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=997	=197	=197	=197	=189.19568	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=28	=283	=1010	=812	=812	=812	=779.83193	=4.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=327	=280	=394	=394	=394	=363.97229	=4.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=327	=282	=1281	=1281	=1281	=1183.37182	=12.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=327	=283	=99	=99	=99	=91.45497	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=327	=284	=98	=98	=98	=90.53118	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=327	=286	=985	=985	=985	=909.93072	=9.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=327	=289	=296	=296	=296	=273.44111	=3.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=327	=291	=99	=99	=99	=91.45497	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=327	=375	=74	=74	=74	=68.36028	=0.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=327	=376	=148	=148	=148	=136.72055	=2.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=327	=590	=74	=74	=74	=68.36028	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=327	=761	=295	=295	=295	=272.51732	=2.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=310	=69	=69	=69	=66.26651	=0.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=316	=207	=207	=207	=198.79952	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=317	=276	=276	=276	=265.06603	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=324	=552	=552	=552	=530.13205	=3.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=329	=177	=177	=177	=169.98800	=0.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=350	=251	=251	=251	=241.05642	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=351	=670	=670	=670	=643.45738	=3.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=353	=251	=251	=251	=241.05642	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=356	=74	=74	=74	=71.06843	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=357	=207	=207	=207	=198.79952	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=383	=689	=689	=689	=661.70468	=3.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=385	=591	=591	=591	=567.58703	=3.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=389	=788	=788	=788	=756.78271	=4.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=395	=788	=788	=788	=756.78271	=3.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=400	=394	=394	=394	=378.39136	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=409	=517	=517	=517	=496.51861	=2.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=414	=296	=296	=296	=284.27371	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=423	=295	=295	=295	=283.31333	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=427	=788	=788	=788	=756.78271	=4.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=441	=335	=335	=335	=321.72869	=2.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=480	=532	=532	=532	=510.92437	=2.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=528	=710	=710	=710	=681.87275	=4.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=543	=975	=975	=975	=936.37455	=5.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=569	=887	=887	=887	=851.86074	=4.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=686	=83	=83	=83	=79.71188	=0.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=899	=591	=591	=591	=567.58703	=3.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=997	=197	=197	=197	=189.19568	=1.00000	=0	
=16575	[NULL]	[NULL]	=1047406	=12/02/2013 00:00:00	=41	=328	=1010	=812	=812	=812	=779.83193	=4.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=274	=280	=74	=74	=74	=68.36028	=4.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=274	=282	=74	=74	=74	=68.36028	=5.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=274	=283	=75	=75	=75	=69.28406	=4.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=274	=284	=148	=148	=148	=136.72055	=9.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=274	=286	=222	=222	=222	=205.08083	=12.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=274	=289	=149	=149	=149	=137.64434	=9.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=274	=291	=148	=148	=148	=136.72055	=8.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=274	=375	=49	=49	=49	=45.26559	=3.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=274	=376	=148	=148	=148	=136.72055	=9.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=274	=381	=149	=149	=149	=137.64434	=8.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=275	=310	=198	=198	=198	=190.15606	=6.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=275	=319	=495	=495	=495	=475.39016	=15.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=275	=327	=198	=198	=198	=190.15606	=6.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=275	=331	=148	=148	=148	=142.13685	=4.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=275	=351	=238	=238	=238	=228.57143	=7.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=275	=353	=534	=534	=534	=512.84514	=16.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=275	=356	=149	=149	=149	=143.09724	=4.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=275	=385	=520	=520	=520	=499.39976	=16.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=275	=395	=371	=371	=371	=356.30252	=11.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=275	=404	=198	=198	=198	=190.15606	=6.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=275	=409	=50	=50	=50	=48.01921	=2.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=275	=414	=99	=99	=99	=95.07803	=3.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=275	=423	=346	=346	=346	=332.29292	=10.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=275	=441	=475	=475	=475	=456.18247	=14.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=275	=455	=99	=99	=99	=95.07803	=3.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=275	=481	=297	=297	=297	=285.23409	=8.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=275	=527	=356	=356	=356	=341.89676	=10.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=275	=624	=99	=99	=99	=95.07803	=3.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=275	=678	=416	=416	=416	=399.51981	=13.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=275	=925	=49	=49	=49	=47.05882	=2.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=275	=972	=519	=519	=519	=498.43938	=15.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=275	=991	=653	=653	=653	=627.13085	=19.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=26	=275	=1013	=297	=297	=297	=285.23409	=9.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=282	=280	=74	=74	=74	=68.36028	=0.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=282	=282	=74	=74	=74	=68.36028	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=282	=283	=75	=75	=75	=69.28406	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=282	=284	=148	=148	=148	=136.72055	=2.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=282	=286	=222	=222	=222	=205.08083	=2.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=282	=289	=149	=149	=149	=137.64434	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=282	=291	=148	=148	=148	=136.72055	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=282	=375	=49	=49	=49	=45.26559	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=282	=376	=148	=148	=148	=136.72055	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=282	=381	=149	=149	=149	=137.64434	=2.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=283	=310	=198	=198	=198	=190.15606	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=283	=319	=495	=495	=495	=475.39016	=2.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=283	=327	=198	=198	=198	=190.15606	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=283	=331	=148	=148	=148	=142.13685	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=283	=351	=238	=238	=238	=228.57143	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=283	=353	=534	=534	=534	=512.84514	=3.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=283	=356	=149	=149	=149	=143.09724	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=283	=385	=520	=520	=520	=499.39976	=3.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=283	=395	=371	=371	=371	=356.30252	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=283	=404	=198	=198	=198	=190.15606	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=283	=409	=50	=50	=50	=48.01921	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=283	=414	=99	=99	=99	=95.07803	=0.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=283	=423	=346	=346	=346	=332.29292	=2.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=283	=441	=475	=475	=475	=456.18247	=3.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=283	=455	=99	=99	=99	=95.07803	=0.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=283	=481	=297	=297	=297	=285.23409	=2.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=283	=527	=356	=356	=356	=341.89676	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=283	=624	=99	=99	=99	=95.07803	=0.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=283	=678	=416	=416	=416	=399.51981	=2.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=283	=925	=49	=49	=49	=47.05882	=0.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=283	=972	=519	=519	=519	=498.43938	=3.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=283	=991	=653	=653	=653	=627.13085	=3.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=28	=283	=1013	=297	=297	=297	=285.23409	=2.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=41	=327	=280	=74	=74	=74	=68.36028	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=41	=327	=282	=74	=74	=74	=68.36028	=0.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=41	=327	=283	=75	=75	=75	=69.28406	=0.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=41	=327	=284	=148	=148	=148	=136.72055	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=41	=327	=286	=222	=222	=222	=205.08083	=2.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=41	=327	=289	=149	=149	=149	=137.64434	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=41	=327	=291	=148	=148	=148	=136.72055	=2.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=41	=327	=375	=49	=49	=49	=45.26559	=0.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=41	=327	=376	=148	=148	=148	=136.72055	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=41	=327	=381	=149	=149	=149	=137.64434	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=41	=328	=310	=198	=198	=198	=190.15606	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=41	=328	=319	=495	=495	=495	=475.39016	=2.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=41	=328	=327	=198	=198	=198	=190.15606	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=41	=328	=331	=148	=148	=148	=142.13685	=0.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=41	=328	=351	=238	=238	=238	=228.57143	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=41	=328	=353	=534	=534	=534	=512.84514	=2.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=41	=328	=356	=149	=149	=149	=143.09724	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=41	=328	=385	=520	=520	=520	=499.39976	=2.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=41	=328	=395	=371	=371	=371	=356.30252	=2.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=41	=328	=404	=198	=198	=198	=190.15606	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=41	=328	=409	=50	=50	=50	=48.01921	=0.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=41	=328	=414	=99	=99	=99	=95.07803	=1.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=41	=328	=423	=346	=346	=346	=332.29292	=2.00000	=0	
=16579	[NULL]	[NULL]	=1174771	=12/03/2013 00:00:00	=41	=328	=441	=475	=475	=475	=456.18247	=2.00000	=0	
