Id	MachineId	ItemId	Name	GroupName	Inventory	Par	Capacity	AlertLevel	PriceInCents	DesiredPriceInCents	CoilOrder	RowIndex	ColumnIndex	NameAlpha	NameNumber	VendsSinceInitializationQuantity	LastSaleDateTime	Deleted	CanBeRestored	
=7230	=19	=1370	=D5	[NULL]	=15	=15	=15	=2	=125	=125	=26	[NULL]	[NULL]	=D	=5	=0	[NULL]	=False	=False	
=7231	=19	=1338	=D6	[NULL]	=8	=11	=11	=2	=200	=200	=27	[NULL]	[NULL]	=D	=6	=3	=08/21/2013 09:18:34	=False	=False	
=7232	=19	=819	=D7	[NULL]	=15	=15	=15	=2	=125	=125	=28	[NULL]	[NULL]	=D	=7	=6	[NULL]	=False	=False	
=7233	=19	=811	=D8	[NULL]	=14	=15	=15	=2	=125	=125	=29	[NULL]	[NULL]	=D	=8	=3	[NULL]	=False	=False	
=7234	=19	=822	=D9	[NULL]	=5	=9	=13	=1	=150	=150	=30	[NULL]	[NULL]	=D	=9	=3	[NULL]	=False	=False	
=7235	=19	=1158	=E0	[NULL]	=15	=17	=17	=2	=80	=80	=31	[NULL]	[NULL]	=E	=0	=14	=08/21/2013 20:18:37	=False	=False	
=7236	=19	=1268	=E2	[NULL]	=5	=5	=17	=2	=125	=125	=32	[NULL]	[NULL]	=E	=2	=2	[NULL]	=False	=False	
=7237	=19	=1367	=E3	[NULL]	=7	=8	=17	=2	=100	=100	=33	[NULL]	[NULL]	=E	=3	=6	[NULL]	=False	=False	
=7238	=19	=844	=E4	[NULL]	=14	=15	=15	=2	=80	=80	=34	[NULL]	[NULL]	=E	=4	=6	=08/21/2013 16:18:24	=False	=False	
=7239	=19	=827	=E6	[NULL]	=7	=11	=11	=2	=80	=80	=35	[NULL]	[NULL]	=E	=6	=2	=08/21/2013 15:18:33	=False	=False	
=7240	=19	=860	=E8	[NULL]	=9	=11	=11	=2	=75	=75	=36	[NULL]	[NULL]	=E	=8	=4	[NULL]	=False	=False	
=7241	=19	=862	=F0	[NULL]	=10	=10	=11	=2	=80	=80	=37	[NULL]	[NULL]	=F	=0	=14	[NULL]	=False	=False	
=7242	=19	=1076	=F2	[NULL]	=4	=6	=9	=2	=125	=125	=38	[NULL]	[NULL]	=F	=2	=1	=08/21/2013 18:18:22	=False	=False	
=7243	=19	=854	=F4	[NULL]	=13	=13	=13	=2	=75	=75	=39	[NULL]	[NULL]	=F	=4	=9	[NULL]	=False	=False	
=7244	=19	=1246	=F6	[NULL]	=13	=15	=15	=2	=100	=100	=40	[NULL]	[NULL]	=F	=6	=10	=08/21/2013 15:18:33	=False	=False	
=7245	=19	=842	=F8	[NULL]	=10	=12	=12	=2	=100	=100	=41	[NULL]	[NULL]	=F	=8	=5	=08/21/2013 20:18:37	=False	=False	
=7246	=57	=1	=!@#$%^&*()	[NULL]	=0	=9	=9	=1	=100	=100	=1	[NULL]	[NULL]	=A	=0	=2	[NULL]	=False	=False	
=7247	=57	=1	=A2	[NULL]	=0	=11	=11	=1	=100	=100	=2	[NULL]	[NULL]	=A	=2	=1	[NULL]	=True	=False	
=7248	=57	=1	=A4	[NULL]	=0	=9	=9	=1	=100	=100	=3	[NULL]	[NULL]	=A	=4	=0	[NULL]	=True	=False	
=7249	=57	=1	=A6	=GR	=0	=9	=9	=1	=100	=100	=4	[NULL]	[NULL]	=A	=6	=2	[NULL]	=True	=True	
=7250	=57	=1	=A8	=GR	=0	=9	=9	=1	=100	=100	=5	[NULL]	[NULL]	=A	=8	=0	[NULL]	=False	=False	
=7251	=57	=1	=B0	=GR	=0	=9	=9	=2	=100	=100	=6	[NULL]	[NULL]	=B	=0	=1	[NULL]	=False	=False	
=7252	=57	=1	=B2	=GR	=0	=13	=13	=2	=175	=175	=7	[NULL]	[NULL]	=B	=2	=0	[NULL]	=False	=False	
=7253	=57	=1	=B4	[NULL]	=0	=15	=15	=2	=125	=125	=8	[NULL]	[NULL]	=B	=4	=0	[NULL]	=False	=False	
=7254	=57	=1	=B6	[NULL]	=0	=13	=13	=2	=80	=80	=9	[NULL]	[NULL]	=B	=6	=1	[NULL]	=False	=False	
=7255	=57	=1	=B8	[NULL]	=0	=11	=11	=2	=100	=100	=10	[NULL]	[NULL]	=B	=8	=1	[NULL]	=False	=False	
=7256	=57	=1	=C0	[NULL]	=0	=13	=13	=2	=100	=100	=11	[NULL]	[NULL]	=C	=0	=0	[NULL]	=False	=False	
=7257	=57	=1	=C2	[NULL]	=0	=13	=13	=2	=80	=80	=12	[NULL]	[NULL]	=C	=2	=0	[NULL]	=False	=False	
=7258	=57	=1	=C4	[NULL]	=0	=11	=15	=2	=125	=125	=13	[NULL]	[NULL]	=C	=4	=0	[NULL]	=False	=False	
=7259	=57	=1	=C6	[NULL]	=0	=13	=13	=2	=80	=80	=14	[NULL]	[NULL]	=C	=6	=1	[NULL]	=False	=False	
=7260	=57	=1	=C8	[NULL]	=0	=11	=11	=2	=100	=100	=15	[NULL]	[NULL]	=C	=8	=0	[NULL]	=False	=False	
=7261	=57	=1	=D0	[NULL]	=0	=17	=17	=3	=125	=125	=16	[NULL]	[NULL]	=D	=0	=0	[NULL]	=False	=False	
=7262	=57	=1	=D1	[NULL]	=0	=12	=17	=2	=125	=125	=17	[NULL]	[NULL]	=D	=1	=1	[NULL]	=False	=False	
=7263	=57	=1	=D2	[NULL]	=0	=12	=17	=2	=150	=150	=18	[NULL]	[NULL]	=D	=2	=0	[NULL]	=False	=False	
=7264	=57	=1	=D3	[NULL]	=0	=17	=17	=3	=125	=125	=19	[NULL]	[NULL]	=D	=3	=0	[NULL]	=False	=False	
=7265	=57	=1	=D4	[NULL]	=0	=20	=20	=3	=125	=125	=20	[NULL]	[NULL]	=D	=4	=1	[NULL]	=False	=False	
=7266	=57	=1	=D5	[NULL]	=0	=20	=20	=3	=125	=125	=21	[NULL]	[NULL]	=D	=5	=0	[NULL]	=False	=False	
=7267	=57	=1	=D6	[NULL]	=0	=15	=15	=2	=150	=150	=22	[NULL]	[NULL]	=D	=6	=0	[NULL]	=False	=False	
=7268	=57	=1	=D7	[NULL]	=0	=11	=13	=2	=200	=200	=23	[NULL]	[NULL]	=D	=7	=0	[NULL]	=False	=False	
=7269	=57	=1	=D8	[NULL]	=0	=12	=15	=2	=100	=100	=24	[NULL]	[NULL]	=D	=8	=0	[NULL]	=False	=False	
=7270	=57	=1	=D9	[NULL]	=0	=15	=15	=2	=125	=125	=25	[NULL]	[NULL]	=D	=9	=0	[NULL]	=False	=False	
=7271	=57	=1	=E0	[NULL]	=0	=17	=17	=3	=80	=80	=26	[NULL]	[NULL]	=E	=0	=0	[NULL]	=False	=False	
=7272	=57	=1	=E2	[NULL]	=0	=15	=17	=2	=100	=100	=27	[NULL]	[NULL]	=E	=2	=0	[NULL]	=False	=False	
=7273	=57	=1	=E4	[NULL]	=0	=20	=20	=2	=175	=175	=28	[NULL]	[NULL]	=E	=4	=0	[NULL]	=False	=False	
=7274	=57	=1	=E6	[NULL]	=0	=15	=15	=2	=150	=150	=29	[NULL]	[NULL]	=E	=6	=0	[NULL]	=False	=False	
=7275	=57	=1	=E8	[NULL]	=0	=15	=15	=2	=100	=100	=30	[NULL]	[NULL]	=E	=8	=0	[NULL]	=False	=False	
=7276	=57	=1	=F0	[NULL]	=0	=9	=11	=1	=125	=125	=31	[NULL]	[NULL]	=F	=0	=0	[NULL]	=False	=False	
=7277	=57	=1	=F2	[NULL]	=0	=9	=9	=1	=125	=125	=32	[NULL]	[NULL]	=F	=2	=0	[NULL]	=False	=False	
=7278	=57	=1	=F4	[NULL]	=0	=15	=15	=2	=75	=75	=33	[NULL]	[NULL]	=F	=4	=0	[NULL]	=False	=False	
=7279	=57	=1	=F6	[NULL]	=0	=13	=13	=1	=100	=100	=34	[NULL]	[NULL]	=F	=6	=0	[NULL]	=False	=False	
=7280	=57	=1	=F8	[NULL]	=0	=13	=13	=2	=80	=80	=35	[NULL]	[NULL]	=F	=8	=0	[NULL]	=False	=False	
=7281	=1	=1	=!@#$%^&*()	[NULL]	=0	=9	=9	=1	=100	=100	=1	[NULL]	[NULL]	=A	=0	=2	[NULL]	=False	=False	
