RestockId	HasSalesAllocated	ItemId	PriceInCents	AllocatedCashlessSalesAmountInCents	AllocatedCashlessSalesQuantity	AllocatedCollectedAmountInCents	AllocatedRefundAmountInCents	SalesQuantity	AddedQuantity	RemovedQuantity	SpoiledQuantity	Inventory	
=16863	=True	=761	=100	=0	=0	=197	=0	=2	=0	=0	=0	=14	
=16863	=True	=892	=100	=0	=0	=1182	=0	=12	=8	=0	=0	=11	
=16863	=True	=899	=75	=0	=0	=74	=0	=1	=0	=0	=0	=14	
=16863	=True	=904	=100	=0	=0	=788	=0	=8	=7	=0	=0	=13	
=16863	=True	=972	=100	=0	=0	=493	=0	=5	=9	=0	=0	=11	
=16863	=True	=1010	=75	=0	=0	=443	=0	=6	=5	=0	=0	=12	
=16863	=True	=1019	=75	=0	=0	=74	=0	=1	=0	=0	=0	=14	
=16863	=True	=1027	=0	=0	=0	=0	=0	=0	=9	=0	=0	=15	
=16863	=True	=1073	=90	=0	=0	=177	=0	=2	=0	=10	=0	=0	
=16863	=True	=1075	=90	=0	=0	=798	=0	=9	=8	=0	=0	=8	
=16863	=True	=1076	=100	=0	=0	=887	=0	=9	=0	=0	=0	=4	
=16864	=False	=247	=0	=0	=0	=0	=0	=0	=24	=0	=0	=40	
=16864	=False	=248	=0	=0	=0	=0	=0	=0	=30	=0	=0	=54	
=16864	=False	=249	=0	=0	=0	=0	=0	=0	=12	=0	=0	=39	
=16864	=False	=250	=0	=0	=0	=0	=0	=0	=0	=0	=0	=30	
=16864	=False	=264	=0	=0	=0	=0	=0	=0	=18	=0	=0	=45	
=16864	=False	=593	=0	=0	=0	=0	=0	=0	=72	=0	=0	=110	
=16866	=False	=247	=0	=0	=0	=0	=0	=0	=0	=0	=0	=41	
=16866	=False	=248	=0	=0	=0	=0	=0	=0	=0	=0	=0	=33	
=16866	=False	=249	=0	=0	=0	=0	=0	=0	=0	=0	=0	=34	
=16866	=False	=264	=0	=0	=0	=0	=0	=0	=0	=0	=0	=32	
=16866	=False	=593	=0	=0	=0	=0	=0	=0	=90	=0	=0	=133	
=16867	=False	=247	=0	=0	=0	=0	=0	=0	=24	=0	=0	=48	
=16867	=False	=248	=0	=0	=0	=0	=0	=0	=12	=0	=0	=48	
=16867	=False	=252	=0	=0	=0	=0	=0	=0	=0	=0	=0	=29	
=16867	=False	=264	=0	=0	=0	=0	=0	=0	=0	=0	=0	=36	
=16867	=False	=593	=0	=0	=0	=0	=0	=0	=120	=0	=0	=143	
=16868	=False	=247	=0	=0	=0	=0	=0	=0	=6	=0	=0	=25	
=16868	=False	=248	=0	=0	=0	=0	=0	=0	=36	=0	=0	=84	
=16868	=False	=249	=0	=0	=0	=0	=0	=0	=0	=0	=0	=39	
=16868	=False	=264	=0	=0	=0	=0	=0	=0	=12	=0	=0	=42	
=16868	=False	=593	=0	=0	=0	=0	=0	=0	=96	=0	=0	=138	
=16873	=True	=247	=75	=0	=0	=890	=0	=12	=36	=0	=0	=84	
=16873	=True	=249	=75	=0	=0	=1483	=0	=20	=24	=0	=0	=44	
=16873	=True	=251	=75	=0	=0	=1335	=0	=18	=18	=0	=0	=40	
=16873	=True	=252	=75	=0	=0	=965	=0	=13	=24	=0	=0	=43	
=16873	=True	=254	=0	=0	=0	=0	=0	=0	=45	=0	=0	=45	
=16873	=True	=259	=75	=0	=0	=815	=0	=11	=15	=0	=0	=40	
=16873	=True	=348	=200	=0	=0	=198	=0	=1	=0	=22	=0	=0	
=16873	=True	=458	=75	=0	=0	=1558	=0	=21	=24	=0	=0	=27	
=16873	=True	=677	=200	=0	=0	=2769	=0	=14	=16	=0	=0	=31	
=16873	=True	=706	=125	=0	=0	=742	=0	=6	=0	=0	=0	=19	
=16875	=True	=247	=75	=0	=0	=2689	=0	=34	=40	=0	=0	=58	
=16875	=True	=248	=75	=0	=0	=1028	=0	=13	=12	=0	=0	=19	
=16875	=True	=264	=75	=0	=0	=712	=0	=9	=6	=0	=0	=18	
=16875	=True	=458	=100	=0	=0	=949	=0	=9	=12	=0	=0	=34	
=16875	=True	=570	=125	=0	=0	=2767	=0	=21	=18	=0	=0	=52	
=16875	=True	=571	=125	=0	=0	=395	=0	=3	=0	=0	=0	=18	
=16875	=True	=707	=125	=0	=0	=395	=0	=3	=0	=0	=0	=24	
=16875	=True	=718	=125	=0	=0	=264	=0	=2	=0	=0	=0	=18	
=16875	=True	=739	=75	=0	=0	=1581	=0	=20	=18	=0	=0	=58	
=16876	=True	=280	=100	=0	=0	=210	=0	=2	=0	=0	=0	=13	
=16876	=True	=281	=75	=0	=0	=236	=0	=3	=8	=0	=0	=18	
=16876	=True	=282	=100	=0	=0	=419	=0	=4	=5	=0	=0	=12	
=16876	=True	=283	=100	=0	=0	=105	=0	=1	=0	=0	=0	=14	
=16876	=True	=284	=100	=0	=0	=210	=0	=2	=6	=0	=0	=15	
=16876	=True	=286	=100	=0	=0	=1049	=0	=10	=16	=0	=0	=18	
=16876	=True	=289	=100	=0	=0	=315	=0	=3	=4	=0	=0	=13	
=16876	=True	=291	=100	=0	=0	=209	=0	=2	=0	=0	=0	=13	
=16876	=True	=296	=0	=0	=0	=0	=0	=0	=0	=0	=0	=18	
=16876	=True	=301	=100	=0	=0	=210	=0	=2	=5	=0	=0	=15	
=16876	=True	=316	=70	=0	=0	=367	=0	=5	=7	=0	=0	=14	
=16876	=True	=318	=70	=0	=0	=807	=0	=11	=12	=0	=0	=12	
=16876	=True	=324	=70	=0	=0	=367	=0	=5	=7	=0	=0	=12	
=16876	=True	=347	=90	=0	=0	=377	=0	=4	=0	=0	=0	=8	
=16876	=True	=350	=85	=0	=0	=268	=0	=3	=0	=0	=0	=10	
=16876	=True	=351	=85	=0	=0	=267	=0	=3	=8	=0	=0	=15	
=16876	=True	=356	=75	=0	=0	=158	=0	=2	=0	=0	=0	=16	
=16876	=True	=376	=75	=0	=0	=236	=0	=3	=3	=0	=0	=5	
=16876	=True	=377	=75	=0	=0	=157	=0	=2	=2	=0	=0	=2	
=16876	=True	=380	=0	=0	=0	=0	=0	=0	=0	=0	=0	=7	
=16876	=True	=381	=75	=0	=0	=79	=0	=1	=0	=0	=0	=6	
=16876	=True	=382	=100	=0	=0	=420	=0	=4	=4	=0	=0	=12	
=16876	=True	=383	=100	=0	=0	=629	=0	=6	=5	=0	=0	=11	
=16876	=True	=385	=100	=0	=0	=524	=0	=5	=10	=0	=0	=12	
=16876	=True	=397	=100	=0	=0	=943	=0	=9	=8	=0	=0	=10	
=16876	=True	=409	=0	=0	=0	=0	=0	=0	=0	=0	=0	=16	
=16876	=True	=414	=0	=0	=0	=0	=0	=0	=13	=0	=0	=16	
=16876	=True	=423	=75	=0	=0	=78	=0	=1	=4	=0	=0	=12	
=16876	=True	=425	=0	=0	=0	=0	=0	=0	=0	=10	=0	=0	
=16876	=True	=441	=0	=0	=0	=0	=0	=0	=0	=0	=0	=15	
=16876	=True	=455	=70	=0	=0	=220	=0	=3	=0	=0	=0	=9	
=16876	=True	=467	=90	=0	=0	=472	=0	=5	=4	=0	=0	=8	
=16876	=True	=480	=90	=0	=0	=661	=0	=7	=9	=0	=0	=11	
=16876	=True	=590	=0	=0	=0	=0	=0	=0	=0	=0	=0	=7	
=16876	=True	=594	=70	=0	=0	=73	=0	=1	=0	=0	=0	=7	
=16876	=True	=604	=0	=0	=0	=0	=0	=0	=0	=9	=0	=0	
=16876	=True	=611	=75	=0	=0	=157	=0	=2	=0	=0	=0	=9	
=16876	=True	=671	=85	=0	=0	=178	=0	=2	=0	=0	=0	=7	
=16876	=True	=757	=100	=0	=0	=314	=0	=3	=7	=0	=0	=18	
=16876	=True	=899	=75	=0	=0	=944	=0	=12	=14	=0	=0	=16	
=16876	=True	=980	=90	=0	=0	=755	=0	=8	=7	=0	=0	=10	
=16876	=True	=981	=85	=0	=0	=446	=0	=5	=4	=0	=0	=15	
=16876	=True	=1010	=75	=0	=0	=79	=0	=1	=0	=0	=0	=11	
=16876	=True	=1015	=75	=0	=0	=79	=0	=1	=0	=0	=0	=12	
=16876	=True	=1019	=0	=0	=0	=0	=0	=0	=12	=0	=0	=12	
=16876	=True	=1028	=90	=0	=0	=283	=0	=3	=4	=0	=0	=12	
=16876	=True	=1076	=100	=0	=0	=524	=0	=5	=4	=0	=0	=8	
=16877	=True	=280	=95	=0	=0	=89	=0	=1	=0	=0	=0	=7	
=16877	=True	=282	=95	=0	=0	=267	=0	=3	=4	=0	=0	=10	
=16877	=True	=283	=95	=0	=0	=267	=0	=3	=4	=0	=0	=10	
=16877	=True	=284	=95	=0	=0	=89	=0	=1	=0	=0	=0	=8	
=16877	=True	=286	=95	=0	=0	=535	=0	=6	=0	=0	=0	=9	
=16877	=True	=289	=95	=0	=0	=179	=0	=2	=0	=0	=0	=9	
=16877	=True	=301	=95	=0	=0	=445	=0	=5	=0	=0	=0	=7	
=16877	=True	=316	=70	=0	=0	=788	=0	=12	=12	=0	=0	=12	
=16877	=True	=329	=0	=0	=0	=0	=0	=0	=0	=0	=0	=5	
=16877	=True	=330	=70	=0	=0	=394	=0	=6	=9	=0	=0	=10	
=16877	=True	=350	=80	=0	=0	=150	=0	=2	=0	=0	=0	=9	
=16877	=True	=351	=80	=0	=0	=600	=0	=8	=9	=0	=0	=12	
=16877	=True	=353	=80	=0	=0	=301	=0	=4	=1	=0	=0	=9	
=16877	=True	=356	=70	=0	=0	=460	=0	=7	=5	=0	=0	=10	
=16877	=True	=383	=95	=0	=0	=624	=0	=7	=5	=0	=0	=10	
=16877	=True	=384	=0	=0	=0	=0	=0	=0	=10	=0	=0	=12	
=16877	=True	=385	=95	=0	=0	=89	=0	=1	=0	=0	=0	=11	
=16877	=True	=395	=95	=0	=0	=1069	=0	=12	=10	=0	=0	=10	
=16877	=True	=407	=95	=0	=0	=356	=0	=4	=0	=0	=0	=11	
=16877	=True	=414	=70	=0	=0	=65	=0	=1	=0	=0	=0	=10	
=16877	=True	=423	=70	=0	=0	=723	=0	=11	=10	=0	=0	=17	
=16877	=True	=425	=0	=0	=0	=0	=0	=0	=0	=0	=0	=12	
=16877	=True	=427	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	
=16877	=True	=456	=70	=0	=0	=394	=0	=6	=6	=0	=0	=12	
=16877	=True	=480	=90	=0	=0	=423	=0	=5	=7	=0	=0	=10	
=16877	=True	=527	=90	=0	=0	=760	=0	=9	=10	=0	=0	=12	
=16877	=True	=543	=90	=0	=0	=422	=0	=5	=4	=0	=0	=12	
=16877	=True	=569	=90	=0	=0	=253	=0	=3	=5	=0	=0	=12	
=16877	=True	=594	=70	=0	=0	=197	=0	=3	=4	=0	=0	=12	
=16877	=True	=604	=70	=0	=0	=263	=0	=4	=0	=0	=0	=8	
=16877	=True	=618	=0	=0	=0	=0	=0	=0	=10	=0	=0	=10	
=16877	=True	=619	=70	=0	=0	=262	=0	=4	=0	=0	=0	=9	
=16877	=True	=633	=0	=0	=0	=0	=0	=0	=0	=0	=0	=7	
=16877	=True	=682	=95	=0	=0	=1248	=0	=14	=15	=0	=0	=15	
=16877	=True	=757	=0	=0	=0	=0	=0	=0	=0	=9	=0	=0	
=16877	=True	=758	=0	=0	=0	=0	=0	=0	=0	=0	=0	=7	
=16877	=True	=759	=125	=0	=0	=117	=0	=1	=3	=0	=0	=7	
=16877	=True	=760	=0	=0	=0	=0	=0	=0	=0	=0	=0	=7	
=16877	=True	=761	=95	=0	=0	=90	=0	=1	=0	=0	=0	=11	
=16877	=True	=764	=0	=0	=0	=0	=0	=0	=0	=0	=0	=6	
=16877	=True	=899	=70	=0	=0	=394	=0	=6	=0	=0	=0	=11	
=16877	=True	=954	=80	=0	=0	=75	=0	=1	=0	=0	=0	=11	
=16877	=True	=972	=95	=0	=0	=268	=0	=3	=0	=6	=0	=0	
=16877	=True	=981	=80	=0	=0	=150	=0	=2	=4	=0	=0	=12	
=16877	=True	=992	=70	=0	=0	=263	=0	=4	=5	=0	=0	=7	
=16877	=True	=1006	=70	=0	=0	=66	=0	=1	=0	=0	=0	=10	
=16877	=True	=1010	=0	=0	=0	=0	=0	=0	=0	=0	=0	=9	
=16877	=True	=1019	=0	=0	=0	=0	=0	=0	=0	=11	=0	=0	
=16878	=True	=282	=95	=0	=0	=543	=0	=6	=6	=0	=0	=15	
=16878	=True	=283	=95	=0	=0	=91	=0	=1	=0	=0	=0	=11	
=16878	=True	=284	=0	=0	=0	=0	=0	=0	=0	=0	=0	=10	
=16878	=True	=286	=95	=0	=0	=90	=0	=1	=0	=0	=0	=13	
=16878	=True	=289	=95	=0	=0	=91	=0	=1	=4	=0	=0	=12	
=16878	=True	=309	=70	=0	=0	=67	=0	=1	=0	=8	=1	=0	
=16878	=True	=310	=70	=0	=0	=334	=0	=5	=3	=0	=1	=6	
=16878	=True	=316	=0	=0	=0	=0	=0	=0	=9	=0	=0	=9	
=16878	=True	=324	=70	=0	=0	=134	=0	=2	=0	=0	=0	=7	
=16878	=True	=329	=0	=0	=0	=0	=0	=0	=0	=0	=0	=8	
=16878	=True	=347	=90	=0	=0	=600	=0	=7	=6	=0	=0	=7	
=16878	=True	=351	=80	=0	=0	=458	=0	=6	=6	=0	=0	=9	
=16878	=True	=356	=70	=0	=0	=67	=0	=1	=0	=0	=0	=8	
=16878	=True	=382	=95	=0	=0	=725	=0	=8	=7	=0	=0	=11	
=16878	=True	=383	=95	=0	=0	=362	=0	=4	=0	=8	=0	=0	
=16878	=True	=384	=0	=0	=0	=0	=0	=0	=12	=0	=0	=12	
=16878	=True	=385	=95	=0	=0	=91	=0	=1	=0	=0	=0	=9	
=16878	=True	=389	=0	=0	=0	=0	=0	=0	=9	=0	=0	=9	
=16878	=True	=395	=95	=0	=0	=815	=0	=9	=9	=0	=0	=9	
=16878	=True	=423	=70	=0	=0	=133	=0	=2	=0	=0	=0	=8	
=16878	=True	=437	=80	=0	=0	=76	=0	=1	=0	=0	=0	=8	
=16878	=True	=441	=80	=0	=0	=457	=0	=6	=8	=0	=0	=8	
=16878	=True	=451	=0	=0	=0	=0	=0	=0	=9	=0	=0	=9	
=16878	=True	=480	=90	=0	=0	=85	=0	=1	=0	=8	=0	=0	
=16878	=True	=481	=90	=0	=0	=601	=0	=7	=7	=0	=0	=7	
=16878	=True	=498	=90	=0	=0	=171	=0	=2	=3	=0	=0	=10	
=16878	=True	=527	=90	=0	=0	=344	=0	=4	=7	=0	=0	=9	
=16878	=True	=528	=0	=0	=0	=0	=0	=0	=9	=0	=0	=9	
=16878	=True	=543	=90	=0	=0	=343	=0	=4	=2	=0	=2	=7	
=16878	=True	=594	=70	=0	=0	=133	=0	=2	=3	=0	=0	=9	
=16878	=True	=633	=125	=0	=0	=119	=0	=1	=0	=0	=0	=4	
=16878	=True	=637	=90	=0	=0	=86	=0	=1	=0	=0	=0	=8	
=16878	=True	=671	=80	=0	=0	=458	=0	=6	=6	=0	=0	=9	
=16878	=True	=758	=125	=0	=0	=119	=0	=1	=2	=0	=0	=5	
=16878	=True	=759	=0	=0	=0	=0	=0	=0	=0	=0	=0	=5	
=16878	=True	=760	=0	=0	=0	=0	=0	=0	=0	=0	=0	=7	
=16878	=True	=764	=125	=0	=0	=357	=0	=3	=4	=0	=0	=5	
=16878	=True	=899	=0	=0	=0	=0	=0	=0	=9	=0	=0	=9	
=16878	=True	=971	=90	=0	=0	=343	=0	=4	=3	=0	=0	=8	
=16878	=True	=972	=95	=0	=0	=271	=0	=3	=0	=6	=0	=0	
=16878	=True	=981	=80	=0	=0	=229	=0	=3	=5	=0	=0	=5	
=16878	=True	=1006	=70	=0	=0	=134	=0	=2	=0	=0	=0	=10	
=16878	=True	=1010	=70	=0	=0	=67	=0	=1	=0	=8	=0	=0	
=16878	=True	=1015	=70	=0	=0	=66	=0	=1	=0	=0	=0	=9	
=16878	=True	=1028	=90	=0	=0	=258	=0	=3	=4	=0	=0	=7	
=16878	=True	=1067	=70	=0	=0	=67	=0	=1	=0	=5	=5	=0	
=16879	=True	=280	=100	=0	=0	=460	=0	=4	=5	=0	=0	=17	
=16879	=True	=282	=100	=0	=0	=461	=0	=4	=0	=0	=0	=15	
=16879	=True	=283	=100	=0	=0	=115	=0	=1	=0	=0	=0	=16	
=16879	=True	=284	=100	=0	=0	=115	=0	=1	=5	=0	=0	=12	
=16879	=True	=286	=100	=0	=0	=230	=0	=2	=7	=0	=0	=15	
=16879	=True	=292	=100	=0	=0	=231	=0	=2	=0	=0	=0	=10	
=16879	=True	=301	=100	=0	=0	=115	=0	=1	=0	=0	=0	=14	
=16879	=True	=310	=70	=0	=0	=323	=0	=4	=10	=0	=0	=10	
=16879	=True	=318	=70	=0	=0	=242	=0	=3	=0	=0	=0	=8	
=16879	=True	=330	=70	=0	=0	=162	=0	=2	=0	=0	=0	=7	
=16879	=True	=350	=85	=0	=0	=588	=0	=6	=5	=0	=0	=9	
=16879	=True	=351	=85	=0	=0	=391	=0	=4	=0	=0	=0	=7	
=16879	=True	=356	=75	=0	=0	=778	=0	=9	=15	=0	=0	=17	
=16879	=True	=375	=0	=0	=0	=0	=0	=0	=0	=0	=0	=7	
=16879	=True	=376	=0	=0	=0	=0	=0	=0	=0	=0	=0	=6	
=16879	=True	=377	=75	=0	=0	=86	=0	=1	=4	=0	=0	=7	
=16879	=True	=381	=0	=0	=0	=0	=0	=0	=0	=0	=0	=7	
=16879	=True	=382	=0	=0	=0	=0	=0	=0	=10	=0	=0	=10	
=16879	=True	=384	=100	=0	=0	=576	=0	=5	=6	=0	=0	=9	
=16879	=True	=385	=100	=0	=0	=461	=0	=4	=6	=0	=0	=10	
=16879	=True	=387	=85	=0	=0	=392	=0	=4	=1	=0	=0	=4	
=16879	=True	=409	=75	=0	=0	=86	=0	=1	=0	=0	=0	=10	
=16879	=True	=414	=0	=0	=0	=0	=0	=0	=0	=0	=0	=11	
=16879	=True	=423	=75	=0	=0	=259	=0	=3	=6	=0	=0	=15	
=16879	=True	=441	=85	=0	=0	=294	=0	=3	=5	=0	=0	=10	
=16879	=True	=456	=70	=0	=0	=80	=0	=1	=4	=0	=0	=10	
=16879	=True	=467	=90	=0	=0	=207	=0	=2	=0	=0	=0	=4	
=16879	=True	=481	=90	=0	=0	=518	=0	=5	=5	=0	=0	=10	
=16879	=True	=528	=90	=0	=0	=519	=0	=5	=10	=0	=0	=10	
=16879	=True	=594	=70	=0	=0	=81	=0	=1	=0	=0	=0	=7	
=16879	=True	=609	=100	=0	=0	=576	=0	=5	=5	=0	=0	=10	
=16879	=True	=611	=75	=0	=0	=346	=0	=4	=6	=0	=0	=12	
=16879	=True	=682	=100	=0	=0	=691	=0	=6	=0	=0	=0	=6	
=16879	=True	=696	=100	=0	=0	=461	=0	=4	=0	=0	=0	=11	
=16879	=True	=736	=0	=0	=0	=0	=0	=0	=0	=0	=0	=6	
=16879	=True	=749	=75	=0	=0	=87	=0	=1	=4	=0	=0	=12	
=16879	=True	=757	=100	=0	=0	=116	=0	=1	=0	=0	=0	=10	
=16879	=True	=899	=75	=0	=0	=345	=0	=4	=0	=0	=0	=14	
=16879	=True	=972	=100	=0	=0	=1267	=0	=11	=10	=0	=0	=10	
=16879	=True	=980	=90	=0	=0	=622	=0	=6	=6	=0	=0	=9	
=16879	=True	=991	=85	=0	=0	=98	=0	=1	=0	=0	=0	=8	
=16879	=True	=1006	=75	=0	=0	=173	=0	=2	=4	=0	=0	=11	
=16879	=True	=1013	=0	=0	=0	=0	=0	=0	=0	=0	=0	=12	
=16879	=True	=1027	=75	=0	=0	=172	=0	=2	=8	=0	=0	=10	
=16879	=True	=1075	=0	=0	=0	=0	=0	=0	=0	=0	=0	=6	
=16879	=True	=1076	=100	=0	=0	=461	=0	=4	=0	=1	=0	=0	
=16883	=False	=247	=0	=0	=0	=0	=0	=0	=0	=0	=0	=34	
=16883	=False	=248	=0	=0	=0	=0	=0	=0	=12	=0	=0	=40	
=16883	=False	=260	=0	=0	=0	=0	=0	=0	=6	=0	=0	=33	
=16883	=False	=264	=0	=0	=0	=0	=0	=0	=0	=0	=0	=39	
=16883	=False	=269	=0	=0	=0	=0	=0	=0	=0	=0	=0	=28	
=16883	=False	=430	=0	=0	=0	=0	=0	=0	=96	=0	=0	=142	
=16884	=True	=247	=70	=0	=0	=6242	=0	=93	=84	=0	=0	=121	
=16884	=True	=248	=70	=0	=0	=1477	=0	=22	=12	=0	=0	=40	
=16884	=True	=250	=70	=0	=0	=1007	=0	=15	=0	=0	=0	=45	
=16884	=True	=264	=70	=0	=0	=470	=0	=7	=0	=0	=0	=43	
=16884	=True	=348	=200	=0	=0	=9588	=0	=50	=47	=0	=0	=63	
=16884	=True	=707	=125	=0	=0	=1078	=0	=9	=18	=0	=0	=56	
=16884	=True	=726	=70	=0	=0	=1678	=0	=25	=54	=0	=0	=97	
=16884	=True	=739	=70	=0	=0	=2215	=0	=33	=21	=0	=0	=50	
=16885	=True	=280	=100	=0	=0	=1283	=0	=12	=7	=0	=0	=11	
=16885	=True	=281	=0	=0	=0	=0	=0	=0	=12	=0	=0	=12	
=16885	=True	=282	=100	=0	=0	=748	=0	=7	=0	=0	=0	=10	
=16885	=True	=283	=100	=0	=0	=214	=0	=2	=0	=4	=0	=12	
=16885	=True	=286	=100	=0	=0	=1283	=0	=12	=6	=0	=0	=23	
=16885	=True	=289	=100	=0	=0	=855	=0	=8	=0	=0	=0	=10	
=16885	=True	=309	=0	=0	=0	=0	=0	=0	=0	=10	=3	=0	
=16885	=True	=310	=75	=0	=0	=401	=0	=5	=5	=0	=0	=8	
=16885	=True	=316	=75	=0	=0	=160	=0	=2	=0	=0	=0	=8	
=16885	=True	=324	=0	=0	=0	=0	=0	=0	=0	=0	=0	=8	
=16885	=True	=347	=0	=0	=0	=0	=0	=0	=0	=9	=1	=0	
=16885	=True	=350	=90	=0	=0	=289	=0	=3	=0	=1	=0	=8	
=16885	=True	=352	=90	=0	=0	=192	=0	=2	=0	=0	=0	=8	
=16885	=True	=356	=75	=0	=0	=240	=0	=3	=0	=0	=0	=11	
=16885	=True	=375	=0	=0	=0	=0	=0	=0	=0	=0	=0	=6	
=16885	=True	=376	=75	=0	=0	=321	=0	=4	=0	=0	=0	=10	
=16885	=True	=377	=75	=0	=0	=241	=0	=3	=3	=0	=0	=7	
=16885	=True	=381	=0	=0	=0	=0	=0	=0	=0	=0	=0	=5	
=16885	=True	=382	=100	=0	=0	=1069	=0	=10	=10	=0	=0	=10	
=16885	=True	=385	=100	=0	=0	=534	=0	=5	=0	=0	=0	=7	
=16885	=True	=404	=75	=0	=0	=802	=0	=10	=0	=1	=0	=0	
=16885	=True	=423	=75	=0	=0	=161	=0	=2	=0	=1	=0	=12	
=16885	=True	=441	=90	=0	=0	=96	=0	=1	=0	=1	=0	=8	
=16885	=True	=455	=0	=0	=0	=0	=0	=0	=8	=0	=0	=5	
=16885	=True	=467	=100	=0	=0	=428	=0	=4	=0	=0	=0	=6	
=16885	=True	=480	=100	=0	=0	=214	=0	=2	=0	=0	=0	=8	
=16885	=True	=481	=100	=0	=0	=749	=0	=7	=7	=0	=0	=8	
=16885	=True	=498	=100	=0	=0	=428	=0	=4	=4	=0	=0	=8	
=16885	=True	=527	=100	=0	=0	=427	=0	=4	=0	=0	=0	=5	
=16885	=True	=543	=0	=0	=0	=0	=0	=0	=7	=0	=0	=6	
=16885	=True	=569	=100	=0	=0	=214	=0	=2	=0	=0	=0	=8	
=16885	=True	=589	=0	=0	=0	=0	=0	=0	=0	=0	=0	=7	
=16885	=True	=594	=75	=0	=0	=240	=0	=3	=2	=0	=0	=6	
=16885	=True	=609	=100	=0	=0	=320	=0	=3	=0	=0	=0	=9	
=16885	=True	=637	=100	=0	=0	=107	=0	=1	=0	=1	=0	=6	
=16885	=True	=671	=90	=0	=0	=385	=0	=4	=0	=0	=0	=6	
=16885	=True	=678	=100	=0	=0	=641	=0	=6	=5	=0	=0	=8	
=16885	=True	=749	=0	=0	=0	=0	=0	=0	=0	=14	=0	=0	
=16885	=True	=905	=100	=0	=0	=855	=0	=8	=6	=0	=0	=10	
=16885	=True	=954	=90	=0	=0	=96	=0	=1	=0	=1	=0	=8	
=16885	=True	=971	=100	=0	=0	=321	=0	=3	=0	=0	=0	=7	
=16885	=True	=974	=100	=0	=0	=321	=0	=3	=0	=0	=0	=7	
=16885	=True	=1015	=0	=0	=0	=0	=0	=0	=18	=0	=0	=18	
=16888	=False	=247	=0	=0	=0	=0	=0	=0	=21	=0	=0	=43	
=16888	=False	=248	=0	=0	=0	=0	=0	=0	=18	=0	=0	=57	
=16888	=False	=249	=0	=0	=0	=0	=0	=0	=0	=0	=0	=40	
=16888	=False	=253	=0	=0	=0	=0	=0	=0	=0	=0	=0	=42	
=16888	=False	=264	=0	=0	=0	=0	=0	=0	=12	=0	=0	=42	
=16888	=False	=593	=0	=0	=0	=0	=0	=0	=68	=0	=0	=113	
=16890	=False	=247	=0	=0	=0	=0	=0	=0	=0	=0	=0	=30	
=16890	=False	=248	=0	=0	=0	=0	=0	=0	=24	=0	=0	=60	
=16890	=False	=249	=0	=0	=0	=0	=0	=0	=12	=0	=0	=38	
=16890	=False	=264	=0	=0	=0	=0	=0	=0	=18	=0	=0	=30	
=16890	=False	=593	=0	=0	=0	=0	=0	=0	=108	=0	=0	=167	
=16891	=False	=247	=0	=0	=0	=0	=0	=0	=36	=0	=0	=48	
=16891	=False	=248	=0	=0	=0	=0	=0	=0	=0	=0	=0	=38	
=16891	=False	=249	=0	=0	=0	=0	=0	=0	=30	=0	=0	=45	
=16891	=False	=264	=0	=0	=0	=0	=0	=0	=42	=0	=0	=84	
=16891	=False	=593	=0	=0	=0	=0	=0	=0	=128	=0	=0	=173	
=16893	=False	=247	=0	=0	=0	=0	=0	=0	=24	=0	=0	=51	
=16893	=False	=248	=0	=0	=0	=0	=0	=0	=24	=0	=0	=95	
=16893	=False	=249	=0	=0	=0	=0	=0	=0	=0	=0	=0	=45	
=16893	=False	=268	=0	=0	=0	=0	=0	=0	=24	=0	=0	=47	
=16893	=False	=439	=0	=0	=0	=0	=0	=0	=0	=0	=0	=43	
=16893	=False	=626	=0	=0	=0	=0	=0	=0	=24	=0	=0	=80	
=16893	=False	=1023	=0	=0	=0	=0	=0	=0	=0	=0	=0	=44	
=16893	=False	=1025	=0	=0	=0	=0	=0	=0	=45	=0	=0	=49	
=16897	=True	=247	=70	=816	=7	=1299	=0	=27	=25	=0	=0	=50	
=16897	=True	=248	=70	=242	=2	=385	=0	=8	=6	=0	=0	=17	
=16897	=True	=249	=70	=363	=3	=577	=0	=12	=14	=0	=0	=27	
=16897	=True	=251	=70	=61	=0	=97	=0	=2	=2	=0	=0	=9	
=16897	=True	=252	=70	=60	=1	=96	=0	=2	=3	=0	=0	=9	
=16897	=True	=253	=70	=60	=0	=96	=0	=2	=2	=0	=0	=9	
=16897	=True	=254	=0	=0	=0	=0	=0	=0	=0	=0	=0	=8	
=16897	=True	=259	=70	=151	=2	=241	=0	=5	=5	=0	=0	=9	
=16897	=True	=260	=70	=30	=0	=48	=0	=1	=2	=0	=0	=9	
=16897	=True	=261	=70	=121	=1	=192	=0	=4	=4	=0	=0	=18	
=16897	=True	=264	=70	=362	=3	=577	=0	=12	=13	=0	=0	=26	
=16897	=True	=432	=200	=604	=6	=962	=0	=7	=7	=0	=0	=12	
=16897	=True	=439	=0	=0	=0	=0	=0	=0	=0	=0	=0	=12	
=16897	=True	=452	=0	=0	=0	=0	=0	=0	=0	=0	=0	=9	
=16897	=True	=458	=100	=302	=3	=481	=0	=7	=7	=0	=0	=23	
=16897	=True	=474	=125	=107	=1	=172	=0	=2	=2	=0	=0	=8	
=16897	=True	=570	=125	=324	=3	=515	=0	=6	=8	=0	=0	=16	
