Id	CoilId	AlertLevel	Par	Capacity	DesiredPriceInCents	ItemId	CoilDeleted	GroupName	
=2444	=6574	=2	=20	=20	=125	=815	=False	[NULL]	
=2445	=6575	=2	=20	=20	=125	=811	=False	[NULL]	
=2446	=6575	=2	=20	=20	=125	=811	=False	[NULL]	
=2447	=6575	=2	=12	=20	=100	=1367	=False	[NULL]	
=2448	=6575	=2	=12	=20	=100	=1367	=False	[NULL]	
=2449	=6575	=2	=12	=20	=100	=1367	=False	[NULL]	
=2450	=6575	=2	=12	=20	=100	=1367	=False	[NULL]	
=2451	=6575	=2	=12	=20	=100	=1367	=False	[NULL]	
=2452	=6575	=2	=12	=20	=100	=1367	=False	[NULL]	
=2453	=6575	=2	=12	=20	=100	=1367	=False	[NULL]	
=2454	=6576	=1	=15	=15	=125	=1212	=False	[NULL]	
=2455	=6576	=1	=15	=15	=125	=1212	=False	[NULL]	
=2456	=6576	=1	=6	=15	=100	=1334	=False	[NULL]	
=2457	=6576	=1	=6	=15	=200	=1338	=False	[NULL]	
=2458	=6576	=1	=6	=15	=200	=1350	=False	[NULL]	
=2459	=6576	=1	=6	=15	=200	=1350	=False	[NULL]	
=2460	=6576	=1	=6	=15	=200	=1350	=False	[NULL]	
=2461	=6576	=1	=6	=15	=200	=1350	=False	[NULL]	
=2462	=6576	=1	=6	=15	=200	=1350	=False	[NULL]	
=2463	=6576	=1	=6	=15	=200	=1350	=False	[NULL]	
=2464	=6576	=1	=6	=15	=200	=1350	=False	[NULL]	
=2465	=6577	=2	=15	=15	=125	=799	=False	[NULL]	
=2466	=6577	=2	=15	=15	=125	=799	=False	[NULL]	
=2467	=6577	=2	=15	=15	=125	=799	=False	[NULL]	
=2468	=6577	=2	=15	=15	=125	=799	=False	[NULL]	
=2469	=6577	=2	=15	=15	=125	=799	=False	[NULL]	
=2470	=6577	=2	=15	=15	=125	=799	=False	[NULL]	
=2471	=6577	=2	=15	=15	=125	=799	=False	[NULL]	
=2472	=6577	=2	=15	=15	=125	=799	=False	[NULL]	
=2473	=6578	=2	=11	=11	=300	=903	=False	[NULL]	
=2474	=6578	=2	=11	=11	=300	=903	=False	[NULL]	
=2475	=6578	=2	=11	=11	=300	=903	=False	[NULL]	
=2476	=6578	=2	=11	=11	=300	=903	=False	[NULL]	
=2477	=6578	=2	=11	=11	=300	=903	=False	[NULL]	
=2478	=6578	=2	=11	=11	=300	=903	=False	[NULL]	
=2479	=6578	=2	=11	=11	=300	=903	=False	[NULL]	
=2480	=6578	=2	=11	=11	=300	=903	=False	[NULL]	
=2481	=6579	=2	=15	=15	=125	=1277	=False	[NULL]	
=2482	=6579	=2	=15	=15	=125	=1277	=False	[NULL]	
=2483	=6579	=2	=15	=15	=125	=1277	=False	[NULL]	
=2484	=6579	=2	=15	=15	=125	=1277	=False	[NULL]	
=2485	=6579	=2	=15	=15	=125	=1277	=False	[NULL]	
=2486	=6579	=2	=15	=15	=125	=1277	=False	[NULL]	
=2487	=6579	=2	=15	=15	=125	=1277	=False	[NULL]	
=2488	=6579	=2	=15	=15	=125	=1277	=False	[NULL]	
=2489	=6580	=1	=6	=11	=125	=1283	=False	[NULL]	
=2490	=6580	=1	=6	=11	=125	=1283	=False	[NULL]	
=2491	=6580	=1	=6	=11	=150	=1317	=False	[NULL]	
=2492	=6580	=1	=6	=11	=150	=1317	=False	[NULL]	
=2493	=6580	=1	=6	=11	=150	=1317	=False	[NULL]	
=2494	=6580	=1	=6	=11	=150	=1317	=False	[NULL]	
=2495	=6580	=1	=6	=11	=150	=1317	=False	[NULL]	
=2496	=6580	=1	=6	=11	=150	=1077	=False	[NULL]	
=2497	=6580	=1	=6	=11	=125	=1077	=False	[NULL]	
=2498	=6580	=1	=6	=11	=125	=1077	=False	[NULL]	
=2499	=6580	=1	=6	=11	=125	=1077	=False	[NULL]	
=2500	=6581	=1	=6	=9	=125	=1077	=False	[NULL]	
=2501	=6581	=1	=6	=9	=125	=1077	=False	[NULL]	
=2502	=6581	=1	=6	=9	=150	=1314	=False	[NULL]	
=2503	=6581	=1	=6	=9	=125	=1314	=False	[NULL]	
=2504	=6581	=1	=6	=9	=125	=1076	=False	[NULL]	
=2505	=6581	=1	=6	=9	=125	=1076	=False	[NULL]	
=2506	=6581	=1	=6	=9	=125	=1076	=False	[NULL]	
=2507	=6581	=1	=6	=9	=125	=1076	=False	[NULL]	
=2508	=6581	=1	=6	=9	=125	=1076	=False	[NULL]	
=2509	=6581	=1	=6	=9	=125	=1076	=False	[NULL]	
=2510	=6581	=1	=6	=9	=125	=1076	=False	[NULL]	
=2511	=6582	=2	=13	=13	=100	=1246	=False	[NULL]	
=2512	=6582	=2	=13	=13	=100	=1246	=False	[NULL]	
=2513	=6582	=2	=13	=13	=100	=1246	=False	[NULL]	
=2514	=6582	=2	=13	=13	=100	=1246	=False	[NULL]	
=2515	=6582	=2	=13	=13	=100	=1246	=False	[NULL]	
=2516	=6582	=2	=13	=13	=100	=1246	=False	[NULL]	
=2517	=6582	=2	=13	=13	=100	=1246	=False	[NULL]	
=2518	=6582	=2	=13	=13	=100	=1246	=False	[NULL]	
=2519	=6583	=2	=15	=17	=100	=842	=False	[NULL]	
=2520	=6583	=2	=15	=17	=100	=842	=False	[NULL]	
=2521	=6583	=2	=15	=17	=100	=842	=False	[NULL]	
=2522	=6583	=2	=15	=17	=100	=842	=False	[NULL]	
=2523	=6583	=2	=15	=17	=100	=842	=False	[NULL]	
=2524	=6583	=2	=15	=17	=100	=842	=False	[NULL]	
=2525	=6583	=2	=15	=17	=100	=842	=False	[NULL]	
=2526	=6583	=2	=15	=17	=100	=842	=False	[NULL]	
=2527	=6584	=2	=12	=17	=100	=1128	=False	[NULL]	
=2528	=6584	=2	=12	=17	=100	=1128	=False	[NULL]	
=2529	=6584	=2	=12	=17	=100	=1128	=False	[NULL]	
=2530	=6584	=2	=12	=17	=100	=1128	=False	[NULL]	
=2531	=6584	=2	=12	=17	=100	=1128	=False	[NULL]	
=2532	=6584	=2	=12	=17	=100	=1128	=False	[NULL]	
=2533	=6584	=2	=12	=17	=100	=1128	=False	[NULL]	
=2534	=6584	=2	=12	=17	=100	=1128	=False	[NULL]	
=2535	=6585	=0	=2	=4	[NULL]	=1255	=False	[NULL]	
=2536	=6585	=0	=2	=4	[NULL]	=1349	=False	[NULL]	
=2537	=6585	=0	=2	=2	[NULL]	=1255	=False	[NULL]	
=2538	=6585	=0	=2	=2	[NULL]	=1254	=False	[NULL]	
=2539	=6585	=0	=4	=4	[NULL]	=1250	=False	[NULL]	
=2540	=6585	=0	=2	=2	[NULL]	=1251	=False	[NULL]	
=2541	=6586	=0	=2	=8	[NULL]	=1255	=False	[NULL]	
=2542	=6586	=0	=2	=8	[NULL]	=1349	=False	[NULL]	
=2543	=6586	=0	=2	=2	[NULL]	=1349	=False	[NULL]	
=2544	=6586	=0	=2	=2	[NULL]	=1254	=False	[NULL]	
=2545	=6586	=0	=2	=2	[NULL]	=1254	=False	[NULL]	
=2546	=6586	=0	=2	=2	[NULL]	=1254	=False	[NULL]	
=2547	=6587	=2	=11	=11	=100	=866	=False	[NULL]	
=2548	=6587	=2	=11	=11	=100	=866	=False	[NULL]	
=2549	=6587	=2	=11	=11	=100	=866	=False	[NULL]	
=2550	=6588	=2	=13	=13	=75	=851	=False	[NULL]	
=2551	=6588	=2	=13	=13	=100	=851	=False	[NULL]	
=2552	=6588	=2	=13	=13	=100	=851	=False	[NULL]	
=2553	=6589	=2	=15	=15	=75	=829	=False	[NULL]	
=2554	=6589	=2	=15	=15	=80	=829	=False	[NULL]	
=2555	=6589	=2	=15	=15	=80	=829	=False	[NULL]	
=2556	=6590	=2	=13	=13	=75	=1158	=False	[NULL]	
=2557	=6590	=2	=13	=13	=80	=1158	=False	[NULL]	
=2558	=6590	=2	=13	=13	=80	=1158	=False	[NULL]	
=2559	=6591	=2	=11	=11	=75	=957	=False	[NULL]	
=2560	=6591	=2	=11	=11	=80	=957	=False	[NULL]	
=2561	=6591	=2	=11	=11	=100	=1328	=False	[NULL]	
=2562	=6591	=2	=11	=11	=100	=1328	=False	[NULL]	
=2563	=6592	=1	=9	=9	=100	=966	=False	[NULL]	
=2564	=6592	=1	=9	=9	=100	=1328	=False	[NULL]	
=2565	=6592	=1	=9	=9	=100	=1328	=False	[NULL]	
=2566	=6592	=1	=9	=9	=75	=1328	=False	[NULL]	
=2567	=6592	=1	=9	=9	=75	=1361	=False	[NULL]	
=2568	=6592	=1	=9	=9	=100	=1362	=False	[NULL]	
=2569	=6592	=1	=9	=9	=100	=1362	=False	[NULL]	
=2570	=6593	=1	=9	=9	=100	=868	=False	[NULL]	
=2571	=6593	=1	=9	=9	=100	=868	=False	[NULL]	
=2572	=6593	=1	=9	=9	=100	=868	=False	[NULL]	
=2573	=6594	=1	=9	=9	=100	=869	=False	[NULL]	
=2574	=6594	=1	=9	=9	=100	=869	=False	[NULL]	
=2575	=6594	=1	=9	=9	=100	=869	=False	[NULL]	
=2576	=6594	=1	=9	=9	=50	=1009	=False	[NULL]	
=2577	=6594	=1	=9	=9	=100	=1009	=False	[NULL]	
=2578	=6594	=1	=9	=9	=100	=1273	=False	[NULL]	
=2579	=6595	=1	=9	=9	=100	=1042	=False	[NULL]	
=2580	=6595	=1	=9	=9	=100	=1042	=False	[NULL]	
=2581	=6595	=1	=9	=9	=100	=1042	=False	[NULL]	
=2582	=6595	=1	=9	=9	=100	=870	=False	[NULL]	
=2583	=6596	=1	=9	=9	=100	=1320	=False	[NULL]	
=2584	=6596	=1	=9	=9	=100	=1320	=False	[NULL]	
=2585	=6596	=1	=9	=9	=100	=1358	=False	[NULL]	
=2586	=6596	=1	=9	=9	=100	=1358	=False	[NULL]	
=2587	=6596	=1	=9	=9	=100	=1328	=False	[NULL]	
=2588	=6596	=1	=9	=9	=100	=1273	=False	[NULL]	
=2589	=6596	=1	=9	=9	=100	=1273	=False	[NULL]	
=2590	=6596	=1	=9	=9	=50	=1273	=False	[NULL]	
=2591	=6596	=1	=9	=9	=50	=1308	=False	[NULL]	
=2592	=6596	=1	=9	=9	=100	=869	=False	[NULL]	
=2593	=6597	=2	=11	=11	=125	=1186	=False	[NULL]	
=2594	=6597	=2	=6	=11	=100	=1186	=False	[NULL]	
=2595	=6597	=2	=6	=11	=100	=1320	=False	[NULL]	
=2596	=6597	=2	=11	=11	=100	=1320	=False	[NULL]	
=2597	=6597	=2	=11	=11	=100	=1273	=False	[NULL]	
=2598	=6597	=2	=11	=11	=100	=1273	=False	[NULL]	
=2599	=6597	=2	=11	=11	=80	=957	=False	[NULL]	
=2600	=6597	=2	=11	=11	=80	=957	=False	[NULL]	
=2601	=6598	=2	=13	=13	=75	=860	=False	[NULL]	
=2602	=6598	=2	=13	=13	=75	=860	=False	[NULL]	
=2603	=6598	=2	=13	=13	=75	=860	=False	[NULL]	
=2604	=6599	=2	=15	=15	=175	=1272	=False	[NULL]	
=2605	=6599	=2	=10	=15	=75	=1199	=False	[NULL]	
=2606	=6599	=2	=10	=15	=75	=1199	=False	[NULL]	
=2607	=6599	=2	=15	=15	=175	=1199	=False	[NULL]	
=2608	=6599	=2	=15	=15	=175	=958	=False	[NULL]	
=2609	=6599	=2	=15	=15	=175	=958	=False	[NULL]	
=2610	=6600	=2	=13	=13	=75	=1213	=False	[NULL]	
=2611	=6600	=2	=13	=13	=100	=1213	=False	[NULL]	
=2612	=6600	=2	=13	=13	=100	=1213	=False	[NULL]	
=2613	=6601	=1	=11	=11	=150	=843	=False	[NULL]	
=2614	=6601	=1	=11	=11	=150	=843	=False	[NULL]	
=2615	=6601	=1	=11	=11	=150	=843	=False	[NULL]	
=2616	=6602	=5	=25	=30	=100	=1289	=False	[NULL]	
=2617	=6602	=5	=25	=30	=100	=1289	=False	[NULL]	
=2618	=6602	=5	=25	=30	=100	=1289	=False	[NULL]	
=2619	=6603	=2	=17	=17	=125	=815	=False	[NULL]	
=2620	=6603	=2	=17	=17	=125	=815	=False	[NULL]	
=2621	=6603	=2	=17	=17	=125	=815	=False	[NULL]	
=2622	=6604	=2	=17	=17	=125	=797	=False	[NULL]	
=2623	=6604	=2	=17	=17	=125	=1352	=False	[NULL]	
=2624	=6604	=2	=17	=17	=125	=1352	=False	[NULL]	
=2625	=6604	=2	=17	=17	=125	=1352	=False	[NULL]	
=2626	=6605	=2	=17	=17	=125	=811	=False	[NULL]	
=2627	=6605	=2	=17	=17	=125	=811	=False	[NULL]	
=2628	=6605	=2	=17	=17	=125	=811	=False	[NULL]	
=2629	=6606	=2	=17	=17	=150	=1241	=False	[NULL]	
=2630	=6606	=2	=17	=17	=150	=1241	=False	[NULL]	
=2631	=6606	=2	=17	=17	=150	=1241	=False	[NULL]	
=2632	=6607	=4	=20	=20	=125	=799	=False	[NULL]	
=2633	=6607	=4	=20	=20	=125	=799	=False	[NULL]	
=2634	=6607	=4	=20	=20	=125	=799	=False	[NULL]	
=2635	=6608	=2	=15	=15	=125	=1172	=False	[NULL]	
=2636	=6608	=2	=8	=15	=200	=1338	=False	[NULL]	
=2637	=6608	=2	=8	=15	=200	=1338	=False	[NULL]	
=2638	=6608	=2	=8	=15	=200	=1338	=False	[NULL]	
=2639	=6608	=2	=8	=15	=100	=1367	=False	[NULL]	
=2640	=6609	=2	=15	=15	=125	=1079	=False	[NULL]	
=2641	=6609	=2	=10	=15	=100	=828	=False	[NULL]	
=2642	=6609	=2	=10	=15	=100	=828	=False	[NULL]	
=2643	=6609	=2	=10	=15	=100	=828	=False	[NULL]	
=2644	=6610	=2	=15	=15	=75	=831	=False	[NULL]	
=2645	=6610	=2	=15	=15	=75	=831	=False	[NULL]	
=2646	=6610	=2	=15	=15	=75	=831	=False	[NULL]	
=2647	=6611	=2	=15	=15	=125	=1212	=False	[NULL]	
=2648	=6611	=2	=15	=15	=100	=1212	=False	[NULL]	
=2649	=6611	=2	=12	=15	=100	=1172	=False	[NULL]	
=2650	=6611	=2	=12	=15	=125	=1172	=False	[NULL]	
=2651	=6611	=2	=12	=15	=125	=1172	=False	[NULL]	
=2652	=6611	=2	=12	=15	=100	=1172	=False	[NULL]	
=2653	=6611	=2	=12	=15	=100	=1172	=False	[NULL]	
=2654	=6611	=2	=12	=15	=80	=1172	=False	[NULL]	
=2655	=6611	=2	=12	=15	=80	=1365	=False	[NULL]	
=2656	=6612	=2	=15	=17	=175	=958	=False	[NULL]	
=2657	=6612	=2	=15	=17	=175	=958	=False	[NULL]	
=2658	=6612	=2	=8	=17	=80	=958	=False	[NULL]	
=2659	=6612	=2	=8	=17	=80	=1365	=False	[NULL]	
=2660	=6612	=2	=8	=17	=80	=1365	=False	[NULL]	
=2661	=6612	=2	=8	=17	=125	=1083	=False	[NULL]	
=2662	=6612	=2	=8	=17	=80	=1083	=False	[NULL]	
=2663	=6612	=2	=8	=17	=80	=845	=False	[NULL]	
=2664	=6612	=2	=8	=17	=125	=847	=False	[NULL]	
=2665	=6613	=2	=12	=17	=100	=842	=False	[NULL]	
=2666	=6613	=2	=12	=17	=100	=842	=False	[NULL]	
=2667	=6613	=2	=12	=17	=100	=842	=False	[NULL]	
=2668	=6614	=4	=15	=20	=100	=1307	=False	[NULL]	
=2669	=6614	=4	=15	=20	=100	=1307	=False	[NULL]	
=2670	=6614	=1	=15	=20	=100	=1307	=False	[NULL]	
=2671	=6614	=1	=12	=20	=100	=1246	=False	[NULL]	
=2672	=6614	=1	=12	=20	=100	=1246	=False	[NULL]	
=2673	=6615	=2	=15	=15	=100	=1246	=False	[NULL]	
=2674	=6615	=2	=15	=15	=100	=1246	=False	[NULL]	
=2675	=6615	=2	=10	=15	=125	=847	=False	[NULL]	
=2676	=6615	=2	=10	=15	=125	=847	=False	[NULL]	
=2677	=6615	=2	=10	=15	=80	=845	=False	[NULL]	
=2678	=6616	=2	=15	=15	=75	=862	=False	[NULL]	
=2679	=6616	=2	=15	=15	=80	=862	=False	[NULL]	
=2680	=6616	=2	=15	=15	=80	=862	=False	[NULL]	
=2681	=6617	=2	=11	=11	=75	=827	=False	[NULL]	
=2682	=6617	=2	=11	=11	=80	=827	=False	[NULL]	
=2683	=6617	=2	=11	=11	=80	=827	=False	[NULL]	
=2684	=6618	=1	=6	=9	=125	=1076	=False	[NULL]	
=2685	=6618	=1	=6	=9	=150	=1076	=False	[NULL]	
=2686	=6618	=1	=6	=9	=150	=1314	=False	[NULL]	
=2687	=6618	=1	=6	=9	=150	=1314	=False	[NULL]	
=2688	=6618	=1	=6	=9	=150	=1076	=False	[NULL]	
=2689	=6618	=1	=6	=9	=125	=1076	=False	[NULL]	
=2690	=6618	=1	=6	=9	=125	=1076	=False	[NULL]	
=2691	=6619	=1	=6	=9	=125	=878	=False	[NULL]	
=2692	=6619	=1	=6	=6	=100	=878	=False	[NULL]	
=2693	=6619	=1	=6	=6	=100	=878	=False	[NULL]	
=2694	=6620	=2	=13	=13	=75	=1006	=False	[NULL]	
=2695	=6620	=2	=13	=13	=80	=1006	=False	[NULL]	
=2696	=6620	=2	=13	=13	=80	=1006	=False	[NULL]	
=2697	=6621	=2	=11	=11	=75	=857	=False	[NULL]	
=2698	=6621	=2	=11	=11	=75	=857	=False	[NULL]	
=2699	=6621	=2	=11	=11	=75	=857	=False	[NULL]	
=2700	=6964	=1	=9	=9	=100	=869	=False	[NULL]	
=2701	=6964	=1	=9	=9	=100	=869	=False	[NULL]	
=2702	=6964	=1	=9	=9	=100	=869	=False	[NULL]	
=2703	=6964	=1	=9	=9	=100	=869	=False	[NULL]	
=2704	=6964	=1	=9	=9	=100	=869	=False	[NULL]	
=2705	=6964	=1	=9	=9	=100	=869	=False	[NULL]	
=2706	=6964	=1	=9	=9	=100	=869	=False	[NULL]	
=2707	=6964	=1	=9	=9	=100	=869	=False	[NULL]	
=2708	=6965	=1	=9	=9	=100	=868	=False	[NULL]	
=2709	=6965	=1	=9	=9	=100	=1362	=False	[NULL]	
=2710	=6965	=1	=9	=9	=100	=1362	=False	[NULL]	
=2711	=6965	=1	=9	=9	=100	=1362	=False	[NULL]	
=2712	=6965	=1	=9	=9	=100	=1362	=False	[NULL]	
=2713	=6965	=1	=9	=9	=100	=1362	=False	[NULL]	
=2714	=6965	=1	=9	=9	=100	=1362	=False	[NULL]	
=2715	=6965	=1	=9	=9	=100	=1362	=False	[NULL]	
=2716	=6965	=1	=9	=9	=100	=1362	=False	[NULL]	
=2717	=6966	=1	=9	=9	=100	=1195	=False	[NULL]	
=2718	=6966	=1	=9	=9	=100	=866	=False	[NULL]	
=2719	=6966	=1	=9	=9	=100	=866	=False	[NULL]	
=2720	=6966	=1	=9	=9	=100	=866	=False	[NULL]	
=2721	=6966	=1	=9	=9	=100	=1273	=False	[NULL]	
=2722	=6966	=1	=9	=9	=100	=1273	=False	[NULL]	
=2723	=6966	=1	=9	=9	=100	=1273	=False	[NULL]	
=2724	=6966	=1	=9	=9	=100	=1273	=False	[NULL]	
=2725	=6966	=1	=9	=9	=100	=1273	=False	[NULL]	
=2726	=6966	=1	=9	=9	=100	=1273	=False	[NULL]	
=2727	=6967	=1	=9	=9	=100	=1042	=False	[NULL]	
=2728	=6967	=1	=9	=9	=100	=1042	=False	[NULL]	
=2729	=6967	=1	=9	=9	=100	=1042	=False	[NULL]	
=2730	=6967	=1	=9	=9	=100	=1042	=False	[NULL]	
=2731	=6967	=1	=9	=9	=100	=870	=False	[NULL]	
=2732	=6967	=1	=9	=9	=100	=870	=False	[NULL]	
=2733	=6967	=1	=9	=9	=100	=870	=False	[NULL]	
=2734	=6967	=1	=9	=9	=100	=870	=False	[NULL]	
=2735	=6967	=1	=9	=9	=100	=870	=False	[NULL]	
=2736	=6968	=2	=11	=11	=100	=1269	=False	[NULL]	
=2737	=6968	=2	=11	=11	=100	=1328	=False	[NULL]	
=2738	=6968	=2	=11	=11	=100	=1328	=False	[NULL]	
=2739	=6968	=2	=11	=11	=100	=1328	=False	[NULL]	
=2740	=6968	=2	=11	=11	=100	=1328	=False	[NULL]	
=2741	=6968	=2	=11	=11	=100	=1328	=False	[NULL]	
=2742	=6968	=2	=11	=11	=100	=1328	=False	[NULL]	
=2743	=6968	=2	=11	=11	=100	=1328	=False	[NULL]	
=2744	=6968	=2	=11	=11	=100	=1328	=False	[NULL]	
=2745	=6969	=2	=15	=15	=75	=1158	=False	[NULL]	
=2746	=6969	=2	=15	=15	=80	=1158	=False	[NULL]	
=2747	=6969	=2	=15	=15	=80	=1158	=False	[NULL]	
=2748	=6969	=2	=15	=15	=80	=1158	=False	[NULL]	
=2749	=6969	=2	=15	=15	=80	=1158	=False	[NULL]	
=2750	=6969	=2	=15	=15	=80	=1158	=False	[NULL]	
=2751	=6969	=2	=15	=15	=80	=1158	=False	[NULL]	
=2752	=6969	=2	=15	=15	=80	=1158	=False	[NULL]	
=2753	=6970	=2	=13	=13	=75	=851	=False	[NULL]	
=2754	=6970	=2	=13	=13	=100	=851	=False	[NULL]	
=2755	=6970	=2	=13	=13	=100	=851	=False	[NULL]	
=2756	=6970	=2	=13	=13	=100	=851	=False	[NULL]	
=2757	=6970	=2	=13	=13	=100	=851	=False	[NULL]	
=2758	=6970	=2	=13	=13	=100	=851	=False	[NULL]	
=2759	=6970	=2	=13	=13	=100	=851	=False	[NULL]	
=2760	=6970	=2	=13	=13	=100	=851	=False	[NULL]	
=2761	=6971	=2	=11	=11	=100	=964	=False	[NULL]	
=2762	=6971	=2	=11	=11	=100	=964	=False	[NULL]	
=2763	=6971	=2	=11	=11	=100	=964	=False	[NULL]	
=2764	=6971	=2	=11	=11	=100	=964	=False	[NULL]	
=2765	=6971	=2	=11	=11	=100	=964	=False	[NULL]	
=2766	=6971	=2	=11	=11	=100	=964	=False	[NULL]	
=2767	=6971	=2	=11	=11	=100	=964	=False	[NULL]	
=2768	=6971	=2	=11	=11	=100	=964	=False	[NULL]	
=2769	=6972	=2	=11	=11	=125	=847	=False	[NULL]	
=2770	=6972	=2	=11	=11	=125	=847	=False	[NULL]	
=2771	=6972	=2	=11	=11	=125	=847	=False	[NULL]	
=2772	=6972	=2	=11	=11	=125	=847	=False	[NULL]	
=2773	=6972	=2	=11	=11	=125	=847	=False	[NULL]	
=2774	=6972	=2	=11	=11	=125	=847	=False	[NULL]	
=2775	=6972	=2	=11	=11	=125	=847	=False	[NULL]	
=2776	=6972	=2	=11	=11	=125	=847	=False	[NULL]	
=2777	=6973	=2	=15	=15	=150	=843	=False	[NULL]	
=2778	=6973	=2	=15	=15	=150	=843	=False	[NULL]	
=2779	=6973	=2	=15	=15	=150	=843	=False	[NULL]	
=2780	=6973	=2	=15	=15	=150	=843	=False	[NULL]	
=2781	=6973	=2	=15	=15	=150	=843	=False	[NULL]	
=2782	=6973	=2	=15	=15	=150	=843	=False	[NULL]	
=2783	=6973	=2	=15	=15	=150	=843	=False	[NULL]	
=2784	=6973	=2	=15	=15	=150	=843	=False	[NULL]	
=2785	=6974	=2	=11	=11	=175	=812	=False	[NULL]	
=2786	=6974	=2	=11	=11	=175	=812	=False	[NULL]	
=2787	=6974	=2	=11	=11	=175	=812	=False	[NULL]	
=2788	=6974	=2	=11	=11	=175	=812	=False	[NULL]	
=2789	=6974	=2	=11	=11	=175	=812	=False	[NULL]	
=2790	=6974	=2	=11	=11	=175	=812	=False	[NULL]	
=2791	=6974	=2	=11	=11	=175	=812	=False	[NULL]	
=2792	=6974	=2	=11	=11	=175	=812	=False	[NULL]	
=2793	=6975	=1	=6	=6	=125	=860	=False	[NULL]	
=2794	=6975	=2	=11	=11	=75	=860	=False	[NULL]	
=2795	=6975	=2	=11	=11	=75	=860	=False	[NULL]	
=2796	=6975	=2	=11	=11	=75	=860	=False	[NULL]	
=2797	=6975	=2	=11	=11	=75	=860	=False	[NULL]	
=2798	=6975	=2	=11	=11	=75	=860	=False	[NULL]	
=2799	=6975	=2	=11	=11	=75	=860	=False	[NULL]	
=2800	=6975	=2	=11	=11	=75	=860	=False	[NULL]	
=2801	=6976	=4	=25	=30	=100	=1289	=False	[NULL]	
=2802	=6976	=4	=25	=30	=100	=1289	=False	[NULL]	
=2803	=6976	=4	=25	=30	=100	=1289	=False	[NULL]	
=2804	=6976	=4	=25	=30	=100	=1289	=False	[NULL]	
=2805	=6976	=4	=25	=30	=100	=1289	=False	[NULL]	
=2806	=6976	=4	=25	=30	=100	=1289	=False	[NULL]	
=2807	=6976	=4	=25	=30	=100	=1289	=False	[NULL]	
=2808	=6976	=4	=25	=30	=100	=1289	=False	[NULL]	
=2809	=6977	=2	=17	=17	=125	=799	=False	[NULL]	
=2810	=6977	=2	=17	=17	=125	=799	=False	[NULL]	
=2811	=6977	=2	=17	=17	=125	=799	=False	[NULL]	
=2812	=6977	=2	=17	=17	=125	=799	=False	[NULL]	
=2813	=6977	=2	=17	=17	=125	=799	=False	[NULL]	
=2814	=6977	=2	=17	=17	=125	=799	=False	[NULL]	
=2815	=6977	=2	=17	=17	=125	=799	=False	[NULL]	
=2816	=6977	=2	=17	=17	=125	=799	=False	[NULL]	
=2817	=6978	=2	=17	=17	=125	=811	=False	[NULL]	
=2818	=6978	=2	=17	=17	=125	=811	=False	[NULL]	
=2819	=6978	=2	=17	=17	=125	=811	=False	[NULL]	
=2820	=6978	=2	=17	=17	=125	=811	=False	[NULL]	
=2821	=6978	=2	=17	=17	=125	=811	=False	[NULL]	
=2822	=6978	=2	=17	=17	=125	=811	=False	[NULL]	
=2823	=6978	=2	=17	=17	=125	=811	=False	[NULL]	
=2824	=6978	=2	=17	=17	=125	=811	=False	[NULL]	
=2825	=6979	=2	=17	=17	=150	=1241	=False	[NULL]	
=2826	=6979	=2	=17	=17	=150	=1241	=False	[NULL]	
=2827	=6979	=2	=17	=17	=150	=1241	=False	[NULL]	
=2828	=6979	=2	=17	=17	=150	=1241	=False	[NULL]	
=2829	=6979	=2	=17	=17	=150	=1241	=False	[NULL]	
=2830	=6979	=2	=17	=17	=150	=1241	=False	[NULL]	
=2831	=6979	=2	=17	=17	=150	=1241	=False	[NULL]	
=2832	=6979	=2	=17	=17	=150	=1241	=False	[NULL]	
=2833	=6980	=2	=15	=15	=125	=819	=False	[NULL]	
=2834	=6980	=2	=15	=15	=125	=819	=False	[NULL]	
=2835	=6980	=2	=15	=15	=125	=819	=False	[NULL]	
=2836	=6980	=2	=15	=15	=125	=819	=False	[NULL]	
=2837	=6980	=2	=15	=15	=125	=819	=False	[NULL]	
=2838	=6980	=2	=15	=15	=125	=819	=False	[NULL]	
=2839	=6980	=2	=15	=15	=125	=819	=False	[NULL]	
=2840	=6980	=2	=15	=15	=125	=819	=False	[NULL]	
=2841	=6981	=2	=20	=20	=100	=828	=False	[NULL]	
=2842	=6981	=2	=20	=20	=100	=1277	=False	[NULL]	
=2843	=6981	=2	=20	=20	=125	=1277	=False	[NULL]	
=2844	=6981	=2	=20	=20	=125	=1277	=False	[NULL]	
=2845	=6981	=2	=20	=20	=125	=1277	=False	[NULL]	
=2846	=6981	=2	=20	=20	=125	=1277	=False	[NULL]	
=2847	=6981	=2	=20	=20	=125	=1277	=False	[NULL]	
=2848	=6981	=2	=20	=20	=125	=1277	=False	[NULL]	
=2849	=6981	=2	=20	=20	=125	=1277	=False	[NULL]	
=2850	=6981	=2	=20	=20	=125	=1277	=False	[NULL]	
=2851	=6982	=2	=11	=11	=300	=903	=False	[NULL]	
=2852	=6982	=2	=11	=11	=125	=815	=False	[NULL]	
=2853	=6982	=2	=11	=11	=125	=815	=False	[NULL]	
=2854	=6982	=2	=11	=11	=125	=815	=False	[NULL]	
=2855	=6982	=2	=11	=11	=125	=815	=False	[NULL]	
=2856	=6982	=2	=11	=11	=125	=815	=False	[NULL]	
=2857	=6982	=2	=11	=11	=125	=815	=False	[NULL]	
