Id	SupplierId	ItemId	Code	
=5099	=10	=561	[NULL]	
=5100	=10	=568	[NULL]	
=5101	=10	=569	[NULL]	
=5102	=10	=570	[NULL]	
=5103	=10	=571	[NULL]	
=5104	=10	=572	[NULL]	
=5105	=10	=573	[NULL]	
=5106	=10	=574	[NULL]	
=5107	=10	=575	[NULL]	
=5108	=10	=577	[NULL]	
=5109	=10	=578	[NULL]	
=5110	=10	=580	[NULL]	
=5111	=10	=583	[NULL]	
=5112	=10	=584	[NULL]	
=5113	=10	=585	[NULL]	
=5114	=10	=586	[NULL]	
=5115	=10	=587	[NULL]	
=5116	=10	=588	[NULL]	
=5117	=10	=589	[NULL]	
=5118	=10	=590	[NULL]	
=5119	=10	=593	[NULL]	
=5120	=10	=594	[NULL]	
=5121	=10	=599	[NULL]	
=5122	=10	=603	[NULL]	
=5123	=10	=604	[NULL]	
=5124	=10	=607	[NULL]	
=5125	=10	=609	[NULL]	
=5126	=10	=610	[NULL]	
=5127	=10	=611	[NULL]	
=5128	=10	=614	[NULL]	
=5129	=10	=615	[NULL]	
=5130	=10	=618	[NULL]	
=5131	=10	=619	[NULL]	
=5132	=10	=622	[NULL]	
=5133	=10	=623	[NULL]	
=5134	=10	=624	[NULL]	
=5135	=10	=625	[NULL]	
=5136	=10	=626	[NULL]	
=5137	=10	=627	[NULL]	
=5138	=10	=631	[NULL]	
=5139	=10	=633	[NULL]	
=5140	=10	=634	[NULL]	
=5141	=10	=635	[NULL]	
=5142	=10	=637	[NULL]	
=5143	=10	=639	[NULL]	
=5144	=10	=649	[NULL]	
=5145	=10	=650	[NULL]	
=5146	=10	=651	[NULL]	
=5147	=10	=652	[NULL]	
=5148	=10	=653	[NULL]	
=5149	=10	=654	[NULL]	
=5150	=10	=655	[NULL]	
=5151	=10	=656	[NULL]	
=5152	=10	=657	[NULL]	
=5153	=10	=658	[NULL]	
=5154	=10	=659	[NULL]	
=5155	=10	=660	[NULL]	
=5156	=10	=661	[NULL]	
=5157	=10	=662	[NULL]	
=5158	=10	=663	[NULL]	
=5159	=10	=664	[NULL]	
=5160	=10	=665	[NULL]	
=5161	=10	=666	[NULL]	
=5162	=10	=667	[NULL]	
=5163	=10	=668	[NULL]	
=5164	=10	=671	[NULL]	
=5165	=10	=672	[NULL]	
=5166	=10	=673	[NULL]	
=5167	=10	=677	[NULL]	
=5168	=10	=678	[NULL]	
=5169	=10	=681	[NULL]	
=5170	=10	=682	[NULL]	
=5171	=10	=685	[NULL]	
=5172	=10	=686	[NULL]	
=5173	=10	=687	[NULL]	
=5174	=10	=692	[NULL]	
=5175	=10	=695	[NULL]	
=5176	=10	=696	[NULL]	
=5177	=10	=697	[NULL]	
=5178	=10	=700	[NULL]	
=5179	=10	=703	[NULL]	
=5180	=10	=705	[NULL]	
=5181	=10	=706	[NULL]	
=5182	=10	=707	[NULL]	
=5183	=10	=711	[NULL]	
=5184	=10	=713	[NULL]	
=5185	=10	=714	[NULL]	
=5186	=10	=715	[NULL]	
=5187	=10	=716	[NULL]	
=5188	=10	=718	[NULL]	
=5189	=10	=719	[NULL]	
=5190	=10	=725	[NULL]	
=5191	=10	=726	[NULL]	
=5192	=10	=727	[NULL]	
=5193	=10	=728	[NULL]	
=5194	=10	=729	[NULL]	
=5195	=10	=730	[NULL]	
=5196	=10	=731	[NULL]	
=5197	=10	=732	[NULL]	
=5198	=10	=733	[NULL]	
=5199	=10	=734	[NULL]	
=5200	=10	=735	[NULL]	
=5201	=10	=736	[NULL]	
=5202	=10	=738	[NULL]	
=5203	=10	=739	[NULL]	
=5204	=10	=745	[NULL]	
=5205	=10	=746	[NULL]	
=5206	=10	=749	[NULL]	
=5207	=10	=752	[NULL]	
=5208	=10	=753	[NULL]	
=5209	=10	=754	[NULL]	
=5210	=10	=757	[NULL]	
=5211	=10	=758	[NULL]	
=5212	=10	=759	[NULL]	
=5213	=10	=760	[NULL]	
=5214	=10	=761	[NULL]	
=5215	=10	=762	[NULL]	
=5216	=10	=763	[NULL]	
=5217	=10	=764	[NULL]	
=5218	=10	=765	[NULL]	
=5219	=10	=766	[NULL]	
=5220	=10	=767	[NULL]	
=5221	=10	=770	[NULL]	
=5222	=10	=771	[NULL]	
=5223	=10	=772	[NULL]	
=5224	=10	=773	[NULL]	
=5225	=10	=774	[NULL]	
=5226	=10	=775	[NULL]	
=5227	=10	=776	[NULL]	
=5228	=10	=777	[NULL]	
=5229	=10	=778	[NULL]	
=5230	=10	=779	[NULL]	
=5231	=10	=780	[NULL]	
=5232	=10	=781	[NULL]	
=5233	=10	=782	[NULL]	
=5234	=10	=783	[NULL]	
=5235	=10	=784	[NULL]	
=5236	=10	=785	[NULL]	
=5237	=10	=788	[NULL]	
=5238	=10	=789	[NULL]	
=5239	=10	=791	[NULL]	
=5240	=10	=792	[NULL]	
=5241	=10	=793	[NULL]	
=5242	=10	=794	[NULL]	
=5243	=10	=797	[NULL]	
=5244	=10	=798	[NULL]	
=5245	=10	=799	[NULL]	
=5246	=10	=800	[NULL]	
=5247	=10	=801	[NULL]	
=5248	=10	=802	[NULL]	
=5249	=10	=803	[NULL]	
=5250	=10	=804	[NULL]	
=5251	=10	=805	[NULL]	
=5252	=10	=806	[NULL]	
=5253	=10	=807	[NULL]	
=5254	=10	=808	[NULL]	
=5255	=10	=809	[NULL]	
=5256	=10	=810	[NULL]	
=5257	=10	=811	[NULL]	
=5258	=10	=812	[NULL]	
=5259	=10	=813	[NULL]	
=5260	=10	=814	[NULL]	
=5261	=10	=815	[NULL]	
=5262	=10	=816	[NULL]	
=5263	=10	=817	[NULL]	
=5264	=10	=818	[NULL]	
=5265	=10	=819	[NULL]	
=5266	=10	=820	[NULL]	
=5267	=10	=821	[NULL]	
=5268	=10	=822	[NULL]	
=5269	=10	=823	[NULL]	
=5270	=10	=825	[NULL]	
=5271	=10	=826	[NULL]	
=5272	=10	=827	[NULL]	
=5273	=10	=828	[NULL]	
=5274	=10	=829	[NULL]	
=5275	=10	=830	[NULL]	
=5276	=10	=831	[NULL]	
=5277	=10	=832	[NULL]	
=5278	=10	=833	[NULL]	
=5279	=10	=834	[NULL]	
=5280	=10	=835	[NULL]	
=5281	=10	=836	[NULL]	
=5282	=10	=837	[NULL]	
=5283	=10	=838	[NULL]	
=5284	=10	=839	[NULL]	
=5285	=10	=840	[NULL]	
=5286	=10	=841	[NULL]	
=5287	=10	=842	[NULL]	
=5288	=10	=849	[NULL]	
=5289	=10	=850	[NULL]	
=5290	=10	=851	[NULL]	
=5291	=10	=852	[NULL]	
=5292	=10	=853	[NULL]	
=5293	=10	=854	[NULL]	
=5294	=10	=855	[NULL]	
=5295	=10	=856	[NULL]	
=5296	=10	=857	[NULL]	
=5297	=10	=858	[NULL]	
=5298	=10	=859	[NULL]	
=5299	=10	=862	[NULL]	
=5300	=10	=864	[NULL]	
=5301	=10	=866	[NULL]	
=5302	=10	=867	[NULL]	
=5303	=10	=868	[NULL]	
=5304	=10	=869	[NULL]	
=5305	=10	=870	[NULL]	
=5306	=10	=871	[NULL]	
=5307	=10	=872	[NULL]	
=5308	=10	=873	[NULL]	
=5309	=10	=874	[NULL]	
=5310	=10	=875	[NULL]	
=5311	=10	=876	[NULL]	
=5312	=10	=880	[NULL]	
=5313	=10	=881	[NULL]	
=5314	=10	=882	[NULL]	
=5315	=10	=883	[NULL]	
=5316	=10	=884	[NULL]	
=5317	=10	=885	[NULL]	
=5318	=10	=886	[NULL]	
=5319	=10	=889	[NULL]	
=5320	=10	=890	[NULL]	
=5321	=10	=891	[NULL]	
=5322	=10	=892	[NULL]	
=5323	=10	=894	[NULL]	
=5324	=10	=895	[NULL]	
=5325	=10	=897	[NULL]	
=5326	=10	=898	[NULL]	
=5327	=10	=899	[NULL]	
=5328	=10	=900	[NULL]	
=5329	=10	=901	[NULL]	
=5330	=10	=902	[NULL]	
=5331	=10	=903	[NULL]	
=5332	=10	=904	[NULL]	
=5333	=10	=905	[NULL]	
=5334	=10	=906	[NULL]	
=5335	=10	=907	[NULL]	
=5336	=10	=908	[NULL]	
=5337	=10	=909	[NULL]	
=5338	=10	=910	[NULL]	
=5339	=10	=911	[NULL]	
=5340	=10	=912	[NULL]	
=5341	=10	=913	[NULL]	
=5342	=10	=914	[NULL]	
=5343	=10	=915	[NULL]	
=5344	=10	=916	[NULL]	
=5345	=10	=917	[NULL]	
=5346	=10	=918	[NULL]	
=5347	=10	=920	[NULL]	
=5348	=10	=921	[NULL]	
=5349	=10	=922	[NULL]	
=5350	=10	=923	[NULL]	
=5351	=10	=924	[NULL]	
=5352	=10	=925	[NULL]	
=5353	=10	=926	[NULL]	
=5354	=10	=927	[NULL]	
=5355	=10	=928	[NULL]	
=5356	=10	=929	[NULL]	
=5357	=10	=930	[NULL]	
=5358	=10	=931	[NULL]	
=5359	=10	=932	[NULL]	
=5360	=10	=933	[NULL]	
=5361	=10	=934	[NULL]	
=5362	=10	=935	[NULL]	
=5363	=10	=936	[NULL]	
=5364	=10	=937	[NULL]	
=5365	=10	=938	[NULL]	
=5366	=10	=939	[NULL]	
=5367	=10	=940	[NULL]	
=5368	=10	=941	[NULL]	
=5369	=10	=942	[NULL]	
=5370	=10	=943	[NULL]	
=5371	=10	=944	[NULL]	
=5372	=10	=945	[NULL]	
=5373	=10	=946	[NULL]	
=5374	=10	=947	[NULL]	
=5375	=10	=948	[NULL]	
=5376	=10	=949	[NULL]	
=5377	=10	=950	[NULL]	
=5378	=10	=951	[NULL]	
=5379	=10	=952	[NULL]	
=5380	=10	=954	[NULL]	
=5381	=10	=955	[NULL]	
=5382	=10	=956	[NULL]	
=5383	=10	=957	[NULL]	
=5384	=10	=958	[NULL]	
=5385	=10	=959	[NULL]	
=5386	=10	=960	[NULL]	
=5387	=10	=961	[NULL]	
=5388	=10	=962	[NULL]	
=5389	=10	=963	[NULL]	
=5390	=10	=964	[NULL]	
=5391	=10	=965	[NULL]	
=5392	=10	=966	[NULL]	
=5393	=10	=967	[NULL]	
=5394	=10	=968	[NULL]	
=5395	=10	=969	[NULL]	
=5396	=10	=970	[NULL]	
=5397	=10	=971	[NULL]	
=5398	=10	=972	[NULL]	
=5399	=10	=973	[NULL]	
=5400	=10	=974	[NULL]	
=5401	=10	=975	[NULL]	
=5402	=10	=976	[NULL]	
=5403	=10	=977	[NULL]	
=5404	=10	=978	[NULL]	
=5405	=10	=979	[NULL]	
=5406	=10	=980	[NULL]	
=5407	=10	=981	[NULL]	
=5408	=10	=982	[NULL]	
=5409	=10	=983	[NULL]	
=5410	=10	=984	[NULL]	
=5411	=10	=985	[NULL]	
=5412	=10	=986	[NULL]	
=5413	=10	=987	[NULL]	
=5414	=10	=988	[NULL]	
=5415	=10	=989	[NULL]	
=5416	=10	=990	[NULL]	
=5417	=10	=991	[NULL]	
=5418	=10	=992	[NULL]	
=5419	=10	=993	[NULL]	
=5420	=10	=994	[NULL]	
=5421	=10	=995	[NULL]	
=5422	=10	=996	[NULL]	
=5423	=10	=997	[NULL]	
=5424	=10	=998	[NULL]	
=5425	=10	=999	[NULL]	
=5426	=10	=1000	[NULL]	
=5427	=10	=1001	[NULL]	
=5428	=10	=1002	[NULL]	
=5429	=10	=1003	[NULL]	
=5430	=10	=1004	[NULL]	
=5431	=10	=1005	[NULL]	
=5432	=10	=1006	[NULL]	
=5433	=10	=1007	[NULL]	
=5434	=10	=1008	[NULL]	
=5435	=10	=1009	[NULL]	
=5436	=10	=1010	[NULL]	
=5437	=10	=1011	[NULL]	
=5438	=10	=1012	[NULL]	
=5439	=10	=1013	[NULL]	
=5440	=10	=1014	[NULL]	
=5441	=10	=1015	[NULL]	
=5442	=10	=1016	[NULL]	
=5443	=10	=1017	[NULL]	
=5444	=10	=1018	[NULL]	
=5445	=10	=1019	[NULL]	
=5446	=10	=1021	[NULL]	
=5447	=10	=1022	[NULL]	
=5448	=10	=1023	[NULL]	
=5449	=10	=1024	[NULL]	
=5450	=10	=1025	[NULL]	
=5451	=10	=1026	[NULL]	
=5452	=10	=1027	[NULL]	
=5453	=10	=1028	[NULL]	
=5454	=10	=1029	[NULL]	
=5455	=10	=1030	[NULL]	
=5456	=10	=1031	[NULL]	
=5457	=10	=1032	[NULL]	
=5458	=10	=1033	[NULL]	
=5459	=10	=1034	[NULL]	
=5460	=10	=1035	[NULL]	
=5461	=10	=1036	[NULL]	
=5462	=10	=1037	[NULL]	
=5463	=10	=1038	[NULL]	
=5464	=10	=1039	[NULL]	
=5465	=10	=1040	[NULL]	
=5466	=10	=1041	[NULL]	
=5467	=10	=1042	[NULL]	
=5468	=10	=1043	[NULL]	
=5469	=10	=1044	[NULL]	
=5470	=10	=1045	[NULL]	
=5471	=10	=1046	[NULL]	
=5472	=10	=1047	[NULL]	
=5473	=10	=1048	[NULL]	
=5474	=10	=1049	[NULL]	
=5475	=10	=1050	[NULL]	
=5476	=10	=1051	[NULL]	
=5477	=10	=1052	[NULL]	
=5478	=10	=1053	[NULL]	
=5479	=10	=1054	[NULL]	
=5480	=10	=1055	[NULL]	
=5481	=10	=1056	[NULL]	
=5482	=10	=1057	[NULL]	
=5483	=10	=1058	[NULL]	
=5484	=10	=1059	[NULL]	
=5485	=10	=1060	[NULL]	
=5486	=10	=1061	[NULL]	
=5487	=10	=1062	[NULL]	
=5488	=10	=1063	[NULL]	
=5489	=10	=1064	[NULL]	
=5490	=10	=1065	[NULL]	
=5491	=10	=1066	[NULL]	
=5492	=10	=1067	[NULL]	
=5493	=10	=1068	[NULL]	
=5494	=10	=1069	[NULL]	
=5495	=10	=1070	[NULL]	
=5496	=10	=1072	[NULL]	
=5497	=10	=1073	[NULL]	
=5498	=10	=1074	[NULL]	
=5499	=10	=1075	[NULL]	
=5500	=10	=1076	[NULL]	
=5503	=11	=247	[NULL]	
=5504	=11	=248	[NULL]	
=5505	=11	=249	[NULL]	
=5506	=11	=250	[NULL]	
=5507	=11	=251	[NULL]	
=5508	=11	=252	[NULL]	
=5509	=11	=253	[NULL]	
=5510	=11	=254	[NULL]	
=5511	=11	=256	[NULL]	
=5512	=11	=258	[NULL]	
=5513	=11	=259	[NULL]	
=5514	=11	=260	[NULL]	
=5515	=11	=261	[NULL]	
=5516	=11	=264	[NULL]	
=5517	=11	=267	[NULL]	
=5518	=11	=268	[NULL]	
=5519	=11	=269	[NULL]	
=5520	=11	=272	[NULL]	
=5521	=11	=273	[NULL]	
=5522	=11	=274	[NULL]	
=5523	=11	=275	[NULL]	
=5524	=11	=280	[NULL]	
=5525	=11	=281	[NULL]	
=5526	=11	=282	[NULL]	
=5527	=11	=283	[NULL]	
=5528	=11	=284	[NULL]	
=5529	=11	=285	[NULL]	
=5530	=11	=286	[NULL]	
=5531	=11	=288	[NULL]	
=5532	=11	=289	[NULL]	
=5533	=11	=291	[NULL]	
=5534	=11	=292	[NULL]	
=5535	=11	=296	[NULL]	
=5536	=11	=299	[NULL]	
=5537	=11	=301	[NULL]	
=5538	=11	=308	[NULL]	
=5539	=11	=309	[NULL]	
=5540	=11	=310	[NULL]	
=5541	=11	=311	[NULL]	
=5542	=11	=312	[NULL]	
=5543	=11	=313	[NULL]	
=5544	=11	=316	[NULL]	
=5545	=11	=317	[NULL]	
=5546	=11	=318	[NULL]	
=5547	=11	=319	[NULL]	
=5548	=11	=321	[NULL]	
=5549	=11	=322	[NULL]	
=5550	=11	=324	[NULL]	
=5551	=11	=325	[NULL]	
=5552	=11	=327	[NULL]	
=5553	=11	=329	[NULL]	
=5554	=11	=330	[NULL]	
=5555	=11	=331	[NULL]	
=5556	=11	=336	[NULL]	
=5557	=11	=337	[NULL]	
=5558	=11	=341	[NULL]	
=5559	=11	=343	[NULL]	
=5560	=11	=347	[NULL]	
=5561	=11	=348	[NULL]	
=5562	=11	=350	[NULL]	
=5563	=11	=351	[NULL]	
=5564	=11	=352	[NULL]	
=5565	=11	=353	[NULL]	
=5566	=11	=354	[NULL]	
=5567	=11	=356	[NULL]	
=5568	=11	=357	[NULL]	
=5569	=11	=358	[NULL]	
=5570	=11	=359	[NULL]	
=5571	=11	=364	[NULL]	
=5572	=11	=365	[NULL]	
=5573	=11	=366	[NULL]	
=5574	=11	=367	[NULL]	
=5575	=11	=373	[NULL]	
=5576	=11	=375	[NULL]	
=5577	=11	=376	[NULL]	
=5578	=11	=377	[NULL]	
=5579	=11	=380	[NULL]	
=5580	=11	=381	[NULL]	
=5581	=11	=382	[NULL]	
=5582	=11	=383	[NULL]	
=5583	=11	=384	[NULL]	
=5584	=11	=385	[NULL]	
=5585	=11	=387	[NULL]	
=5586	=11	=389	[NULL]	
=5587	=11	=395	[NULL]	
=5588	=11	=397	[NULL]	
=5589	=11	=400	[NULL]	
=5590	=11	=402	[NULL]	
=5591	=11	=404	[NULL]	
=5592	=11	=405	[NULL]	
=5593	=11	=407	[NULL]	
=5594	=11	=409	[NULL]	
=5595	=11	=411	[NULL]	
=5596	=11	=412	[NULL]	
=5597	=11	=414	[NULL]	
=5598	=11	=415	[NULL]	
=5599	=11	=417	[NULL]	
=5600	=11	=420	[NULL]	
=5601	=11	=421	[NULL]	
=5602	=11	=422	[NULL]	
=5603	=11	=423	[NULL]	
=5604	=11	=425	[NULL]	
=5605	=11	=426	[NULL]	
=5606	=11	=427	[NULL]	
=5607	=11	=430	[NULL]	
=5608	=11	=432	[NULL]	
=5609	=11	=435	[NULL]	
=5610	=11	=437	[NULL]	
=5611	=11	=439	[NULL]	
=5612	=11	=441	[NULL]	
=5613	=11	=444	[NULL]	
=5614	=11	=445	[NULL]	
=5615	=11	=446	[NULL]	
=5616	=11	=447	[NULL]	
=5617	=11	=451	[NULL]	
=5618	=11	=452	[NULL]	
=5619	=11	=453	[NULL]	
=5620	=11	=454	[NULL]	
=5621	=11	=455	[NULL]	
=5622	=11	=456	[NULL]	
=5623	=11	=458	[NULL]	
=5624	=11	=459	[NULL]	
=5625	=11	=467	[NULL]	
=5626	=11	=474	[NULL]	
=5627	=11	=476	[NULL]	
=5628	=11	=477	[NULL]	
=5629	=11	=480	[NULL]	
=5630	=11	=481	[NULL]	
=5631	=11	=486	[NULL]	
=5632	=11	=494	[NULL]	
=5633	=11	=496	[NULL]	
=5634	=11	=498	[NULL]	
=5635	=11	=503	[NULL]	
=5636	=11	=507	[NULL]	
=5637	=11	=512	[NULL]	
=5638	=11	=523	[NULL]	
=5639	=11	=524	[NULL]	
=5640	=11	=525	[NULL]	
=5641	=11	=527	[NULL]	
=5642	=11	=528	[NULL]	
=5643	=11	=530	[NULL]	
=5644	=11	=543	[NULL]	
=5645	=11	=544	[NULL]	
=5646	=11	=549	[NULL]	
=5647	=11	=556	[NULL]	
=5648	=11	=558	[NULL]	
=5649	=11	=561	[NULL]	
=5650	=11	=568	[NULL]	
=5651	=11	=569	[NULL]	
=5652	=11	=570	[NULL]	
=5653	=11	=571	[NULL]	
=5654	=11	=572	[NULL]	
=5655	=11	=573	[NULL]	
=5656	=11	=574	[NULL]	
=5657	=11	=575	[NULL]	
=5658	=11	=577	[NULL]	
=5659	=11	=578	[NULL]	
=5660	=11	=580	[NULL]	
=5661	=11	=583	[NULL]	
=5662	=11	=584	[NULL]	
=5663	=11	=585	[NULL]	
=5664	=11	=586	[NULL]	
=5665	=11	=587	[NULL]	
=5666	=11	=588	[NULL]	
=5667	=11	=589	[NULL]	
=5668	=11	=590	[NULL]	
=5669	=11	=593	[NULL]	
=5670	=11	=594	[NULL]	
=5671	=11	=599	[NULL]	
=5672	=11	=603	[NULL]	
=5673	=11	=604	[NULL]	
=5674	=11	=607	[NULL]	
=5675	=11	=609	[NULL]	
=5676	=11	=610	[NULL]	
=5677	=11	=611	[NULL]	
=5678	=11	=614	[NULL]	
=5679	=11	=615	[NULL]	
=5680	=11	=618	[NULL]	
=5681	=11	=619	[NULL]	
=5682	=11	=622	[NULL]	
=5683	=11	=623	[NULL]	
=5684	=11	=624	[NULL]	
=5685	=11	=625	[NULL]	
=5686	=11	=626	[NULL]	
=5687	=11	=627	[NULL]	
=5688	=11	=631	[NULL]	
=5689	=11	=633	[NULL]	
=5690	=11	=634	[NULL]	
=5691	=11	=635	[NULL]	
=5692	=11	=637	[NULL]	
=5693	=11	=639	[NULL]	
=5694	=11	=649	[NULL]	
=5695	=11	=650	[NULL]	
=5696	=11	=651	[NULL]	
=5697	=11	=652	[NULL]	
=5698	=11	=653	[NULL]	
=5699	=11	=654	[NULL]	
=5700	=11	=655	[NULL]	
=5701	=11	=656	[NULL]	
=5702	=11	=657	[NULL]	
=5703	=11	=658	[NULL]	
=5704	=11	=659	[NULL]	
=5705	=11	=660	[NULL]	
=5706	=11	=661	[NULL]	
=5707	=11	=662	[NULL]	
=5708	=11	=663	[NULL]	
=5709	=11	=664	[NULL]	
=5710	=11	=665	[NULL]	
=5711	=11	=666	[NULL]	
=5712	=11	=667	[NULL]	
=5713	=11	=668	[NULL]	
=5714	=11	=671	[NULL]	
=5715	=11	=672	[NULL]	
=5716	=11	=673	[NULL]	
=5717	=11	=677	[NULL]	
=5718	=11	=678	[NULL]	
=5719	=11	=681	[NULL]	
=5720	=11	=682	[NULL]	
=5721	=11	=685	[NULL]	
=5722	=11	=686	[NULL]	
=5723	=11	=687	[NULL]	
=5724	=11	=692	[NULL]	
=5725	=11	=695	[NULL]	
=5726	=11	=696	[NULL]	
=5727	=11	=697	[NULL]	
=5728	=11	=700	[NULL]	
=5729	=11	=703	[NULL]	
=5730	=11	=705	[NULL]	
=5731	=11	=706	[NULL]	
=5732	=11	=707	[NULL]	
=5733	=11	=711	[NULL]	
=5734	=11	=713	[NULL]	
=5735	=11	=714	[NULL]	
=5736	=11	=715	[NULL]	
=5737	=11	=716	[NULL]	
=5738	=11	=718	[NULL]	
=5739	=11	=719	[NULL]	
=5740	=11	=725	[NULL]	
=5741	=11	=726	[NULL]	
=5742	=11	=727	[NULL]	
=5743	=11	=728	[NULL]	
=5744	=11	=729	[NULL]	
=5745	=11	=730	[NULL]	
=5746	=11	=731	[NULL]	
=5747	=11	=732	[NULL]	
=5748	=11	=733	[NULL]	
=5749	=11	=734	[NULL]	
=5750	=11	=735	[NULL]	
=5751	=11	=736	[NULL]	
=5752	=11	=738	[NULL]	
=5753	=11	=739	[NULL]	
=5754	=11	=745	[NULL]	
=5755	=11	=746	[NULL]	
=5756	=11	=749	[NULL]	
=5757	=11	=752	[NULL]	
=5758	=11	=753	[NULL]	
=5759	=11	=754	[NULL]	
=5760	=11	=757	[NULL]	
=5761	=11	=758	[NULL]	
=5762	=11	=759	[NULL]	
=5763	=11	=760	[NULL]	
=5764	=11	=761	[NULL]	
=5765	=11	=762	[NULL]	
=5766	=11	=763	[NULL]	
=5767	=11	=764	[NULL]	
=5768	=11	=765	[NULL]	
=5769	=11	=766	[NULL]	
=5770	=11	=767	[NULL]	
=5771	=11	=770	[NULL]	
=5772	=11	=771	[NULL]	
=5773	=11	=772	[NULL]	
=5774	=11	=773	[NULL]	
=5775	=11	=774	[NULL]	
=5776	=11	=775	[NULL]	
=5777	=11	=776	[NULL]	
=5778	=11	=777	[NULL]	
=5779	=11	=778	[NULL]	
=5780	=11	=779	[NULL]	
=5781	=11	=780	[NULL]	
=5782	=11	=781	[NULL]	
=5783	=11	=782	[NULL]	
=5784	=11	=783	[NULL]	
=5785	=11	=784	[NULL]	
=5786	=11	=785	[NULL]	
=5787	=11	=788	[NULL]	
=5788	=11	=789	[NULL]	
=5789	=11	=791	[NULL]	
=5790	=11	=792	[NULL]	
=5791	=11	=793	[NULL]	
=5792	=11	=794	[NULL]	
=5793	=11	=797	[NULL]	
=5794	=11	=798	[NULL]	
=5795	=11	=799	[NULL]	
=5796	=11	=800	[NULL]	
=5797	=11	=801	[NULL]	
=5798	=11	=802	[NULL]	
=5799	=11	=803	[NULL]	
=5800	=11	=804	[NULL]	
=5801	=11	=805	[NULL]	
=5802	=11	=806	[NULL]	
=5803	=11	=807	[NULL]	
=5804	=11	=808	[NULL]	
=5805	=11	=809	[NULL]	
=5806	=11	=810	[NULL]	
=5807	=11	=811	[NULL]	
=5808	=11	=812	[NULL]	
=5809	=11	=813	[NULL]	
=5810	=11	=814	[NULL]	
=5811	=11	=815	[NULL]	
=5812	=11	=816	[NULL]	
=5813	=11	=817	[NULL]	
=5814	=11	=818	[NULL]	
=5815	=11	=819	[NULL]	
=5816	=11	=820	[NULL]	
=5817	=11	=821	[NULL]	
=5818	=11	=822	[NULL]	
=5819	=11	=823	[NULL]	
=5820	=11	=825	[NULL]	
=5821	=11	=826	[NULL]	
=5822	=11	=827	[NULL]	
=5823	=11	=828	[NULL]	
=5824	=11	=829	[NULL]	
=5825	=11	=830	[NULL]	
=5826	=11	=831	[NULL]	
=5827	=11	=832	[NULL]	
=5828	=11	=833	[NULL]	
=5829	=11	=834	[NULL]	
=5830	=11	=835	[NULL]	
=5831	=11	=836	[NULL]	
=5832	=11	=837	[NULL]	
=5833	=11	=838	[NULL]	
=5834	=11	=839	[NULL]	
=5835	=11	=840	[NULL]	
=5836	=11	=841	[NULL]	
=5837	=11	=842	[NULL]	
=5838	=11	=849	[NULL]	
=5839	=11	=850	[NULL]	
=5840	=11	=851	[NULL]	
=5841	=11	=852	[NULL]	
=5842	=11	=853	[NULL]	
=5843	=11	=854	[NULL]	
=5844	=11	=855	[NULL]	
=5845	=11	=856	[NULL]	
=5846	=11	=857	[NULL]	
=5847	=11	=858	[NULL]	
=5848	=11	=859	[NULL]	
=5849	=11	=862	[NULL]	
=5850	=11	=864	[NULL]	
=5851	=11	=866	[NULL]	
=5852	=11	=867	[NULL]	
=5853	=11	=868	[NULL]	
=5854	=11	=869	[NULL]	
=5855	=11	=870	[NULL]	
=5856	=11	=871	[NULL]	
=5857	=11	=872	[NULL]	
=5858	=11	=873	[NULL]	
=5859	=11	=874	[NULL]	
=5860	=11	=875	[NULL]	
=5861	=11	=876	[NULL]	
=5862	=11	=880	[NULL]	
=5863	=11	=881	[NULL]	
=5864	=11	=882	[NULL]	
=5865	=11	=883	[NULL]	
=5866	=11	=884	[NULL]	
=5867	=11	=885	[NULL]	
=5868	=11	=886	[NULL]	
=5869	=11	=889	[NULL]	
=5870	=11	=890	[NULL]	
=5871	=11	=891	[NULL]	
=5872	=11	=892	[NULL]	
=5873	=11	=894	[NULL]	
=5874	=11	=895	[NULL]	
=5875	=11	=897	[NULL]	
=5876	=11	=898	[NULL]	
=5877	=11	=899	[NULL]	
=5878	=11	=900	[NULL]	
=5879	=11	=901	[NULL]	
=5880	=11	=902	[NULL]	
=5881	=11	=903	[NULL]	
=5882	=11	=904	[NULL]	
=5883	=11	=905	[NULL]	
=5884	=11	=906	[NULL]	
=5885	=11	=907	[NULL]	
=5886	=11	=908	[NULL]	
=5887	=11	=909	[NULL]	
=5888	=11	=910	[NULL]	
=5889	=11	=911	[NULL]	
=5890	=11	=912	[NULL]	
=5891	=11	=913	[NULL]	
=5892	=11	=914	[NULL]	
=5893	=11	=915	[NULL]	
=5894	=11	=916	[NULL]	
=5895	=11	=917	[NULL]	
=5896	=11	=918	[NULL]	
=5897	=11	=920	[NULL]	
=5898	=11	=921	[NULL]	
=5899	=11	=922	[NULL]	
=5900	=11	=923	[NULL]	
=5901	=11	=924	[NULL]	
=5902	=11	=925	[NULL]	
=5903	=11	=926	[NULL]	
=5904	=11	=927	[NULL]	
=5905	=11	=928	[NULL]	
=5906	=11	=929	[NULL]	
=5907	=11	=930	[NULL]	
=5908	=11	=931	[NULL]	
=5909	=11	=932	[NULL]	
=5910	=11	=933	[NULL]	
=5911	=11	=934	[NULL]	
=5912	=11	=935	[NULL]	
=5913	=11	=936	[NULL]	
=5914	=11	=937	[NULL]	
=5915	=11	=938	[NULL]	
=5916	=11	=939	[NULL]	
=5917	=11	=940	[NULL]	
=5918	=11	=941	[NULL]	
