Id	LocationId	RouteId	ImportId	AssetId	DeviceSerialNumber	CentralThirdPartyDeviceId	UserMachineSerialNumber	Place	LastRestockDateTime	Deployed	OfflineMachineType	MeterType	LastInventoryAdjustmentDateTime	LastUpdatedByIntegrationUtcDateTime	
=1145667	=3293	=0	=159917	=159917	[NULL]	[NULL]	=653-012615	=MAIN BRKRM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145668	=3504	=0	=161215	=161215	[NULL]	[NULL]	=01401012124	=2ND FLR. BRKRM.	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=09/27/2012 01:51:00	
=1145669	=3504	=0	=161218	=161218	[NULL]	[NULL]	=64808506	=2ND FLR. BRKRM.	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=09/27/2012 01:51:00	
=1145670	=3504	=0	=161222	=161222	[NULL]	[NULL]	=58904	=2ND FLR. BRKRM.	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=09/27/2012 01:51:00	
=1145671	=3892	=0	=161268	=161268	[NULL]	[NULL]	=431048030	=PRODUCE BRKRM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145672	=3338	=0	=161284	=161284	[NULL]	[NULL]	=64806759	=	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=02/03/2011 04:34:00	
=1145673	=3423	=0	=161316	=161316	[NULL]	[NULL]	=02997	=MAIN BRKRM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145674	=3263	=31033	=161324	=161324	[NULL]	[NULL]	=34500982	=	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=10/30/2011 13:29:00	
=1145675	=3505	=0	=161356	=161356	[NULL]	[NULL]	=817726	=LOBBY BRKRM	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=05/19/2011 12:32:00	
=1145676	=3168	=0	=161523	=161523	[NULL]	[NULL]	=042310g23377	=MAIN	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145677	=3350	=0	=161594	=161594	[NULL]	[NULL]	=431-048984	=CAFETERIA	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=08/23/2012 01:54:00	
=1145678	=3496	=0	=161683	=161683	[NULL]	[NULL]	=455011961	=LUNCHROOM	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=03/24/2011 13:29:00	
=1145679	=3903	=0	=161687	=161687	[NULL]	[NULL]	=432-010197	=BLDG 84	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=04/08/2012 01:55:00	
=1145680	=3496	=0	=161688	=161688	[NULL]	[NULL]	=432-010192	=WAREHOUSE	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=03/24/2011 13:29:00	
=1145681	=3326	=0	=161707	=161707	[NULL]	[NULL]	=673-012259	=2ND FLR EAST	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145682	=3337	=31032	=161828	=161828	[NULL]	[NULL]	=35614	=3RD FLR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145683	=3432	=0	=161913	=161913	[NULL]	[NULL]	=	=	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=10/27/2011 12:30:00	
=1145684	=3297	=0	=162130	=162130	[NULL]	[NULL]	=1191010533	=UPSTAIRS	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145685	=3506	=0	=162131	=162131	[NULL]	[NULL]	=65207	=1ST FLR BRK AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=06/11/2012 01:55:00	
=1145686	=3507	=0	=162137	=162137	[NULL]	[NULL]	=70105	=BASEMENT BRK AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=06/11/2012 01:55:00	
=1145687	=3493	=0	=162161	=162161	[NULL]	=85	=65570	=DRIVER OUTBOUND SOUTH SIDE	=01/01/2000 00:00:00	=1	[NULL]	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145688	=3326	=0	=162356	=162356	[NULL]	[NULL]	=67311210	=1ST FLR EAST	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145689	=3314	=0	=162361	=162361	[NULL]	[NULL]	=431047058	=WHSE	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145690	=3345	=0	=162363	=162363	[NULL]	[NULL]	=b8493	=Downstairs Main	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145691	=3297	=0	=162420	=162420	[NULL]	[NULL]	=3200001144	=DOWNSTAIRS	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=07/14/2011 10:20:00	
=1145692	=3497	=21029	=162432	=162432	[NULL]	[NULL]	=4026	=PX BLDG 700	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=01/13/2012 10:56:00	
=1145693	=3293	=0	=162499	=162499	[NULL]	[NULL]	=12332	=MAIN BRKRM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145694	=3493	=0	=162517	=162517	[NULL]	[NULL]	=13114821	=MAIN BRKRM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145695	=3338	=0	=162583	=162583	[NULL]	[NULL]	=941111859	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145696	=3302	=0	=162646	=162646	[NULL]	[NULL]	=431042977	=CAFETERIA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=09/27/2012 01:51:00	
=1145697	=3302	=0	=162647	=162647	[NULL]	[NULL]	=02101113950	=CAFETERIA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=09/27/2012 01:51:00	
=1145698	=3302	=0	=162648	=162648	[NULL]	[NULL]	=637015065	=CAFETERIA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=09/27/2012 01:51:00	
=1145699	=3302	=0	=162652	=162652	[NULL]	[NULL]	=455010669	=CAFETERIA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=09/27/2012 01:51:00	
=1145700	=3424	=0	=162658	=162658	[NULL]	[NULL]	=455011026	=MAIN	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145701	=3307	=0	=162865	=162865	[NULL]	[NULL]	=A54807104	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145703	=3314	=0	=163073	=163073	[NULL]	[NULL]	=10214	=MAIN	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145704	=3314	=0	=163074	=163074	[NULL]	[NULL]	=03146	=MAIN	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=07/24/2012 07:30:00	
=1145705	=3314	=0	=163078	=163078	[NULL]	[NULL]	=36318	=WHSE	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145706	=3293	=0	=163204	=163204	[NULL]	[NULL]	=633011438	=DRIVERS LOUNGE	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145707	=3345	=0	=163377	=163377	[NULL]	[NULL]	=431001441	=UP MAIN BRKRM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=09/26/2012 01:53:00	
=1145708	=3424	=0	=163444	=163444	[NULL]	[NULL]	=431023934	=MAIN	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145709	=3486	=0	=163553	=163553	[NULL]	[NULL]	=431017272	=LOBBY	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=09/27/2012 01:51:00	
=1145710	=3296	=0	=164054	=164054	[NULL]	[NULL]	=670010220	=CAFETERIA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145711	=3296	=0	=164055	=164055	[NULL]	[NULL]	=670010227	=EMERGENCY ROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145712	=3296	=0	=164056	=164056	[NULL]	[NULL]	=432010592	=CAFETERIA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145713	=3493	=0	=164188	=164188	[NULL]	[NULL]	=43201615	=MAIN BRKRM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145714	=3503	=0	=164228	=164228	[NULL]	[NULL]	=045210409G25170	=MAIN LUNCHROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145715	=3314	=0	=164240	=164240	[NULL]	[NULL]	=A54804862	=WHSE	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=07/24/2012 07:30:00	
=1145716	=3502	=0	=164309	=164309	[NULL]	[NULL]	=5110409G25407	=WEST BLDG	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=09/27/2012 01:51:00	
=1145717	=3297	=0	=164412	=164412	[NULL]	[NULL]	=432011344	=UPSTAIRS	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145718	=3297	=0	=164428	=164428	[NULL]	[NULL]	=050810411G25871	=DOWNSTAIRS	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145719	=3273	=0	=164461	=164461	[NULL]	[NULL]	=432011750	=5TH FLR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=09/27/2012 01:51:00	
=1145720	=3338	=0	=164549	=164549	[NULL]	[NULL]	=670010276	=PLANT	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=02/03/2011 04:35:00	
=1145721	=3428	=0	=164557	=164557	[NULL]	[NULL]	=051010502G26372	=MAIN BREAKROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145722	=3428	=0	=164563	=164563	[NULL]	[NULL]	=432012040	=MAIN BREAKROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145723	=3492	=0	=164590	=164590	[NULL]	[NULL]	=670010410	=MAIN	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145724	=3492	=31024	=164594	=164594	[NULL]	[NULL]	=051010502G26377	=MAIN	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=11/15/2011 13:58:00	
=1145725	=3492	=0	=164598	=164598	[NULL]	[NULL]	=45512173	=MAIN	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145726	=3492	=0	=164621	=164621	[NULL]	[NULL]	=432012180	=MAIN	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145727	=3313	=0	=164638	=164638	[NULL]	[NULL]	=432012179	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=01/11/2012 10:56:00	
=1145728	=3313	=0	=164748	=164748	[NULL]	[NULL]	=670010374	=5TH FLR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145729	=3313	=0	=164750	=164750	[NULL]	[NULL]	=432012744	=5TH FLR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=01/11/2012 10:56:00	
=1145730	=3313	=0	=164756	=164756	[NULL]	[NULL]	=051810504G26596	=5TH FLR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=01/11/2012 10:56:00	
=1145731	=3502	=31017	=164760	=164760	[NULL]	[NULL]	=5112	=2ND FLR MEZZANINE	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145732	=3313	=0	=164861	=164861	[NULL]	[NULL]	=32005133002	=SLAVED TO MAC #64961	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=01/18/2012 02:50:00	
=1145733	=3302	=0	=164882	=164882	[NULL]	[NULL]	=16462	=6TH FLR VENDING RM.	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=09/27/2012 01:51:00	
=1145734	=3335	=0	=164894	=164894	[NULL]	[NULL]	=432-013488	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145735	=3335	=0	=164897	=164897	[NULL]	[NULL]	=051710503G26520	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145736	=3335	=0	=164907	=164907	[NULL]	[NULL]	=31000245-127	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145737	=3310	=0	=164960	=164960	[NULL]	[NULL]	=64806203	=2ND FLR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=03/27/2012 07:27:00	
=1145738	=3305	=0	=165031	=165031	[NULL]	[NULL]	=480010531	=6TH FLR	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=01/10/2012 02:51:00	
=1145739	=3492	=0	=165075	=165075	[NULL]	[NULL]	=480010256	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145740	=3509	=0	=165175	=165175	[NULL]	[NULL]	=19538	=BRKRM	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=09/19/2011 12:30:00	
=1145741	=3348	=0	=165302	=165302	[NULL]	[NULL]	=431035524	=MAIN BRKRM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145742	=3498	=0	=165336	=165336	[NULL]	[NULL]	=623011170	=SOUTH BRKRM	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=08/15/2011 12:39:00	
=1145743	=3498	=0	=165337	=165337	[NULL]	[NULL]	=26324	=NORTH BRKRM	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=08/15/2011 12:39:00	
=1145744	=3393	=0	=165349	=165349	[NULL]	[NULL]	=431034728	=BACK ROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145745	=3424	=0	=165353	=165353	[NULL]	[NULL]	=21388	=MAIN	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145746	=3293	=0	=165551	=165551	[NULL]	[NULL]	=431026335	=DRIVERS LOUNGE	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145747	=3173	=0	=165574	=165574	[NULL]	[NULL]	=65301033D	=ER	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145748	=3309	=0	=165670	=165670	[NULL]	[NULL]	=159477	=3rd flr	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=11/02/2011 10:51:00	
=1145749	=3309	=0	=165671	=165671	[NULL]	[NULL]	=431813165	=3RD FLR	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=11/02/2011 10:51:00	
=1145750	=3309	=0	=165672	=165672	[NULL]	[NULL]	=15500	=	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=11/02/2011 10:51:00	
=1145751	=3315	=0	=165706	=165706	[NULL]	[NULL]	=	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145752	=3318	=0	=165727	=165727	[NULL]	[NULL]	=9059	=	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=11/02/2011 10:51:00	
=1145753	=3297	=0	=165954	=165954	[NULL]	[NULL]	=010147	=UPSTAIRS 1ST FLR BRKRM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145754	=3572	=31017	=166032	=166032	[NULL]	[NULL]	=32005157023	=1ST FLR	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=03/26/2011 13:30:00	
=1145755	=3431	=0	=166237	=166237	[NULL]	[NULL]	=67010183	=DONOR BRK AREA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145756	=3501	=0	=166248	=166248	[NULL]	[NULL]	=633015528	=EMP BRKRM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=09/27/2012 01:51:00	
=1145757	=3423	=0	=166253	=166253	[NULL]	[NULL]	=BC1200	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145758	=3349	=0	=166298	=166298	[NULL]	[NULL]	=670010647	=1ST FLR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145759	=3510	=31032	=166372	=166372	[NULL]	[NULL]	=060710601B4527	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145760	=3491	=0	=166457	=166457	[NULL]	[NULL]	=062110606B7617	=NORIA BLDG EAST BRKRM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145761	=3338	=0	=166470	=166470	[NULL]	[NULL]	=77190078BE	=PLANT	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145762	=3335	=0	=166493	=166493	[NULL]	[NULL]	=480010389	=CAFE ATRIUM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145763	=3263	=0	=166586	=166586	[NULL]	[NULL]	=010386	=MAIN BRKRM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=06/11/2012 07:32:00	
=1145764	=3263	=0	=166597	=166597	[NULL]	[NULL]	=063210607	=MAIN BRKRM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=06/11/2012 07:32:00	
=1145765	=3310	=31010	=166598	=166598	[NULL]	[NULL]	=063210607B8	=MAIN LOBBY BLDG A	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145766	=3411	=0	=166606	=166606	[NULL]	[NULL]	=063210607B8497	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=08/08/2012 07:31:00	
=1145767	=3494	=0	=166755	=166755	[NULL]	[NULL]	=32099014009	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=04/05/2012 01:53:00	
=1145768	=3350	=31040	=166960	=166960	[NULL]	[NULL]	=071710511B3320	=CAFETERIA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145769	=3327	=0	=167496	=167496	[NULL]	[NULL]	=08521180815476al	=LOWER LEVEL STUDENT LOUNGE	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=08/07/2011 12:40:00	
=1145770	=3348	=0	=167571	=167571	[NULL]	[NULL]	=083610807314080ACC	=MAIN BRKRM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145771	=3348	=0	=167576	=167576	[NULL]	[NULL]	=674010347	=MAIN BRKRM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145772	=3312	=0	=167580	=167580	[NULL]	[NULL]	=083710807B14313ACC	=PLAZA 2 BRKRM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=1145773	=3925	=20005	=167827	=167827	[NULL]	[NULL]	=79590008	=2ND FLOOR CAFETERIA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145774	=3135	=21006	=168080	=168080	[NULL]	[NULL]	=07132160184688	=MAIN BRKRM 2ND FLR	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145811	=3342	=31032	=152391	=152391	[NULL]	[NULL]	=23576243BT	=1ST FLR. CAFETERIA	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=03/27/2012 01:48:00	
=1145812	=3517	=0	=152611	=152611	[NULL]	[NULL]	=10636071BQ	=DOOR CODE 435 UPSTAIRS	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=07/19/2012 01:51:00	
=1145816	=3323	=0	=159772	=159772	[NULL]	[NULL]	=IMF075120	=5TH FLR.	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=03/09/2011 13:28:00	
=1145820	=3344	=0	=161312	=161312	[NULL]	[NULL]	=7MF034529	=BLDG2 1901 W 47TH	=02/17/2011 06:00:00	=0	=F	[NULL]	[NULL]	=06/01/2011 12:33:00	
=1145821	=3269	=0	=162123	=162123	[NULL]	[NULL]	=075428006BJ	=#3	=03/15/2011 04:00:00	=0	=F	[NULL]	[NULL]	=03/31/2011 12:32:00	
=1145822	=3269	=0	=162467	=162467	[NULL]	[NULL]	=08102806BJ	=#7	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=01/27/2011 17:45:00	
=1145823	=3269	=0	=162469	=162469	[NULL]	[NULL]	=07782806BJ	=#4	=03/15/2011 05:00:00	=0	=F	[NULL]	[NULL]	=03/31/2011 12:32:00	
=1145824	=3269	=0	=162476	=162476	[NULL]	[NULL]	=08442806	=#5	=01/04/2011 07:00:00	=0	=F	[NULL]	[NULL]	=03/31/2011 12:32:00	
=1145825	=3269	=0	=162482	=162482	[NULL]	[NULL]	=05832086BJ	=BLDG 2	=12/28/2010 06:00:00	=0	=F	[NULL]	[NULL]	=03/31/2011 12:32:00	
=1145836	=3531	=70322	=451435	=451435	=145526	[NULL]	=1332BH1435	=INBOUND	=01/01/2000 00:00:00	=1	[NULL]	[NULL]	[NULL]	=10/24/2011 08:58:00	
=1145839	=3305	=31040	=150956	=150956	[NULL]	[NULL]	=21772079CM	=9TH FLOOR-ROOM 919A	=02/14/2011 05:00:00	=0	=F	[NULL]	[NULL]	=01/10/2012 02:49:00	
=1145840	=3305	=31040	=152413	=152413	[NULL]	[NULL]	=0338-30850	=8TH FLOOR-ROOM 815A	=10/03/2011 11:50:00	=0	=F	[NULL]	[NULL]	=01/10/2012 02:49:00	
=1145842	=3534	=31040	=152877	=152877	[NULL]	[NULL]	=0318-6109DQ	=BRKRM.	=12/28/2010 05:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145846	=3305	=31040	=155767	=155767	[NULL]	[NULL]	=269	=4TH FLR.	=10/06/2011 01:00:00	=0	=F	[NULL]	[NULL]	=01/10/2012 02:49:00	
=1145852	=3305	=31040	=157314	=157314	[NULL]	[NULL]	=0765-6077BQ	=7TH FLOOR-ROOM 719A	=10/03/2011 11:00:00	=0	=F	[NULL]	[NULL]	=01/10/2012 02:49:00	
=1145857	=3305	=31040	=159548	=159548	[NULL]	[NULL]	=3461-3109	=10TH FLR NORTH	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=01/10/2012 02:49:00	
=1145861	=3345	=31010	=161057	=161057	[NULL]	[NULL]	=05446074BQ	=Caves	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145863	=3539	=31045	=161795	=161795	[NULL]	[NULL]	=148291184	[NULL]	=01/03/2011 10:30:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145864	=3540	=31010	=161839	=161839	[NULL]	[NULL]	=	=5410 Rinker	=01/26/2011 07:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145883	=3345	=0	=166400	=166400	[NULL]	[NULL]	=20876484AW	[NULL]	=08/08/2012 11:50:00	=0	=F	[NULL]	[NULL]	=09/20/2012 07:35:00	
=1145889	=3448	=20009	=201486	=201486	[NULL]	[NULL]	=1084	=BREAKROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145890	=3453	=0	=201737	=201737	[NULL]	[NULL]	=11421	=GR OMAHA CHAPTER	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=07/26/2011 09:56:00	
=1145891	=3453	=0	=201738	=201738	[NULL]	[NULL]	=1980	=GR OMAHA CHAPTER	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=07/26/2011 09:56:00	
=1145892	=3414	=20009	=201744	=201744	[NULL]	[NULL]	=54374	=SHIPPING BREAKROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145893	=3414	=20009	=201746	=201746	[NULL]	[NULL]	=16940	=SHIPPING BREAKROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145894	=3414	=20009	=201747	=201747	[NULL]	[NULL]	=15707	=SHIPPING BREAKROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145895	=3414	=20009	=201751	=201751	[NULL]	[NULL]	=16888	=MAIN LUNCH ROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145896	=3414	=20009	=201752	=201752	[NULL]	[NULL]	=35453	=MAIN LUNCH ROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145897	=3414	=20009	=202054	=202054	[NULL]	[NULL]	=8995	=MAIN LUNCH ROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145898	=1375	=20009	=202067	=202067	[NULL]	[NULL]	=3012475	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145899	=3412	=20009	=202756	=202756	[NULL]	[NULL]	=012675	=SHOP BREAKROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=04/03/2012 07:35:00	
=1145900	=1375	=20009	=202883	=202883	[NULL]	[NULL]	=55022	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145901	=1375	=20009	=202885	=202885	[NULL]	[NULL]	=4763	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145902	=3450	=20009	=203348	=203348	[NULL]	[NULL]	=10375	=NEW OFFICE	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/30/2012 04:19:00	
=1145903	=3414	=20009	=203982	=203982	[NULL]	[NULL]	=11800	=MAIN LUNCH ROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145904	=3416	=20009	=204036	=204036	[NULL]	[NULL]	=75085	=EMPLOYEE BREAKROOM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145905	=3419	=20005	=204303	=204303	[NULL]	[NULL]	=010854	=MAIN	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145906	=3419	=20005	=204304	=204304	[NULL]	[NULL]	=010855	=MAIN	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1145907	=3419	=20005	=204320	=204320	[NULL]	[NULL]	=063610-1065	=MAIN	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
